ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,110,618181.8182, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,AA++,2,-1,hőszivattyú,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,2.027990669,9.706912668,10.0906642,8.237979838,8.898672641,23.57004507,0.193413157,9.610890499,10.17091472,10.43399784,10.43399784,11.39582456,11.29074411,10.44976859,11.99408768,9.24369358,10.93608215,11.74099595,9.290009217,8.926435251,3.302522976,10.71663261,9.913120781,7.520151813,12.09777801,5.35337985,10.52375895,11.03053909,9.780427165,6,9,1,1,1,1,0,1,0,0,1,4,0,13,0,4,38
694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.99,106,528207.5472, Almáskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.408806,19.21397,47.408806,19.21397,1182,18,4.610960512,15.67913002,14.20312469,16.41677286,17.56959221,4.391183445,8.463282336,15.19427021,14.69612058,14.60745845,14.60745845,14.40977886,12.93220965,14.34282383,12.36258148,16.030908,14.56358285,13.37912163,15.39214445,15.57486076,20.86761373,14.52168708,14.35215111,20.60050171,12.62764647,19.40404805,14.47280285,14.06120043,17.08981932,7,6,0,1,2,0,0,1,0,0,2,1,5,12,0,0,23
695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9,115,460000, Rákoscsaba,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.480015,19.299547,47.480015,19.299547,1171,17,0.260408023,18.78776425,16.38059518,18.54047209,20.79333096,5.816711749,16.82797672,17.87642817,17.61601798,17.75388459,17.75388459,18.33908835,13.51606352,17.29121513,12.6918795,18.91982299,18.17298258,17.05565321,17.85891791,17.73401666,20.58530867,17.90107239,14.53838107,23.52238251,16.09559068,20.80659187,17.61711674,17.45542575,20.73856844,2,5,0,1,3,0,1,6,0,0,0,1,0,2,0,0,32
696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,204,244607.8431, Csepel-Királyerdő,-1,-1,1,street view,0,0,1,-1,available,1,5 + 1 half room,5,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.40541,19.09597,47.40541,19.09597,1213,21,1.000574376,10.68778199,10.71237266,12.16219473,11.94602892,12.32498927,0.169067558,10.79801958,10.24400861,9.955579866,9.955579866,9.010285698,11.62434832,10.00180808,11.60990629,11.14718227,9.444924497,8.680845403,11.14103852,11.56433703,17.71299889,9.660063358,12.72521988,14.66710852,8.535951151,15.04773157,9.875669816,9.368136319,11.17682382,9,22,2,4,6,3,3,3,0,0,0,1,0,24,0,1,27
697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,160,681250, Békásmegyer-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.601795,19.04269,47.601795,19.04269,1038,3,3.553420079,11.72115057,11.58285146,10.08786643,11.24550146,24.02025349,2.049398086,11.42604753,11.97133101,12.28086216,12.28086216,13.39032656,12.08907271,12.2004687,12.67740782,11.26118344,12.88719235,13.52358125,11.07249104,10.63718497,4.487859449,12.60794399,10.66904757,10.22457395,13.71784577,7.544360461,12.34823472,12.85229645,12.12559481,27,34,1,9,18,2,3,4,1,0,3,9,3,93,0,7,121
698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,260,211153.8462, Csepel-Rózsadomb,-1,-1,1,not specified,0,0,0,-1,not available,0,8 + 2 half room,8,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,other boiler,0,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.407707,19.050014,47.407707,19.050014,1214,21,0.640254737,9.876024485,10.7240539,11.56566773,10.59172399,15.59946266,3.42161204,10.31228581,9.816735061,9.463495158,9.463495158,8.236411503,12.49523139,9.679817189,12.70568642,10.33239204,8.765089001,8.418990824,10.68385141,11.17635295,17.17516134,9.097304871,13.31525129,12.89829763,8.661806086,14.11183207,9.429815284,8.96230935,9.729586969,10,33,2,1,11,2,4,2,0,0,0,1,4,112,0,6,24
699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,305,619672.1311, Budafok – Rózsavölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,7 room,7,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,2,-1,megújuló energia,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,0.868078304,6.687490406,8.344187679,8.431218537,6.820701389,17.49224818,4.608417673,7.423823634,7.059404331,6.684857537,6.684857537,5.346286483,10.92019606,7.063467376,11.38456738,7.090234145,5.885316103,6.109977707,7.782875941,8.297148292,13.80584804,6.296216273,11.32693579,8.774555696,6.772863646,10.51358119,6.709596881,6.368885231,5.937512055,25,29,0,4,21,1,10,10,0,0,0,19,7,75,0,6,220
700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,103,485339.8058, Alsórákoshegy,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 2 half room,2,2,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,yes,together,0,1,-1,-1,-1,loft conversion,1,-1,47.460712,19.241833,47.460712,19.241833,1174,17,0.313367015,14.9056821,12.70567939,14.9812315,16.93893596,2.580622506,12.06788468,14.09776126,13.74874742,13.82052259,13.82052259,14.1964002,10.27234838,13.40094146,9.487964734,15.11316846,14.11580349,12.93518537,14.15216572,14.12908346,18.06968085,13.90201776,11.54054986,19.83548339,11.99170021,17.59504893,13.67883152,13.43408578,16.75146032,0,3,0,0,6,0,1,4,0,0,1,1,2,4,0,1,24
701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,114,622807.0175, Mátyásföld – Petőfikert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.50843,19.21695,47.50843,19.21695,1165,16,5.290783388,12.55823807,10.02894867,12.0012704,14.46817993,8.205674189,11.73936897,11.56664828,11.41792653,11.63105104,11.63105104,12.48704217,6.941616351,11.13662263,6.145062016,12.60096395,12.1987848,11.23953035,11.4755118,11.2593713,13.62224402,11.85811265,7.757264204,16.9816749,10.31721553,14.00393223,11.5071796,11.46631832,14.56970947,16,23,0,1,13,1,3,5,1,0,0,3,0,32,0,1,43
702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,130,404615.3846, Újpéteritelep,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.40805,19.192133,47.40805,19.192133,1188,18,3.972679807,14.48678913,13.19228195,15.34426936,16.3210831,5.658085166,6.862503258,14.07543422,13.55766371,13.43892028,13.43892028,13.13683691,12.23616091,13.211223,11.7436482,14.86027781,13.33072392,12.1720033,14.29873709,14.52094834,20.03853722,13.32235484,13.64896129,19.34197209,11.4790673,18.36456749,13.30859146,12.87342312,15.79582388,16,12,1,4,17,0,2,7,0,0,3,4,5,32,0,2,28
703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,123,437398.374, József Attila utca,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   183   200E   93   900   ,47.441097,19.211632,47.441097,19.211632,1185,18,1.295238441,13.57605984,11.71405351,14.00437409,15.5740144,3.069157235,9.284534754,12.91956824,12.48378395,12.47388327,12.47388327,12.57361979,9.922045784,12.12468362,9.258914759,13.86204116,12.60516714,11.39219704,13.05215422,13.14119212,17.93388059,12.47208416,11.3207124,18.57734931,10.51693273,16.8664363,12.3324128,11.99632229,15.23983737,13,2,0,2,4,0,0,4,0,0,3,2,0,41,0,2,39
704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,150,599933.3333, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,2.027990669,9.706912668,10.0906642,8.237979838,8.898672641,23.57004507,0.193413157,9.610890499,10.17091472,10.43399784,10.43399784,11.39582456,11.29074411,10.44976859,11.99408768,9.24369358,10.93608215,11.74099595,9.290009217,8.926435251,3.302522976,10.71663261,9.913120781,7.520151813,12.09777801,5.35337985,10.52375895,11.03053909,9.780427165,6,9,1,1,1,1,0,1,0,0,1,4,0,13,0,4,38
705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,151,529139.0728, Árpádföld,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.53294,19.199081,47.53294,19.199081,1162,16,6.008758119,11.85629848,9.337836405,10.91247803,13.56302488,11.22541491,11.20332958,10.82262155,10.82139085,11.10828852,11.10828852,12.19628665,6.23990746,10.61059188,5.632827495,11.78714194,11.80197501,11.06798834,10.64013011,10.30843676,11.37250299,11.40949468,6.505648371,15.71575258,10.2575256,12.36420405,11.00720823,11.10165801,13.84345969,6,0,0,0,2,0,0,4,0,0,0,1,0,17,0,0,26
706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,107,635514.0187, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,AA++,2,-1,hőszivattyú,0,0,0,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,2.027990669,9.706912668,10.0906642,8.237979838,8.898672641,23.57004507,0.193413157,9.610890499,10.17091472,10.43399784,10.43399784,11.39582456,11.29074411,10.44976859,11.99408768,9.24369358,10.93608215,11.74099595,9.290009217,8.926435251,3.302522976,10.71663261,9.913120781,7.520151813,12.09777801,5.35337985,10.52375895,11.03053909,9.780427165,6,9,1,1,1,1,0,1,0,0,1,4,0,13,0,4,38
707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,139,430935.2518, Rákoskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.46225,19.306496,47.46225,19.306496,1171,17,2.2721184,19.5973875,17.28905154,19.51737781,21.62531215,4.851413151,16.78424245,18.73916316,18.42928575,18.5301217,18.5301217,18.98693667,14.59492508,18.09015434,13.77670509,19.77187645,18.87590142,17.71435847,18.75919536,18.68468616,21.9860102,18.63894751,15.72507293,24.45315697,16.7614949,21.95027096,18.38994673,18.17812015,21.49236572,2,6,0,1,4,0,2,0,0,0,1,1,2,2,0,0,14
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9,165,696363.6364, Budafok – Rózsavölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,2,-1,megújuló energia,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,0.868078304,6.687490406,8.344187679,8.431218537,6.820701389,17.49224818,4.608417673,7.423823634,7.059404331,6.684857537,6.684857537,5.346286483,10.92019606,7.063467376,11.38456738,7.090234145,5.885316103,6.109977707,7.782875941,8.297148292,13.80584804,6.296216273,11.32693579,8.774555696,6.772863646,10.51358119,6.709596881,6.368885231,5.937512055,25,29,0,4,21,1,10,10,0,0,0,19,7,75,0,6,220
709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,87,491954.023, Kolozsvár utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   69   62   62A    Busz   5   125   224    Éjszakai   973   996A   996   ,47.53901,19.118074,47.53901,19.118074,1155,15,0.196878505,6.922163194,4.909006848,5.491459321,8.169494043,15.04416663,5.544253009,5.968885276,6.228033593,6.595149663,6.595149663,7.918411287,3.465459444,6.187032367,3.847595839,6.682766826,7.396722693,7.213921918,5.659981107,5.187548445,5.462466407,6.976629234,2.223050036,9.846685043,6.814606872,6.304479533,6.553641769,6.878080338,8.676514464,43,33,1,11,32,2,8,13,0,0,2,3,8,35,0,17,192
710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,105,619047.619, Mátyásföld – Petőfikert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.50843,19.21695,47.50843,19.21695,1165,16,5.290783388,12.55823807,10.02894867,12.0012704,14.46817993,8.205674189,11.73936897,11.56664828,11.41792653,11.63105104,11.63105104,12.48704217,6.941616351,11.13662263,6.145062016,12.60096395,12.1987848,11.23953035,11.4755118,11.2593713,13.62224402,11.85811265,7.757264204,16.9816749,10.31721553,14.00393223,11.5071796,11.46631832,14.56970947,16,23,0,1,13,1,3,5,1,0,0,3,0,32,0,1,43
711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,188,707446.8085, Rákosszentmihály,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.527313,19.170956,47.527313,19.170956,1162,16,4.350261615,9.658767569,7.148855958,8.71681669,11.3616666,11.6034385,9.000587203,8.624681482,8.635216526,8.929201875,8.929201875,10.046006,4.085854712,8.433647684,3.552858671,9.585383416,9.63659916,8.950800737,8.438733369,8.106268532,9.604167267,9.23867048,4.307492883,13.55195562,8.178217696,10.28090608,8.831523911,8.945832728,11.64259589,24,21,2,4,13,0,0,11,0,2,0,5,1,45,0,2,47
712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,118,805084.7458, Péterhegyi út,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1, Busz   150   153   250   250B   251   251A    Éjszakai   941   ,47.44779,19.01435,47.44779,19.01435,1112,11,0.203331565,6.0687633,7.925462913,7.793409629,6.010906138,17.92182847,4.758485522,6.880043698,6.565670212,6.196508544,6.196508544,4.877034884,10.6591199,6.612428418,11.17806151,6.444847828,5.394504995,5.790774874,7.226725601,7.736454657,13.05754203,5.814652548,10.95479787,7.854565671,6.545897368,9.723292599,6.238593187,5.950112879,5.132499736,21,26,0,3,18,0,5,10,0,0,0,18,7,94,0,4,222
713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,160,355000, Liptáktelep,-1,-1,1,garden view,1,0,0,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.445152,19.162382,47.445152,19.162382,1181,18,0.721417572,10.15343568,8.600224524,10.81886981,12.09678657,6.799453128,5.85239121,9.615718523,9.130891219,9.065711773,9.065711773,9.001667328,7.56071202,8.774507351,7.109996169,10.48408754,9.092945096,7.887293553,9.801786612,9.974048752,15.35187048,9.010633981,8.967408479,15.12560505,7.081555849,13.80103943,8.928087435,8.541319575,11.68862495,30,28,2,6,33,0,6,13,0,3,1,2,7,72,0,6,39
714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,47,723404.2553, Füstike utca,-1,-1,1,garden view,1,0,0,-1,not available,0,1 + 2 half room,1,2,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,together,0,1,-1,-1,-1,-1,-1, Busz   13   113   113A   13A   ,47.40002,18.98884,47.40002,18.98884,1224,22,0.180178425,11.69557671,13.34562175,13.43099473,11.58950476,20.27916289,8.081314238,12.45340928,12.08758221,11.71272514,11.71272514,10.37360035,15.7688321,12.08221937,16.15561723,12.08389196,10.91440595,11.06831021,12.81133055,13.32525883,18.67804272,11.32363572,16.2856036,12.97196098,11.6401233,15.30571922,11.73437343,11.37912829,10.72599519,11,12,2,2,5,0,2,6,0,0,0,0,0,10,0,7,57
715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,75,580000, Füstike utca,-1,-1,1,garden view,1,0,0,-1,not available,0,1 + 3 half room,1,3,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   13   113   113A   13A   ,47.40002,18.98884,47.40002,18.98884,1224,22,0.180178425,11.69557671,13.34562175,13.43099473,11.58950476,20.27916289,8.081314238,12.45340928,12.08758221,11.71272514,11.71272514,10.37360035,15.7688321,12.08221937,16.15561723,12.08389196,10.91440595,11.06831021,12.81133055,13.32525883,18.67804272,11.32363572,16.2856036,12.97196098,11.6401233,15.30571922,11.73437343,11.37912829,10.72599519,11,12,2,2,5,0,2,6,0,0,0,0,0,10,0,7,57
716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,280,321071.4286, Soroksár – Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,3,-1,natural gas boiler,1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.385677,19.11682,47.385677,19.11682,1239,23,0.491750799,13.29071981,13.10451408,14.70199654,14.61707634,11.76967173,0.731086937,13.33018389,12.77126842,12.50321633,12.50321633,11.62860779,13.63082962,12.50717853,13.49425757,13.74547452,12.04007491,11.20048451,13.66081123,14.0595767,20.1847557,12.22832745,14.84045527,17.36141284,10.95127659,17.6369049,12.41402541,11.90688606,13.85937776,9,7,0,4,3,2,0,3,0,0,0,1,0,75,0,1,20
717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,156,400641.0256, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,not available,0,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.385677,19.11682,47.385677,19.11682,1239,23,0.491750799,13.29071981,13.10451408,14.70199654,14.61707634,11.76967173,0.731086937,13.33018389,12.77126842,12.50321633,12.50321633,11.62860779,13.63082962,12.50717853,13.49425757,13.74547452,12.04007491,11.20048451,13.66081123,14.0595767,20.1847557,12.22832745,14.84045527,17.36141284,10.95127659,17.6369049,12.41402541,11.90688606,13.85937776,9,7,0,4,3,2,0,3,0,0,0,1,0,75,0,1,20
718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.9,170,705294.1176, Budafok – Rózsavölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,2,-1,mennyezeti hűtés-fűtés,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,0.868078304,6.687490406,8.344187679,8.431218537,6.820701389,17.49224818,4.608417673,7.423823634,7.059404331,6.684857537,6.684857537,5.346286483,10.92019606,7.063467376,11.38456738,7.090234145,5.885316103,6.109977707,7.782875941,8.297148292,13.80584804,6.296216273,11.32693579,8.774555696,6.772863646,10.51358119,6.709596881,6.368885231,5.937512055,25,29,0,4,21,1,10,10,0,0,0,19,7,75,0,6,220
719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,155,450967.7419, Platánliget utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.41204,19.20947,47.41204,19.20947,1188,18,4.139520602,15.19038963,13.70918184,15.92332491,17.08460978,4.369654765,8.237278381,14.70211588,14.20477739,14.11755505,14.11755505,13.92784277,12.44944636,13.85125651,11.88542086,15.54086994,14.07796973,12.89189248,14.8992154,15.08117673,20.37875127,14.03363136,13.86947026,20.11590934,12.13715827,18.91014279,13.98269846,13.57251578,16.60937063,8,6,0,1,5,0,0,7,0,0,2,1,5,13,0,0,30
720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,120,615833.3333, Sashalom – Nagyiccetelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 + 2 half room,3,2,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.507088,19.18775,47.507088,19.18775,1163,16,6.108571457,10.36172836,7.830759228,9.815911611,12.27015404,9.028224387,9.590477281,9.368542151,9.224413039,9.442795417,9.442795417,10.32787796,4.749857002,8.946894589,3.948440384,10.40264926,10.02442742,9.094070303,9.277686798,9.065983585,11.76871735,9.677042329,5.634026337,14.80247926,8.187199643,11.90306854,9.320419247,9.293210551,12.37407745,34,33,1,5,21,2,2,8,2,2,3,3,1,66,0,3,54
721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,84,391666.6667, Bethlen Gábor utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,2 + 2 half room,2,2,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,not specified,0,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   25   125   ,47.55518,19.1112,47.55518,19.1112,1153,15,1.022757486,7.948260761,6.323112481,6.316066976,8.832924983,16.74385814,5.546358803,7.105528114,7.465663758,7.84083517,7.84083517,9.179674888,5.324315045,7.496854255,5.715804558,7.628277755,8.636822992,8.652299037,6.756259934,6.24730451,4.371394599,8.230402912,4.017661882,9.976445002,8.382215168,6.21969324,7.826239056,8.216286022,9.471504195,52,57,0,21,39,1,4,16,3,3,4,7,2,74,0,25,288
722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,106,433962.2642, Rákoscsaba,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.480015,19.299547,47.480015,19.299547,1171,17,0.260408023,18.78776425,16.38059518,18.54047209,20.79333096,5.816711749,16.82797672,17.87642817,17.61601798,17.75388459,17.75388459,18.33908835,13.51606352,17.29121513,12.6918795,18.91982299,18.17298258,17.05565321,17.85891791,17.73401666,20.58530867,17.90107239,14.53838107,23.52238251,16.09559068,20.80659187,17.61711674,17.45542575,20.73856844,2,5,0,1,3,0,1,6,0,0,0,1,0,2,0,0,32
