ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,345,4215.782609000001, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,6,-1,central heating,0,0,0,0,1,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.45704360758952856,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838,1.5482514916372625,2.205013863936706,2.5548047433458905,2.555148743231994,2.555148743231994,2.9341483938191675,6.761038958022493,2.9108320274663995,7.5509512865349615,1.1786217568237378,2.6245106660776973,3.7641693050658667,2.2275385373373906,2.4595382352801805,6.620962764764947,2.6165253739022196,6.250273947730977,3.5610507661470607,4.53495917986408,3.353508717555815,2.695432687420348,3.0773410699771584,1.413035837463061
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,130,1692.307692, Nagysándor József utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   42    Busz   68   ,47.44918,19.141605,47.44918,19.141605,1196,19,1.8044653946718232,8.625139046313246,7.249993379927159,9.401388078265738,10.536785437308952,8.40525392763476,4.475832786636971,8.149645476997527,7.644168749167607,7.551471444027218,7.551471444027218,7.411798137003856,6.6816291984867675,7.292625613516787,6.380352633800172,8.974932365419237,7.5286036256155615,6.333165531623409,8.361322177733742,8.574786733161506,14.185058647912829,7.470546393801537,8.033515571507435,13.568727453351466,5.57234937663011,12.418105187281348,7.416864544450404,7.007542844833426,10.100513507059832
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436668,272,5281.867647, Víziváros – Váralja,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.45704360758952856,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838,1.5482514916372625,2.205013863936706,2.5548047433458905,2.555148743231994,2.555148743231994,2.9341483938191675,6.761038958022493,2.9108320274663995,7.5509512865349615,1.1786217568237378,2.6245106660776973,3.7641693050658667,2.2275385373373906,2.4595382352801805,6.620962764764947,2.6165253739022196,6.250273947730977,3.5610507661470607,4.53495917986408,3.353508717555815,2.695432687420348,3.0773410699771584,1.413035837463061
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066593,430,2480.448837, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.533485,19.023012,47.533485,19.023012,1037,3,0.020328302267240063,4.606168408058242,5.796320429912778,3.5386368209921453,3.5697271922790392,20.20113720738087,1.4817579946026846,4.805851700412031,5.342154510331193,5.517997924943571,5.517997924943571,6.256216377885948,8.127206924498111,5.676559958417693,8.946410158230679,4.163328691315393,5.859211784360064,6.8429139289158,4.5727815454771985,4.3874276630641,3.9393524465977143,5.7238543016746055,7.080335998149698,3.0351835772701445,7.4110651333846045,0.8582563988834327,5.634337174406185,6.115215436461004,4.451801998727311
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,450,2298.382222, Istenhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50405,18.999819,47.50405,18.999819,1125,12,2.9266842747480224,3.913054362938306,6.318544891382748,4.393412670020018,1.8860199822465444,20.32292418971434,4.067058871103614,4.802804034294241,5.080460556169473,4.993979393098596,4.993979393098596,4.868418272831373,9.378718290458746,5.420538624077229,10.171925687728422,3.7583526903329227,4.786347549595523,5.9994566516737535,4.849144184271855,5.065157708963109,7.628484401976773,4.936288369906655,8.803285863812281,1.5462070950859423,6.886633128517688,4.238621964123495,5.135827364260245,5.41134085287471,2.1820173998790984
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,275,2938.272727, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,3.338096974938591,4.707672115960585,7.033392881111733,4.986660933022368,2.6766707149431417,21.154903113758813,4.54764370993895,5.545271282590972,5.862661585697062,5.802175776530246,5.802175776530246,5.739662207067425,10.035552360894664,6.210149507890377,10.840374713849506,4.509571038294333,5.638124755354791,6.8502310365887356,5.555388597711505,5.720628019970714,7.5445575297538126,5.76804379994438,9.37387157516472,0.8254874339631527,7.722797458333047,4.282428259090299,5.944562065188465,6.244032997904495,3.0585779749201807
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878520,700,5540.742857, Krisztinaváros – Városmajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,15 room,15,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.507786,19.017923,47.507786,19.017923,1122,12,1.5650729619423884,2.7625918928574875,5.002220158970846,2.982816272773077,0.870135910519853,19.220516709922272,2.644654617543308,3.529396159900589,3.8827773483046286,3.864930837375722,3.864930837375722,4.050200303304277,8.007589626559104,4.237476467606442,8.809746008933692,2.508619708303454,3.8336807110307056,5.018733635546432,3.52389729630032,3.6902280269726235,6.6193833793649866,3.888291143318051,7.39057357903364,2.238858189777571,5.83181348007907,3.184765764318154,4.00660491351308,4.35934011024729,1.6630161097195928
169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,210,5000.0, Harsánylejtő,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,luxury,0,0,1,AA++,0,2,-1,mennyezeti hűtés-fűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.570393,19.003765,47.570393,19.003765,1037,3,0.38885548606610243,8.937937051658984,9.74647208886081,7.670655930584168,7.829762650012262,23.731864171187414,1.7261782913252302,9.019928920836046,9.574628783888107,9.790774734780207,9.790774734780207,10.601895224955472,11.405407054862591,9.886750182201688,12.164544655139554,8.486205723009517,10.190314961017036,11.118653801928511,8.738164508450717,8.449245713452083,3.8692118450217463,10.027890620602903,10.101931707136334,6.048164970580627,11.597840816338069,4.63693626118303,9.896992560182335,10.392663272949507,8.692190482808284
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,180,3888.888889, Vérhalom,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52394,19.015657,47.52394,19.015657,1025,2,0.9667180936171622,4.027745317675459,5.701456757608178,3.410141735424881,2.5951199484333145,20.154952219218682,2.3079099419584015,4.470253818370131,4.954325793665485,5.055436292010216,5.055436292010216,5.571820859141047,8.36279406747935,5.308989616176745,9.186728030951356,3.6353664010138766,5.24725018976113,6.33969560855674,4.318507097334971,4.268098970945872,5.125679309302555,5.1903474570847274,7.470231536641161,2.008621837419839,7.02473472205486,1.8099381443287195,5.186204668501437,5.626145861093475,3.4506281782606436
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586973,667,3878.52024, Határőr út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,24 room,24,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   39   128   129   ,47.503063,19.015432,47.503063,19.015432,1122,12,1.7859187954618077,2.747628708051124,5.142221336781776,3.2801974531668363,0.71439066164403,19.19070503633588,2.9706759028221383,3.6248766822636935,3.910010846885913,3.8385573807913698,3.8385573807913698,3.837283754457703,8.214462525115199,4.253585123499074,9.003529857281434,2.5804786816207725,3.6918203318223646,4.9000304273018145,3.6757498016476022,3.9094696555263964,7.1753554981618155,3.805762279058191,7.680263621437692,2.3683930962197413,5.761092369447919,3.74151674424,3.980882474493972,4.281758455962767,1.2575828189026776
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264000,248,5096.774194, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.45704360758952856,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838,1.5482514916372625,2.205013863936706,2.5548047433458905,2.555148743231994,2.555148743231994,2.9341483938191675,6.761038958022493,2.9108320274663995,7.5509512865349615,1.1786217568237378,2.6245106660776973,3.7641693050658667,2.2275385373373906,2.4595382352801805,6.620962764764947,2.6165253739022196,6.250273947730977,3.5610507661470607,4.53495917986408,3.353508717555815,2.695432687420348,3.0773410699771584,1.413035837463061
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228198,500,2456.396, Zugliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509514,18.971369,47.509514,18.971369,1121,12,4.659832628387712,6.131977477071615,8.496392758036977,6.4531100771300425,4.100263387416595,22.536921966552782,5.951215796277158,6.998843999799638,7.296502592813542,7.215499545958543,7.215499545958543,7.039158857888409,11.50500270498582,7.639048107688401,12.309836208056248,5.95836432035283,6.991799700197011,8.20380161436943,7.019250077484255,7.190045870510732,8.520810388063273,7.154697141584309,10.83117112863763,1.6866448114645327,9.101621797164904,5.470079951083022,7.357391356873355,7.629032737084548,4.356553202572004
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,150,3000.0, Árnyas út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.518635,18.976683,47.518635,18.976683,1121,12,3.872077135284284,6.079156910422052,8.273528353377145,6.099572643031344,4.078588971582743,22.542307130767185,5.28483509348262,6.840109632403946,7.206637675516775,7.181570060998012,7.181570060998012,7.208341195955928,11.164934952669562,7.561324572548953,11.982314602475464,5.83080151046174,7.078190965388709,8.285229283371804,6.802650142658944,6.897923576455687,7.54811361494493,7.179693929075846,10.378375743378937,1.1097597362025033,9.13335538584763,4.665428576769156,7.323721616852311,7.654756322593517,4.540269227034262
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,200,3555.31, Budafok – Rózsavölgy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,0.8680783041384015,6.6874904063746,8.344187678766946,8.431218536867956,6.820701389246803,17.4922481792916,4.608417672939141,7.423823634065697,7.059404331194172,6.684857537331703,6.684857537331703,5.3462864828713474,10.920196057107619,7.06346737640003,11.384567376766196,7.09023414485685,5.885316103372814,6.109977707141154,7.78287594124549,8.297148292178976,13.805848040283374,6.296216273381611,11.32693578789922,8.774555695514104,6.772863645651448,10.5135811902975,6.709596881396159,6.368885230650322,5.9375120552190825
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,77,1883.116883, Dabas utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   71   151    Éjszakai   948   ,47.41649,19.09398,47.41649,19.09398,1212,21,0.08298658950769335,9.47543198745097,9.472164639137267,10.931126559952236,10.785923453624221,12.159030665385837,0.0286037974793979,9.564946647908547,9.009838326753561,8.725166953979537,8.725166953979537,7.804781277636366,10.447818585079297,8.76447002973693,10.466192561500788,9.933029099126642,8.228643200370662,7.444688168813153,9.906071016076009,10.326443839760245,16.474165399267843,8.434683852326115,11.521147296923735,13.557664729387886,7.29539731947461,13.831276957377337,8.643301231467666,8.135562071879136,10.0358284748271
177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,220,1881.818182, Pösingermajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,DD,0,2,-1,fan-coil,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475372,18.98035,47.475372,18.98035,1112,11,3.2330974884692534,5.786043323531326,8.297346276395178,7.042544448991477,4.409103461688332,20.849038185887704,6.360012318848097,6.819826426957233,6.821295438785099,6.559534415556124,6.559534415556124,5.693064168665507,11.429705333062024,7.060192784585746,12.134837826974296,5.91248343051891,5.953947941410909,6.97083766499467,7.035008594823575,7.432578645601607,11.11647252510474,6.30249184643329,11.21743468527054,4.663425602273156,7.926231668495488,7.696742699631751,6.673681960740078,6.686448188755282,3.8648019911141778
178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,102,3431.372549, Baross utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,heat pump,0,0,0,0,0,yes,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   31   92   130   131   277   92A    Éjszakai   996   ,47.52691,19.156013,47.52691,19.156013,1161,16,3.348711117805429,8.600854031819123,6.1176145593643465,7.610640113277626,10.267618856532303,12.196017005830244,7.90973089542908,7.566799691243411,7.605891488337113,7.9124763409549645,7.9124763409549645,9.070004035086672,3.152796163742789,7.42204388859147,2.7654808100559225,8.509873042682736,8.640274377703092,8.021331726793125,7.366658141108766,7.01882023024934,8.610063300286324,8.234979289114055,3.2071020526690366,12.430411215277227,7.298098876002234,9.1663654525601,7.8209496766929245,7.965674483277525,10.570960894046175
179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,350,3232.1, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,4.161398538452671,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818,6.324571597406097,11.023336858194131,11.500960347958872,11.580538953163181,11.580538953163181,11.915424318171295,14.595224743622996,11.85741227588296,15.409854363757825,10.157053556122932,11.676611615892442,12.82828355141191,10.865410397611358,10.775250800335801,8.173557142988551,11.678708288729137,13.48255300065942,5.80799861668598,13.561142393426978,7.234696505436974,11.71519997101198,12.13234899134693,9.373284034905796
180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999000,215,4646.511628, Semmelweis utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   193E   236   236A   266   ,47.42878,19.22987,47.42878,19.22987,1185,18,3.1274028285837456,15.432264789039854,13.627291273237859,15.912363465825452,17.414538539702882,2.0082489490610262,10.223865182566549,14.80472585689414,14.356912062496733,14.332301581642175,14.332301581642175,14.367864072311878,11.85691386353875,13.997663847880759,11.18630826747053,15.731440317375322,14.427723157156928,13.215405252331989,14.947972289694553,15.050360453112312,19.868578334742992,14.313653293451022,13.252522184774987,20.429956301517045,12.362245521268092,18.79180529756256,14.191635131707054,13.839109273745553,17.047812424133376
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614099,200,3070.495, Óbuda-Óváros,-1,-1,1,not specified,0,0,0,-1,-1,available,1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53809,19.041105,47.53809,19.041105,1036,3,1.2810356087302035,4.677903428747769,5.190832463309713,3.184233619933238,4.26346342556374,19.342611428812997,0.03452264690999674,4.556337318946818,5.116608355478674,5.374660612764227,5.374660612764227,6.364775666712473,7.094090494083873,5.404619878945983,7.895298414714035,4.214079974563621,5.889458134065372,6.684882876430114,4.244682376406808,3.9145395151809423,2.841082241604641,5.658852483929239,5.926890969559123,4.441831306758857,7.083775219420996,0.6653797766728266,5.465605883547431,5.971900626322069,5.121363052565678
182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,340,1764.705882, Petneházyrét,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.537457,18.941362,47.537457,18.941362,1021,2,5.402280605538148,9.388429851159746,11.426023305453679,9.162931776215625,7.427191125056661,25.818434765955526,7.24932798232513,10.071537367156454,10.481227004849462,10.48897917981972,10.48897917981972,10.58221765179711,14.134910474201716,10.839683833322923,14.959102717556123,9.101085484534412,10.435087721162352,11.635570360752844,9.987080910018776,10.00657443855196,8.878579279210534,10.514654214571578,13.186673403242958,4.396538541502057,12.460175968191464,6.9938100304683255,10.629980910314195,10.986973072460502,7.918600612275402
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,180,2166.666667, Baross Gábor-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.41774,18.994717,47.41774,18.994717,1224,22,0.06486770832829941,9.71904763978492,11.464348622172622,11.446485777481792,9.570322625868805,19.51310022940919,7.107314935280839,10.506461941548295,10.16271449652303,9.78932906029064,9.78932906029064,8.453643350105422,14.01082250484628,10.178144852445602,14.446656148908875,10.097984145154088,8.987414530607746,9.227235239543552,10.859292340919197,11.371534466341402,16.660789807380628,9.402103894734285,14.446546415681647,11.003631535271799,9.863215853152939,13.286346191653521,9.819180185960324,9.487809593110045,8.707719657424123
184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,190,1421.052632, Barátka utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   67   ,47.475,19.23269,47.475,19.23269,1173,17,1.4200411566580968,13.882809261222167,11.563103308432458,13.79654866052213,15.90754063350864,4.306575122374902,11.846990713270433,13.015311746729374,12.712904768026169,12.823114004254185,12.823114004254185,13.335245249667535,8.92334724382099,12.376656629782342,8.11482337058954,14.049799524216393,13.196410501784456,12.05490415191651,13.033173204652174,12.960969977668583,16.559976015227136,12.944817471107736,10.119872884026146,18.727096460811694,11.096675780127253,16.2836116630829,12.683782122177151,12.489272972903873,15.79557895941247
185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,260,3846.153846, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,0.01307800421685898,9.577802582027918,8.992508491445664,10.796004417211561,11.18437300083249,10.05279050986082,2.1734635416747676,9.431979418820529,8.874457249935942,8.657858104188142,8.657858104188142,8.020489980456308,9.32102044553289,8.572598606157971,9.188930400647177,10.007182656535962,8.337152793273575,7.329431778421376,9.731162571671117,10.078208406396186,16.111936183828547,8.441774546814177,10.544677399360337,14.125177227729866,6.908202405484802,13.811103257820589,8.549610176057744,8.056758158552832,10.541701692725951
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,40,2125.0, Lipót utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   92   92A   277    Éjszakai   931   ,47.51362,19.16654,47.51362,19.16654,1163,16,4.685686231056431,8.906353463223452,6.358475426165253,8.212541302601718,10.746219436428003,10.540257852524467,8.260634529100093,7.888361014163079,7.807337809733422,8.061316971834785,8.061316971834785,9.064564224389613,3.2131511651905313,7.560593163484791,2.487665046990651,8.902050317208795,8.706694979136511,7.890963816643492,7.7598005905746446,7.502611571620794,10.032707831921861,8.33232465409406,3.927455901049693,13.174654812483952,7.0469600238097305,10.182196772917951,7.948975645030988,7.988293311972126,10.919537292297091
187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,300,2370.206667000001, II/A kerület – Széphalom,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.559986,18.959665,47.559986,18.959665,1028,2,3.1018750849145715,9.824414889853841,11.37356148825965,9.08784594216936,8.137511052869735,25.794682951320347,5.228684330836105,10.25838677153345,10.756455963976283,10.863050993182084,10.863050993182084,11.297011061696105,13.653372839320209,11.108740400267935,14.462395324921012,9.441947070858978,11.020038013340724,12.140444340817885,10.075721461391614,9.949042489866244,7.0724270938575415,10.989477531520615,12.505776297221402,5.3659615859932295,12.83068343673724,6.300552360389539,10.993884013938063,11.431121809163551,8.846150112647111
