id,web_alberlet,web_ingatlan,web_tower,apartment,house,sale,rent,price_per_month,size(sqm),price_per_sqm,district,district_i,district_ii,district_iii,district_iv,district_v,district_vi,district_vii,district_viii,district_ix,district_x,district_xi,district_xii,district_xiii,district_xiv,district_xv,district_xvi,district_xvii,district_xviii,district_xix,district_xx,district_xxi,district_xxii,district_xxiii,street,number_of_rooms,number_of_whole_rooms,number_of_half_rooms,type_of_the_building,type_of_the_building_brick_apartment,type_of_the_building_block_apartment,type_of_building_castle_villa,type_of_building_house,type_of_the_building_part_of_house,type_of_the_building_raw_house,type_of_building_semi_detached_house,floor,deposit,deposit_per_sqm,furnish,furnish_total,furnish_furnished,furnish_equipped,furnish_partly_furnished,furnish_empty,view,view_total,view_courtyard,view_courtyard_sunny,view_courtyard_not_sunny,view_danube,view_garden,view_roof,view_square,view_panoramic,view_park,view_street,view_street_quiet,view_street_sunny,view_city,view_hill,utilities_fee,utilities_fee_per_sqm,common_cost,common_cost_details,utilities_fee_details,total_fee,overhead,balcony,parking,garage,lift,air_conditioner,utility_level,utility_double_comfort,heating,heating_total,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,shortest_rental_period,children_welcomed,can_be_an_office,foreigners_welcomed,washing_machine,microwave,dish_washer,fridge,american_kitchen,condition_of_property_renovated,pet,reception,transportation,near_universities,latitude,longitude,postcode,distace_to_danube,quadratic_danube,distace_to_city_centre,quadratic_centre,distace_to_keleti,quadratic_keleti,distace_to_nyugati,quadratic_nyugati,distance_to_deli,quadratic_deli,distance_to_airport,quadratic_airport,distance_to_uni1,quadratic_uni1,distance_to_uni5,quadratic_uni5,distance_to_uni13,quadratic_uni13,distance_to_uni16,quadratic_uni16,tourism_apartment,tourism_attraction,tourism_gallery,tourism_guest_house,tourism_hostel,tourism_hotel,tourism_information,tourism_motel,tourism_museum,shop_art_music_hobbies,shop_beauty,shop_clothing_shoes_accessories,shop_convenience_shop,shop_department_store,shop_discount_store_charity,shop_food_beverages,shop_health,shop_laundry,shop_mall,shop_stationery_gifts_books_newspapers,shop_supermarket,shop_travel_agency,metro_station,leisure_dance,leisure_dog_park,leisure_fitness_centre,leisure_fitness_station,leisure_garden,leisure_nature_reserve,leisure_park,leisure_pitch,leisure_playground,leisure_sports_centre,leisure_stadium,leisure_swimming_pool,leisure_track,leisure_water_park,bus_station,amenity_sustenance,amenity_school,amenity_education,amenity_financial,amenity_healthcare,amenity_arts,amenity_entertainment,amenity_religion,amenity_police,amenity_government,amenity_vending_machine,amenity_transportation_bicycle,amenity_transportation_car,amenity_parking,amenity_coworking_space,amenity_recycling,floors_of_the_building,balconies,elevator,air_conditioning,condition_of_property,condition_of_property_newly_build,condition_of_property_in_good_condition,condition_of_property_in_medium_condition,condition_of_property_needs_renovation,condition_of_property_mint,utility_full_comfort,utility_luxury,energy_performance_certificate,ceiling_height,bathroom_and_toilet,bathroom_separate,bathroom_together,orientation,orientation_north,orientation_south,orientation_east,orientation_west,orientation_northeast,orientation_northwest,orientation_southwest,orientation_southeast,garden_access,garden_AC,attic,attic_loft_conversion,attic_penthouse,attic_topfloor
10445,,,,1,0,0,1,600000,130,14.76923077,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Falk Miksa utca 7,3 room,3,0,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,1,,1,,double comfort,1,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,, Busz   6   9   15   91   115   191   291    Éjszakai   923   934   931   ,,47.509613,19.048063,1055,0.276700298,0.076563055,1.468988966,2.157928582,2.838477869,8.056956613,0.723401592,0.523309863,1.983766699,3.935330316,17.2602344,297.9156915,2.094144957,4.385443101,5.745847866,33.0147677,5.857513952,34.3104697,4.344210372,18.87216376,3,15,9,3,8,18,6,0,8,3,33,27,0,2,3,60,4,0,0,31,13,0,5,0,5,3,2,1,0,37,4,8,1,0,,2,2,7,249,16,2,52,20,13,11,9,3,5,32,103,0,38,3,1,5,,available,-1,mint,0,0,0,0,1,0,0,,1,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
9743,,,,1,0,0,1,323000,70,14.76571429,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Falk Miksa utca,2 room,2,0,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,,not specified,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2   4   6    Busz   6   9   15   91   115   191   291    Éjszakai   923   934   931    Troli   75   76   ,,47.51185,19.04875,1055,0.241540496,0.058341811,1.710586917,2.926107601,2.880660927,8.298207376,0.63762643,0.406567464,2.15309216,4.635805849,17.32955077,300.3133299,2.258429988,5.100506011,5.706668091,32.5660607,5.605720304,31.42410013,4.357349511,18.98649476,3,8,9,3,8,14,5,0,8,6,55,58,0,2,3,74,7,0,1,36,13,0,3,0,6,4,2,1,0,31,13,7,4,0,,4,1,7,214,16,2,36,20,20,7,6,4,5,32,110,1,36,2,1,,,available,-1,renovated,0,0,0,0,0,0,0,,,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
1104,1,0,0,1,0,0,1,900,61,14.75409836,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corvin sétány,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,5,1800,29.50819672,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.409836066,,,,,,1,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,"4, 6 trams, Metro 3 blue, Metro 2 red						",,47.4855274,19.0755928,1082,0.221488629,0.049057213,2.234310833,4.992144898,1.870504341,3.49878649,3.211047219,10.31082424,4.216935786,17.78254742,14.27033055,203.642334,1.296698001,1.681425706,4.454894635,19.84608621,8.674285275,75.24322503,7.22560907,52.20942643,2,5,11,2,8,13,2,0,8,11,48,38,0,0,,110,16,2,2,30,20,3,2,1,,2,0,13,0,24,9,13,3,0,24,2,0,0,214,,3,28,57,10,11,23,2,2,63,59,1,67,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,,,,1,0,0,1,189000,41,14.75121951,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Wesselényi utca,1 room,1,0,,,,,,,,,2,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,1,,0,1,full comfort,0,elektromos,electric,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,1,,, Villamos   4   6    Metró   M2    Busz   108E   133E   5   6   7   110   112   178   7E   8E    Éjszakai   923   973   916   956   990   908   907   931    Troli   74   ,,47.49814,19.064728,1077,1.178349259,1.388506976,1.068873822,1.142491247,1.480914743,2.193108476,1.599614794,2.558767489,3.034891229,9.210564772,15.57436841,242.5609514,0.333522656,0.111237362,4.628202904,21.42026212,7.163601644,51.31718851,5.896634444,34.77029777,8,40,31,8,24,55,,0,17,,44,84,3,1,0,135,11,2,4,62,21,11,7,3,7,3,1,14,0,18,2,18,7,0,,0,0,16,599,61,4,96,35,37,,18,1,4,67,135,2,60,2,4,2,,not available,available,renovated,0,0,0,0,0,1,0,,1,together,0,1,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
6331,,,,1,0,0,1,189000,41,14.75121951,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Wesselényi utca,1 room,1,0,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Villamos   4   6    Metró   M2    Busz   108E   133E   5   6   7   110   112   178   7E   8E    Éjszakai   923   973   916   956   990   908   907   931    Troli   74   ,,47.49814,19.064728,1077,1.178349259,1.388506976,1.068873822,1.142491247,1.480914743,2.193108476,1.599614794,2.558767489,3.034891229,9.210564772,15.57436841,242.5609514,0.333522656,0.111237362,4.628202904,21.42026212,7.163601644,51.31718851,5.896634444,34.77029777,8,40,31,8,24,55,,0,17,,44,84,3,1,0,135,11,2,4,62,21,11,7,3,7,3,1,14,0,18,2,18,7,0,,0,0,16,599,61,4,96,35,37,,18,1,4,67,135,2,60,2,4,,,not specified,-1,not specified,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
202,1,0,0,1,0,0,1,649,44,14.75,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corvin sétány,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,7,1298,29.5,"Furnished, IKEA, KIKA",furnish,1,0,0,0,View to the city,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.5,74,24000,5000,29000,,0,0,0,,1,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,1,1,0,,0,Metro 3 blue,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.913 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.590 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.590 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.590 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.526 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.559 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.980 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.980 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.356 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.373 km )Baptista Teológiai Akadémia - BTA ( 1.944 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.298 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.298 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.130 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.064 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.952 km )Károli Gáspár Református Egyetem - KRE ( 1.175 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.909 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.227 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.336 km )McDaniel College - MCDC ( 1.131 km )Magyar Képzőművészeti Egyetem - MKE ( 1.633 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.411 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.772 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.462 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.829 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.781 km )Semmelweis Egyetem - SE ( 0.980 km )Semmelweis Egyetem - SE ÁOK ( 0.980 km )Semmelweis Egyetem - SE EFK ( 0.665 km )Semmelweis Egyetem - SE FOK ( 0.980 km )Semmelweis Egyetem - SE GYTK ( 0.980 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.740 km )Szent István Egyetem - SZIE ÁOTK ( 1.063 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.727 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.584 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.999 km )

                    More
                    



",47.485754,19.0754211,1082,0.243721098,0.059399974,2.209766133,4.883066363,1.851118514,3.426639753,3.182751587,10.12990766,4.194703057,17.59553374,14.29154289,204.2481982,1.268541274,1.609196964,4.45139407,19.81490917,8.647116339,74.77262098,7.202218878,51.87195677,2,5,11,2,8,14,4,0,8,11,49,40,0,0,,145,18,2,2,32,20,3,3,1,,2,0,13,0,25,9,17,3,0,25,2,0,0,216,,3,29,58,10,12,24,2,2,68,62,1,68,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,1,0,0,1,0,0,1,1104,75,14.72,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hermann Ottó út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,1,2207,29.42666667,"Furnished, equipped",furnish,1,1,0,0,View to the city,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,1.653333333,62,,,,,1,0,1,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,,0,,,47.5119518,19.0136466,1022,1.662639184,2.764369056,3.269764179,10.69135779,5.40155753,29.17682375,3.273723759,10.71726725,1.433797163,2.055774305,19.70203477,388.1701741,4.359778592,19.00766937,8.339076451,69.54019606,6.345542538,40.2659101,1.767566529,3.124291434,0,1,4,0,1,9,1,0,1,1,9,3,0,0,0,17,0,0,0,2,3,0,0,0,3,3,0,0,1,7,26,9,,0,7,,0,4,38,18,0,3,24,0,7,3,0,0,18,14,0,67,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,,,,1,0,0,1,138000,30,14.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fő utca,1 room,1,0,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,,not specified,0,central heating,central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,, Villamos   19   41    Busz   16   116   16A    Éjszakai   916   990    Hajó   D11   ,,47.50201,19.03916,1011,0.068435499,0.004683418,1.060282778,1.124199569,3.357188808,11.27071669,1.726537303,2.980931059,1.0944954,1.197920181,17.50157777,306.3052244,2.163593496,4.681136816,6.448965347,41.58915405,6.77724308,45.93102377,3.955822287,15.64852997,1,25,5,0,0,20,17,1,21,5,9,2,2,0,1,30,2,0,0,15,6,1,4,0,3,0,2,,1,,6,14,2,0,,0,0,3,176,24,8,26,14,28,14,15,3,3,47,63,0,51,0,2,,,available,-1,in good condition,0,1,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
7376,,,,1,0,0,1,230000,50,14.72,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Úszódaru utca,1 + 1 half room,1,1,,,,,,,,,3,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,,,1,,not specified,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,,-1,,47.54674,19.06614,1138,0.164176832,0.026954032,5.702926725,32.52337323,5.213963093,27.18541114,3.963668201,15.71066561,5.927743605,35.13814425,18.44325314,340.1535864,5.718756794,32.70417927,6.13460728,37.63340648,1.9449004,3.782637566,6.546737197,42.85976793,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,2,0,1,0,1,0,3,0,0,0,0,5,6,5,9,0,,0,0,2,10,9,0,7,5,1,2,2,0,0,1,11,1,32,0,4,,12,available,-1,mint,0,0,0,0,1,0,0,,0,not specified,,,Southwest,0,0,0,0,0,0,1,0,not specified,,no loft conversion,0,0,0
10797,,,,1,0,0,1,230000,50,14.72,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Corvin sétány,2 room,2,0,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,,,1,1,full comfort,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,0,,, Metró   M3    Éjszakai   914   914A   950   950A   ,,47.48595,19.07538,1082,0.255614944,0.065339,2.195420821,4.819872581,1.831720964,3.35520169,3.161748301,9.996652319,4.182888754,17.49655833,14.30240215,204.5587073,1.248632882,1.559084074,4.441798414,19.72957315,8.625129168,74.39285316,7.189114863,51.68337251,3,5,11,3,8,14,4,0,8,11,50,44,0,0,,,18,2,2,33,20,2,3,1,,2,0,13,0,25,9,17,3,0,,2,0,0,216,,2,29,58,10,13,24,2,2,69,66,1,72,1,7,,10,available,available,mint,0,0,0,0,1,1,0,11,0,together,0,1,Southwest,0,0,0,0,0,0,1,0,yes,1,no loft conversion,0,0,0
4351,,,,1,0,0,1,597939,130,14.71849846,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Andrássy út 33,3 + 1 half room,3,1,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,1,double comfort,1,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   70   78   ,,47.503117,19.060434,1065,1.117106387,1.24792668,1.035372386,1.071995978,1.768731477,3.128411038,0.973984021,0.948644873,2.697226703,7.275031887,16.10526054,259.3794171,0.97013349,0.941158988,4.847095603,23.49433578,6.582110141,43.32417391,5.416055018,29.33365196,9,50,28,6,25,52,35,0,16,12,38,43,3,2,1,107,4,4,0,36,21,6,6,3,6,2,2,13,0,25,4,14,9,0,,0,0,27,709,39,6,100,35,35,54,21,3,1,25,127,3,61,3,10,,,available,available,mint,0,0,0,0,1,0,0,12,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
230,1,0,0,1,0,0,1,309,21,14.71428571,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Márvány utca,"
                1 room                            ",1,0,Brick Apartment,1,0,0,0,0,0,0,0,618,29.42857143,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,2.19047619,31,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,Metro 2 red,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.217 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.179 km )Baptista Teológiai Akadémia - BTA ( 1.987 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.916 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.594 km )Közép-Európai Egyetem - KEE ( 0.979 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.293 km )Magyar Képzőművészeti Egyetem - MKE ( 1.312 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.965 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.854 km )Central European University - CEU ( 0.979 km )

                    More
                    



",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,0,0,1,0,0,1,618,42,14.71428571,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honvéd utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,1,1237,29.45238095,"Furnished, equipped",furnish,1,1,0,0,"Street, sunny",street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,0.738095238,62,20000,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,,0,"Metro 2 red						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.495 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.841 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.288 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.288 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.288 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.244 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.295 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.295 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.746 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.236 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.557 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.557 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.760 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.040 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.040 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.040 km )Károli Gáspár Református Egyetem - KRE ( 1.302 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.194 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.894 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.479 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.379 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.650 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.898 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.415 km )Semmelweis Egyetem - SE ( 0.855 km )Semmelweis Egyetem - SE ÁOK ( 0.855 km )Semmelweis Egyetem - SE EFK ( 1.558 km )Semmelweis Egyetem - SE FOK ( 0.855 km )Semmelweis Egyetem - SE GYTK ( 0.855 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.772 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.379 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.872 km )

                    More
                    



",47.5092799,19.0495759,1055,0.396172209,0.156952419,1.421027012,2.019317769,2.718971158,7.392804158,0.630476476,0.397500587,2.069357774,4.282241597,17.14223122,293.8560912,1.993055586,3.972270569,5.631331626,31.71189588,5.887146896,34.65849858,4.462697323,19.9156674,5,9,12,3,9,20,4,0,8,6,39,41,0,2,2,69,5,1,0,31,15,2,4,0,4,3,2,5,0,29,2,7,2,0,29,2,0,9,303,17,2,57,20,14,16,6,4,5,31,102,1,46,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1,0,0,1,0,0,1,309,21,14.71428571,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Márvány utca,"
                1 room                            ",1,0,Brick Apartment,1,0,0,0,0,0,0,0,618,29.42857143,"Furnished, equipped",furnish,1,1,0,0,To the courtyard,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.19047619,15,5700,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,"Metro 3 blue, Matro 4",,47.4950304,19.0235533,1123,0.911287834,0.830445516,2.046450603,4.187960071,4.584201231,21.01490093,3.129995804,9.796873733,0.712769308,0.508040086,18.30194827,334.9613105,3.204084459,10.26615722,7.724539504,59.66851055,7.802129363,60.8732226,3.421351577,11.70564661,0,0,4,0,0,7,0,0,1,2,24,14,4,0,1,36,10,2,2,16,25,0,2,0,4,3,3,0,2,18,11,15,4,2,18,1,0,10,83,28,4,23,34,7,6,10,3,2,41,31,,45,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,0,0,1,0,0,1,618,42,14.71428571,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garay utca,"
                1 room                            ",1,0,Brick Apartment,1,0,0,0,0,0,0,0,1237,29.45238095,"Furnished, equipped",furnish,1,1,0,0,"Courtyard, sunny",other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1.476190476,22,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,0,1,,0,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.399 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.200 km )Sola Scriptura Teológiai Főiskola - SSTF ( 0.923 km )International Business School - IBS ( 1.200 km )

                    More
                    



",47.5025381,19.0830481,1076,0.501140734,0.251142035,2.520230736,6.351562963,0.139999654,0.019599903,2.185535782,4.776566654,4.391057127,19.28138269,14.57160916,212.3317935,1.49938188,2.248146022,3.177934512,10.09926776,6.980695196,48.73010542,7.07736536,50.08910044,2,4,4,1,2,20,3,0,7,8,18,27,3,2,2,62,2,1,2,11,11,1,2,1,0,2,4,0,0,8,18,7,8,0,8,0,0,7,104,21,3,24,23,2,9,8,1,0,30,34,5,43,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,,,,1,0,0,1,533297,116,14.71164138,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, Kútvölgy,4 room,4,0,,,,,,,,,1,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,1,,,1,double comfort,1,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,,-1,,47.509247,18.99093,1125,3.338096975,11.14289141,4.707672116,22.16217675,7.033392881,49.46861542,4.986660933,24.86678726,2.676670715,7.164566117,21.15490311,447.5299256,5.862661586,34.37080087,10.03555236,100.7123112,7.54455753,56.92034832,0.825487434,0.681429504,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,2,0,7,1,2,0,,0,0,0,3,9,0,0,3,0,2,2,0,0,0,0,0,8,0,3,,,not specified,available,in good condition,0,1,0,0,0,0,0,,,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
