,price_per_sqm,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,view_panoramic,view_street,balcony,lift,air_conditioner,heating_gas,heating_wall_heating,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,condition_of_property_renovated,longitude,latitude,data_index,cluster
9084,12.85714286,2.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.989994,47.52015,9084,0
9089,12.8,2.0,2.0,1.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.056578,47.507884999999995,9089,0
9090,8.421052632,1.0,2.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,18.98227,47.494609999999994,9090,1
9104,7.563636364,2.0,8.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.1357,47.50585,9104,7
9106,10.239296000000001,2.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05261,47.504940000000005,9106,5
9114,8.861538462,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07534,47.48007,9114,4
9116,12.8,1.0,2.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08015,47.47905,9116,0
9120,8.705882353,2.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.014816,47.51658,9120,1
9122,11.92156863,2.0,3.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.008282,47.466286,9122,5
9129,10.4,1.0,2.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.143002,47.541748,9129,5
9130,5.236363636,3.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02676,47.490990000000004,9130,1
9138,14.96774194,1.0,3.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07102,47.4794,9138,0
9140,23.43307087,4.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.049670000000003,47.497208,9140,2
9141,8.266666667,2.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.995739999999998,47.48261,9141,1
9142,11.79432982,3.0,4.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.04959,47.513752000000004,9142,3
9144,23.50618182,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.028392999999998,47.52432,9144,2
9150,11.75309091,3.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.048379999999998,47.51412,9150,3
9153,14.57142857,1.0,1.0,1.0,0.0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,1,19.026870000000002,47.50537,9153,0
9154,10.24,1.0,2.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.061726,47.506873999999996,9154,5
9163,11.52,5.0,2.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.988909,47.51878,9163,5
9164,11.03448276,3.0,3.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.027885,47.483543,9164,5
9170,19.15318519,3.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.990942,47.517776,9170,6
9179,7.714285714,2.0,4.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.06726,47.51376,9179,4
9181,13.37313433,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06716,47.50991,9181,0
9188,9.107692307999999,2.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.034679999999998,47.51054,9188,1
9191,16.16326531,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05305,47.51507,9191,8
9199,16.60759494,3.0,0.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.0364,47.529379999999996,9199,6
9201,11.73333333,1.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.014848999999998,47.509457,9201,5
9202,12.06652444,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.059649,47.4904,9202,5
9207,9.142857142999999,2.0,3.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.037176000000002,47.468720000000005,9207,4
9211,15.36,5.0,0.0,2.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.983060000000002,47.53398,9211,0
9212,9.552238806,1.0,3.0,2.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.071665,47.477585,9212,4
9219,8.1728,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.07085,47.492385999999996,9219,1
9225,15.66666667,1.0,1.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,18.990129999999997,47.49309,9225,0
9226,20.68544,2.0,4.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.051443,47.496395,9226,2
9228,6.274509804,3.0,3.0,1.0,0.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.05536,47.478367,9228,1
9236,9.230769231,2.0,4.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.03949,47.468826,9236,4
9237,18.30569912,3.0,1.0,1.0,0.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0364,47.529379999999996,9237,6
9245,13.44,4.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98992,47.51427,9245,0
9248,18.56,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,19.00831,47.514202000000004,9248,6
9252,11.88571429,1.0,11.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.14259,47.51096,9252,7
9254,11.42857143,2.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.994367999999998,47.50827,9254,5
9263,8.666666667000001,1.0,4.0,0.0,1.0,0,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.07381,47.50417,9263,4
9270,9.056603774,2.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.134184,47.517345,9270,1
9271,7.384615385,2.0,1.0,1.0,0.0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,18.987963,47.510777000000004,9271,1
9285,8.163265306,3.0,2.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.079645000000003,47.52835,9285,1
9286,10.21276596,2.0,3.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.03952,47.50223,9286,4
9291,15.16932267,4.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.019586999999998,47.516586,9291,0
9292,12.3127619,3.0,3.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.03545,47.50929,9292,0
9294,18.69166265,3.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.0028,47.51957,9294,6
9297,8.470588235,2.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.103983,47.513214000000005,9297,1
9299,10.35294118,2.0,2.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1,19.053095000000003,47.518925,9299,5
9301,16.28020741,5.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98732,47.529686,9301,6
9302,9.546666667,2.0,2.0,1.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.072138,47.522285,9302,1
9304,8.275862069,1.0,4.0,2.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.077627,47.548767,9304,4
9307,11.11111111,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.073576,47.504257,9307,3
9315,11.38285714,3.0,2.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.071665,47.477585,9315,5
9322,10.66666667,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.11907,47.468920000000004,9322,5
9325,6.4,2.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.18282,47.50105,9325,1
9339,11.78947368,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.0745,47.48191,9339,5
9340,8.832,1.0,3.0,1.0,1.0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,19.125456,47.507187,9340,4
9342,14.13818182,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.077189999999998,47.53002,9342,0
9345,21.02178862,4.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.054825,47.49175,9345,2
9346,19.99594667,1.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.066608,47.513428000000005,9346,6
9347,10.8,3.0,3.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.020770000000002,47.501495,9347,5
9354,22.05432941,4.0,3.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.002226,47.53402,9354,2
9361,8.571428571,2.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.038320000000002,47.486999999999995,9361,1
9372,12.52173913,1.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08164,47.48577,9372,0
9376,11.49191111,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07534,47.48007,9376,5
9377,8.888888889,2.0,7.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.026463,47.51267,9377,7
9380,8.655737705,1.0,2.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.030268,47.526340000000005,9380,1
9396,11.47826087,1.0,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06344,47.53846,9396,4
9400,10.05714286,1.0,2.0,2.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.124615,47.52078,9400,5
9402,13.15068493,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.115289999999998,47.515526,9402,0
9403,14.43137255,2.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.064444,47.547092,9403,3
9404,11.39726027,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.11015,47.521840000000005,9404,5
9406,9.558441558,3.0,3.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.093243,47.559742,9406,4
9407,9.6,4.0,4.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.093243,47.559742,9407,4
9422,7.736263736000001,2.0,4.0,1.0,0.0,1,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1,19.051579999999998,47.516090000000005,9422,4
9424,12.65116279,2.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.090410000000002,47.48453,9424,3
9428,12.58426966,4.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.00991,47.4672,9428,0
9431,14.22222222,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05943,47.49155,9431,0
9433,12.62769231,4.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.052570000000003,47.51011,9433,3
9438,10.66666667,1.0,2.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.071665,47.477585,9438,5
9440,18.66666667,2.0,2.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0544,47.49129,9440,6
9452,17.56862745,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0544,47.49129,9452,6
9454,15.69811321,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05684,47.49051,9454,0
9455,13.86666667,1.0,3.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,19.073439999999998,47.49924,9455,0
9459,10.07407407,2.0,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03943,47.4423,9459,5
9460,12.415999999999999,5.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05305,47.51507,9460,3
9462,13.86666667,1.0,6.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06946,47.477978,9462,3
9466,19.3926,3.0,0.5,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.037403,47.528786,9466,6
9469,14.22222222,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1,18.989893,47.494009999999996,9469,0
9471,9.442622951,2.0,4.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.07368,47.48252,9471,4
9475,13.962672,4.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,9475,3
9488,11.76470588,2.0,1.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.01892,47.55185,9488,5
9499,20.34285714,2.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.03325,47.49581,9499,6
9501,10.52631579,3.0,1.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05914,47.50132,9501,5
9503,16.68180645,3.0,8.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07637,47.48641,9503,8
9512,11.87498667,4.0,1.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.994367999999998,47.50827,9512,5
9522,9.6,2.0,2.0,1.0,0.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,18.99108,47.508829999999996,9522,5
9532,8.85106383,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,19.036228,47.511715,9532,1
9543,9.756097561,2.0,3.0,1.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06212,47.48993,9543,4
9545,8.0,2.0,2.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.026384,47.526764,9545,1
9550,10.66666667,2.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.007088,47.50465,9550,5
9559,23.1676928,3.0,2.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99837,47.4475,9559,2
9568,10.45751634,5.0,4.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.056578,47.507884999999995,9568,4
9581,13.26666667,2.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,19.070967,47.513374,9581,3
9588,14.22124,5.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06766,47.50808,9588,3
9590,11.376992,2.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.039164000000003,47.503536,9590,5
9605,11.42857143,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074785000000002,47.47391,9605,5
9615,12.64110222,3.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,9615,0
9618,12.64110222,3.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.995376999999998,47.527733000000005,9618,0
9619,11.28296727,3.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02794,47.517803,9619,5
9626,13.33333333,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.06749,47.431309999999996,9626,0
9628,18.28571429,4.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05914,47.50132,9628,6
9632,14.168,4.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.066448,47.507633,9632,0
9638,15.64835165,4.0,3.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.014317000000002,47.515575,9638,0
9659,12.16790588,2.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.050583,47.50443,9659,3
9662,6.918918918999999,3.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,19.02676,47.490990000000004,9662,1
9663,13.33333333,1.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.077070000000003,47.47401,9663,3
9665,11.94029851,2.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.016165,47.483585,9665,5
9670,12.22321455,3.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.998207,47.52088,9670,5
9676,9.531914894,2.0,3.0,0.0,1.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.07054,47.50512,9676,4
9678,10.83076923,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.06182,47.496759999999995,9678,4
9681,10.5220339,3.0,3.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.057029999999997,47.50508,9681,4
9695,14.0,1.0,5.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.03916,47.50201,9695,3
9701,9.402472727000001,5.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.958801,47.533295,9701,5
9703,19.072,2.0,6.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.065720000000002,47.54748,9703,8
9704,19.072,2.0,6.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,9704,8
9712,12.64516129,2.0,3.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.032293,47.547847999999995,9712,0
9714,9.165048544,3.0,2.0,1.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03997,47.53536,9714,1
9716,9.275362319,4.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05761,47.517309999999995,9716,1
9718,13.09090909,5.0,0.0,1.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99299,47.5321,9718,0
9730,11.08148571,4.0,2.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.011501000000003,47.511074,9730,5
9739,13.06122449,2.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.086554,47.478863,9739,3
9757,12.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.205427,47.529087,9757,5
9758,8.857142857000001,2.0,10.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.16791,47.437470000000005,9758,7
9760,16.92445091,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.992493,47.519894,9760,6
9770,11.264000000000001,4.0,2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.998783,47.490894,9770,5
9771,11.01308148,5.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98014,47.50147,9771,5
9783,11.40741176,4.0,0.5,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.965557,47.52492,9783,5
9786,15.38461538,2.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06658,47.54851,9786,3
9794,11.2,1.0,3.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.0554,47.516273,9794,5
9798,17.4792,4.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.98565,47.50445,9798,6
9799,13.70190769,4.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.001143,47.50873,9799,0
9804,12.51135484,4.0,1.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.999063,47.5301,9804,0
9805,14.62068966,2.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05913,47.50091,9805,0
9809,18.616896,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98924,47.522682,9809,6
9810,9.6,1.0,0.0,1.0,0.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.205492,47.528220000000005,9810,5
9813,12.40816327,1.0,0.0,1.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.058195,47.505077,9813,5
9814,18.46914286,3.0,2.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.074676999999998,47.512787,9814,6
9823,13.74814815,4.0,4.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06265,47.50758,9823,3
9827,13.0,1.0,7.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.036901,47.522427,9827,3
9828,18.46914286,4.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0208,47.49172,9828,6
9829,13.20347234,2.0,4.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06966,47.47468,9829,3
9830,11.56363636,2.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.025928,47.51983,9830,5
9831,13.0770023,3.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.062179999999998,47.505179999999996,9831,0
9835,15.76033524,4.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.028392999999998,47.52432,9835,6
9840,15.24890256,2.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,9840,3
9841,15.24705882,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.073809,47.50828,9841,0
9842,9.795918367,1.0,10.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.058989999999998,47.532883,9842,7
9843,9.0,1.0,5.0,2.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074965,47.546345,9843,4
9850,12.9284,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.062179999999998,47.505179999999996,9850,0
9851,8.96,3.0,2.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06879,47.511494,9851,1
9856,23.94148148,3.0,0.0,2.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.031277,47.528296999999995,9856,2
9860,9.386666667,2.0,5.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.057398000000003,47.517223,9860,4
9862,5.60232,4.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.98271,47.52417,9862,1
9870,11.29411765,3.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.054370000000002,47.520706,9870,4
9876,27.07692308,2.0,3.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07679,47.48577,9876,9
9877,17.03506824,3.0,2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.03847,47.47895,9877,6
