id,web_alberlet,web_ingatlan,web_tower,apartment,house,sale,rent,price_per_month,size(sqm),price_per_sqm,district,district_i,district_ii,district_iii,district_iv,district_v,district_vi,district_vii,district_viii,district_ix,district_x,district_xi,district_xii,district_xiii,district_xiv,district_xv,district_xvi,district_xvii,district_xviii,district_xix,district_xx,district_xxi,district_xxii,district_xxiii,street,number_of_rooms,number_of_whole_rooms,number_of_half_rooms,type_of_the_building,type_of_the_building_brick_apartment,type_of_the_building_block_apartment,type_of_building_castle_villa,type_of_building_house,type_of_the_building_part_of_house,type_of_the_building_raw_house,type_of_building_semi_detached_house,floor,deposit,deposit_per_sqm,furnish,furnish_total,furnish_furnished,furnish_equipped,furnish_partly_furnished,furnish_empty,view,view_total,view_courtyard,view_courtyard_sunny,view_courtyard_not_sunny,view_danube,view_garden,view_roof,view_square,view_panoramic,view_park,view_street,view_street_quiet,view_street_sunny,view_city,view_hill,utilities_fee,utilities_fee_per_sqm,common_cost,common_cost_details,utilities_fee_details,total_fee,overhead,balcony,parking,garage,lift,air_conditioner,utility_level,utility_double_comfort,heating,heating_total,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,shortest_rental_period,children_welcomed,can_be_an_office,foreigners_welcomed,washing_machine,microwave,dish_washer,fridge,american_kitchen,condition_of_property_renovated,pet,reception,transportation,near_universities,latitude,longitude,postcode,distace_to_danube,quadratic_danube,distace_to_city_centre,quadratic_centre,distace_to_keleti,quadratic_keleti,distace_to_nyugati,quadratic_nyugati,distance_to_deli,quadratic_deli,distance_to_airport,quadratic_airport,distance_to_uni1,quadratic_uni1,distance_to_uni5,quadratic_uni5,distance_to_uni13,quadratic_uni13,distance_to_uni16,quadratic_uni16,tourism_apartment,tourism_attraction,tourism_gallery,tourism_guest_house,tourism_hostel,tourism_hotel,tourism_information,tourism_motel,tourism_museum,shop_art_music_hobbies,shop_beauty,shop_clothing_shoes_accessories,shop_convenience_shop,shop_department_store,shop_discount_store_charity,shop_food_beverages,shop_health,shop_laundry,shop_mall,shop_stationery_gifts_books_newspapers,shop_supermarket,shop_travel_agency,metro_station,leisure_dance,leisure_dog_park,leisure_fitness_centre,leisure_fitness_station,leisure_garden,leisure_nature_reserve,leisure_park,leisure_pitch,leisure_playground,leisure_sports_centre,leisure_stadium,leisure_swimming_pool,leisure_track,leisure_water_park,bus_station,amenity_sustenance,amenity_school,amenity_education,amenity_financial,amenity_healthcare,amenity_arts,amenity_entertainment,amenity_religion,amenity_police,amenity_government,amenity_vending_machine,amenity_transportation_bicycle,amenity_transportation_car,amenity_parking,amenity_coworking_space,amenity_recycling,floors_of_the_building,balconies,elevator,air_conditioning,condition_of_property,condition_of_property_newly_build,condition_of_property_in_good_condition,condition_of_property_in_medium_condition,condition_of_property_needs_renovation,condition_of_property_mint,utility_full_comfort,utility_luxury,energy_performance_certificate,ceiling_height,bathroom_and_toilet,bathroom_separate,bathroom_together,orientation,orientation_north,orientation_south,orientation_east,orientation_west,orientation_northeast,orientation_northwest,orientation_southwest,orientation_southeast,garden_access,garden_AC,attic,attic_loft_conversion,attic_penthouse,attic_topfloor
1919,1,0,0,1,0,0,1,464,60,7.733333333,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ferenc körút,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,1,927,15.45,"Partly furnished, equipped",partly furnished,0,1,1,0,Street and courtyard,street,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1.283333333,40,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,,"Általános Vállalkozási Főiskola - ÁVF ( 0.364 km )Budapesti Corvinus Egyetem - BCE-KIK ( 0.730 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 0.272 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 0.272 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 0.272 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.805 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.299 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.353 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.836 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.836 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.836 km )Fernuniversitätgesamthochschule in Hagen - FU ( 0.364 km )Gábor Dénes Főiskola - GDF ( 1.353 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.995 km )Számalk Rt. School of Economic Studies - SES ( 1.713 km )

                    More
                    



",47.48088349,19.06734468,1095,0.553945689,0.306855826,2.141917733,4.587811575,2.596225635,6.740387548,3.499540275,12.24678214,3.938307787,15.51026823,14.67629668,215.3936842,1.606462911,2.580723084,5.258599402,27.65286767,9.092376851,82.6713168,6.969955832,48.5802843,2,2,11,1,6,9,6,0,8,12,40,27,0,0,7,72,8,3,4,30,14,5,2,0,4,1,2,4,0,20,7,8,5,0,20,2,2,1,199,49,2,37,28,11,10,9,4,2,58,59,1,60,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,1,0,0,1,0,0,1,464,60,7.733333333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mogyoródi út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,1,927,15.45,"Furnished, equipped",furnish,1,1,0,0,Overlooking the garden,garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,1.033333333,46,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,,0,,,47.514373,19.126314,1141,1.903623794,3.623783549,6.016310011,36.19598615,3.50114642,12.25802625,5.197429322,27.01327156,7.773497583,60.42726467,12.67279693,160.599782,4.988326284,24.88339912,0.704681489,0.496576001,7.602269982,57.79450888,10.15243708,103.0719787,0,0,0,1,0,2,1,0,0,0,3,1,0,0,0,18,2,0,0,3,3,0,0,0,0,0,0,0,0,15,21,7,8,0,15,2,0,17,17,17,0,1,5,0,0,0,0,0,3,4,2,63,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,,,,1,0,0,1,145000,60,7.733333333,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Üllői út,2 room,2,0,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Metró   M3    Éjszakai   914   914A   950   950A   ,,47.484272,19.075247,1082,0.186905321,0.034933599,2.292719357,5.25656205,2.010941326,4.043885017,3.326999493,11.06892563,4.254034291,18.09680775,14.24431799,202.900595,1.40307364,1.968615639,4.556307614,20.75993907,8.806660372,77.55726691,7.271026904,52.86783224,2,5,8,1,6,15,0,0,8,10,45,38,0,0,,96,15,3,2,32,18,4,2,0,,2,0,11,0,26,8,11,3,0,,2,0,0,195,,1,29,44,8,10,17,1,2,58,50,1,65,0,6,,,not specified,-1,not specified,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
4488,,,,1,0,0,1,145000,60,7.733333333,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Nagymező utca 64,2 room,2,0,,,,,,,,,2,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,1,,0,0,full comfort,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,1,,, Metró   M3    Busz   9   15   115   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,,47.50624,19.056107,1065,0.96736578,0.935796552,1.154224664,1.332234575,2.151780972,4.630161351,0.602515309,0.363024698,2.425804288,5.884526444,16.55156812,273.9544072,1.432428132,2.051850353,5.143922979,26.45994361,6.218628567,38.67134125,5.013034027,25.13051016,10,36,22,3,21,42,19,0,15,8,33,54,3,2,1,92,6,4,1,34,20,5,8,2,5,3,2,13,0,30,3,8,4,0,,0,0,22,534,29,5,90,29,18,39,11,4,5,37,121,1,57,3,5,2,,not available,not available,renovated,0,0,0,0,0,1,0,,1,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
11530,,,,0,1,0,1,580000,240,7.733333334,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, Nagyida utca,4 room,4,0,,,,,,,,,,,,0,,0,,,,not specified,other,,,,,0,,,0,,0,,,,,,0,,,,,,,,,,,double comfort,1,combination boiler,combination,0,0,1,0,0,,,,,,,,,,,,,,,0,,, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,,47.474518,18.988522,1112,2.623137214,6.880848843,5.27436676,27.81894472,7.760972959,60.23270127,6.607273989,43.65606957,4.036232961,16.29117652,20.22812158,409.1769027,6.278143959,39.41509157,10.88188105,118.4153352,10.90956376,119.0185814,4.691201128,22.00736802,0,0,0,0,0,2,7,0,0,0,1,1,0,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,2,4,17,21,1,0,,0,0,0,3,6,0,2,5,0,0,2,0,0,0,7,0,73,0,1,,,,-1,mint,0,0,0,0,1,0,0,,,not specified,,,,,,,,,,,,,,-1,0,,
11671,,,,0,1,0,1,580000,240,7.733333334,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, Nagyida utca,4 room,4,0,,,,,,,,,,,,0,,0,,,,garden view,garden,,,,,1,,,0,,0,,,,,,0,,,,,,,1,,,1,full bath,0,combination boiler,combination,0,0,1,0,0,,,,,,,,,,,,,,,1,,, Busz   8E    Éjszakai   908   ,,47.473614,18.987263,1112,2.678467815,7.174189836,5.405032886,29.2143805,7.88724855,62.20868969,6.743981597,45.48128778,4.174261777,17.42446138,20.3015774,412.1540449,6.403434222,41.00396984,11.00551697,121.1214038,11.04195696,121.9248135,4.796492766,23.00634285,0,0,0,0,0,2,6,0,0,0,1,1,0,0,0,5,0,0,0,0,2,0,0,0,2,0,0,0,2,4,19,6,1,0,,0,0,0,3,6,0,2,5,0,0,2,0,0,0,7,0,63,0,1,2,,,available,renovated,0,0,0,0,0,0,0,,,not specified,,,,,,,,,,,,,,-1,0,,
1214,1,0,0,1,0,0,1,495,64,7.734375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fő utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,2,989,15.453125,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0.484375,77,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,,0,"47, 49 trams, Metro 3 blue, Matro 4						",,47.5041548,19.0383974,1011,0.202631347,0.041059463,1.254870456,1.574699861,3.427443604,11.74736966,1.63939582,2.687618655,1.079458644,1.165230964,17.6508966,311.5541508,2.308509403,5.329215664,6.485103778,42.05657101,6.551954706,42.92811047,3.810221389,14.51778703,1,23,5,0,0,18,18,1,20,3,4,1,2,0,1,26,2,0,0,11,7,1,4,0,6,1,2,,1,,6,12,3,0,,0,2,5,158,17,6,23,14,25,8,14,2,4,62,64,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,1,0,0,1,0,0,1,495,64,7.734375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fő utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,2,989,15.453125,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0.96875,62,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,,0,,,47.5041548,19.0383974,1011,0.202631347,0.041059463,1.254870456,1.574699861,3.427443604,11.74736966,1.63939582,2.687618655,1.079458644,1.165230964,17.6508966,311.5541508,2.308509403,5.329215664,6.485103778,42.05657101,6.551954706,42.92811047,3.810221389,14.51778703,1,23,5,0,0,18,18,1,20,3,4,1,2,0,1,26,2,0,0,11,7,1,4,0,6,1,2,,1,,6,12,3,0,,0,2,5,158,17,6,23,14,25,8,14,2,4,62,64,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1,0,0,1,0,0,1,495,64,7.734375,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bulcsú utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,2,989,15.453125,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0.71875,31,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.622 km )Általános Vállalkozási Főiskola - ÁVF ( 1.607 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.253 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.260 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.792 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.260 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.792 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.260 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.792 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.267 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.126 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.666 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.666 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.298 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.331 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.449 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.449 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.762 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.520 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.251 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.520 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.520 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.607 km )Közép-Európai Egyetem - KEE ( 1.752 km )Károli Gáspár Református Egyetem - KRE ( 0.254 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.435 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.265 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.830 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.995 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.642 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.507 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.390 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.659 km )Semmelweis Egyetem - SE ( 0.470 km )Semmelweis Egyetem - SE ÁOK ( 0.470 km )Semmelweis Egyetem - SE EFK ( 0.862 km )Semmelweis Egyetem - SE FOK ( 0.470 km )Semmelweis Egyetem - SE GYTK ( 0.470 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.029 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.915 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.640 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.514 km )Central European University - CEU ( 1.752 km )

                    More
                    



",47.5179553,19.0636066,1134,1.063552167,1.131143212,2.572710669,6.618840186,2.387285369,5.699131433,0.853110932,0.727798262,3.458920856,11.96413349,16.70019521,278.8965201,2.525560259,6.378454622,4.70379127,22.12565231,4.96777384,24.67877693,5.441596691,29.61097455,1,0,4,2,0,3,1,0,3,7,55,56,1,0,4,70,8,1,2,19,9,1,2,1,7,1,2,4,0,10,6,11,10,2,10,0,0,10,82,27,2,22,34,5,5,8,4,0,26,41,5,51,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1,0,0,1,0,0,1,526,68,7.735294118,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Frangepán utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,1,1051,15.45588235,"Empty, equipped",unfurnished,0,1,0,1,"Street, sunny",street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49,0.720588235,43,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,"4, 6 trams, Metro 2 red						",,47.534317,19.0798365,1139,1.597900974,2.553287523,4.737937453,22.44805131,3.672653447,13.48838334,3.042854726,9.258964884,5.531040383,30.59240772,16.76778551,281.1586309,4.456661813,19.86183452,4.441831393,19.72986612,3.65706844,13.37414957,6.940693022,48.17321963,0,1,0,0,0,4,0,0,0,1,8,1,0,0,1,21,3,0,0,4,7,1,0,0,8,3,0,0,0,11,20,7,5,0,11,0,0,4,23,23,0,14,21,4,0,4,2,,8,29,1,28,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1,0,0,1,0,0,1,526,68,7.735294118,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fülemile út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,2,1051,15.45588235,Empty,unfurnished,0,0,0,1,Park view,other,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,1.367647059,49,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,,0,"7 bus, Metro 2 red, Matro 4","Szent Pál Akadémia - SZPA ( 1.318 km )
",47.4981371,18.9763584,1121,4.364502565,19.04888264,5.588097003,31.22682811,8.082582257,65.32813594,6.256705321,39.14636147,3.643493073,13.27504177,21.77069416,473.9631242,6.756761396,45.65382456,11.18601753,125.1269882,9.193463614,84.51977322,2.341834761,5.484190048,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,,1,9,6,2,0,1,0,0,0,3,4,0,1,2,0,0,0,0,0,0,1,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,0,0,1,0,0,1,526,68,7.735294118,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frankel Leó út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,1,927,13.63235294,"Furnished, IKEA, KIKA",furnish,1,0,0,0,"Courtyard, sunny",other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1.455882353,56,,49000,,,1,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.252 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.453 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.453 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.453 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.249 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.798 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.660 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.209 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.577 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.482 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.482 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.542 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.717 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.752 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.717 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.717 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.866 km )Károli Gáspár Református Egyetem - KRE ( 1.240 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.010 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.973 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.015 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.092 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.624 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.223 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.125 km )Semmelweis Egyetem - SE ( 0.758 km )Semmelweis Egyetem - SE ÁOK ( 0.758 km )Semmelweis Egyetem - SE EFK ( 1.188 km )Semmelweis Egyetem - SE FOK ( 0.758 km )Semmelweis Egyetem - SE GYTK ( 0.758 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.381 km )Szent István Egyetem - SZIE ÁOTK ( 1.957 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.691 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.294 km )

                    More
                    



",47.522079,19.0365639,1023,0.372147006,0.138493394,3.033649573,9.203029732,4.230392539,17.89622103,1.940501502,3.765546079,2.468240387,6.092210608,18.67997256,348.9413748,3.716796409,13.81457555,6.785556855,46.04378183,4.640574619,21.53493279,3.461419686,11.98142624,0,7,1,0,2,2,1,0,2,2,9,4,0,0,0,20,1,0,1,5,1,1,0,0,2,0,0,6,1,18,30,11,8,0,18,5,,7,54,10,0,16,15,3,2,9,0,0,30,28,1,50,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,,,,1,0,0,1,220000,91,7.736263736,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Hollán Ernő utca,2 + 1 half room,2,1,,,,,,,,,4,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,1,0,full comfort,0,district heating (metered),district,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,,, Villamos   4   6    Busz   15   115    Troli   75   76    Hajó   D11   ,,47.51609,19.05158,1136,0.282926896,0.080047628,2.176748124,4.738232395,2.922392418,8.540377445,0.654899286,0.428893075,2.601774458,6.76923033,17.37053021,301.7353198,2.558284621,6.544820202,5.549709681,30.79927754,5.123956618,26.25493142,4.53708742,20.58516226,3,3,4,3,6,8,1,0,2,9,75,73,2,2,5,84,10,1,2,41,14,1,3,1,6,1,2,0,0,16,20,20,8,0,,5,0,1,179,14,0,43,25,17,7,5,6,5,23,109,4,58,2,3,5,3,available,not available,renovated,0,0,0,0,0,1,0,,1,separate and together too,1,0,West,0,0,0,1,0,0,0,0,no,0,no loft conversion,0,0,0
4477,,,,1,0,0,1,225000,93,7.741935484,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Eötvös utca 29,2 room,2,0,,,,,,,,,1,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,1,not specified,0,central heating,central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,,, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   70   72   73   76   78   ,,47.507668,19.062372,1067,1.361636651,1.854054369,1.517943273,2.30415178,1.756938885,3.086834246,0.583683688,0.340686648,2.92030851,8.528201794,16.2079755,262.6984698,1.403897097,1.970927059,4.669201414,21.80144184,6.091130483,37.10187056,5.440382383,29.59776047,8,19,19,2,18,36,25,0,12,8,40,60,3,2,2,94,4,3,2,34,16,3,7,3,4,2,2,13,0,18,4,2,7,0,,0,0,,433,38,4,70,38,9,40,11,6,3,46,97,2,49,2,6,3,,available,available,renovated,0,0,0,0,0,0,0,,,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
6236,,,,1,0,0,1,150000,62,7.741935484,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dohány utca,2 room,2,0,,,,,,,,,2,,,0,unfurnished,0,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,1,,1,0,full comfort,0,natural gas (convector),gas,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,, Villamos   4   6    Busz   5   7   99   110   112   178    Éjszakai   973   956   990   908   907   931    Troli   73   74   76   79   ,,47.50075,19.073757,1074,1.052559361,1.107881208,1.794558369,3.22043974,0.76102127,0.579153373,1.731356965,2.99759694,3.692061837,13.63132061,15.09317885,227.8040478,0.829635802,0.688295564,3.901781388,15.223898,6.988239678,48.8354938,6.450622629,41.6105323,4,13,12,3,12,37,23,0,6,15,36,34,3,1,2,107,6,1,4,21,17,1,4,3,5,0,2,6,0,17,5,9,9,0,,0,0,24,309,38,6,55,41,6,34,11,1,0,51,79,3,53,1,4,4,,available,not available,in medium condition,0,0,1,0,0,1,0,,1,separate,1,0,Northeast,0,0,0,0,1,0,0,0,no,0,-1,0,0,0
