,price_per_sqm,apartment,number_of_whole_rooms,number_of_half_rooms,floor,longitude,latitude,data_index,cluster
2922,7.5,1,2.0,0.0,2.0,19.072346,47.514693,2922,0
2923,10.88888889,1,3.0,0.0,2.0,19.008764199999998,47.519091499999995,2923,2
2924,11.95652174,1,3.0,0.0,2.0,19.059533300000002,47.4915721,2924,2
2925,46.36363636,1,1.0,0.0,-2.0,19.0611633,47.4892045,2925,5
2926,7.983870968,1,2.0,0.0,0.0,19.0242692,47.4831764,2926,0
2927,8.828571429,1,4.0,0.0,1.0,19.024523300000002,47.517805100000004,2927,0
2928,10.00952381,1,4.0,0.0,1.0,19.024523300000002,47.517805100000004,2928,2
2929,10.72580645,1,2.0,0.0,1.0,19.0701249,47.4998813,2929,2
2930,10.2375,1,2.0,1.0,1.0,18.986926,47.523773,2930,2
2931,20.0,1,5.0,0.0,12.0,19.061175100000003,47.489219399999996,2931,1
2932,16.0,1,3.0,0.0,3.0,19.04805,47.50114,2932,3
2933,14.28571429,1,3.0,0.0,4.0,19.056897600000003,47.4901195,2933,3
2934,18.08510638,1,4.0,0.0,4.0,19.056897600000003,47.4901195,2934,1
2935,10.37735849,1,2.0,0.0,3.0,19.0368948,47.4763887,2935,2
2936,8.018518519,1,2.0,0.0,1.0,19.1139155,47.4669003,2936,0
2937,24.69135802,1,2.0,0.0,5.0,19.049096300000002,47.49740070000001,2937,5
2938,18.18181818,1,3.0,0.0,2.0,19.0316892,47.5108946,2938,1
2939,15.53030303,1,4.0,0.0,2.0,19.056933800000003,47.4901842,2939,3
2940,12.23021583,1,4.0,0.0,0.0,19.0563049,47.490852600000004,2940,2
2941,12.29508197,1,3.0,0.0,2.0,19.0629016,47.5039621,2941,2
2942,10.0,1,3.0,0.0,1.0,19.05562207,47.49163321,2942,2
2943,13.87591241,1,5.0,0.0,2.0,18.9661076,47.5249468,2943,3
2944,13.62711864,1,2.0,0.0,5.0,19.0495759,47.5092799,2944,3
2945,16.76923077,1,2.0,1.0,3.0,19.068044399999998,47.498074200000005,2945,1
2946,22.0,1,1.0,1.0,4.0,19.0665213,47.4993749,2946,1
2947,25.42857143,1,1.0,0.0,3.0,19.0665213,47.4993749,2947,5
2948,8.139784946,1,5.0,0.0,1.0,19.0665132,47.5088453,2948,0
2949,12.698412699999999,1,3.0,0.0,3.0,19.0331336,47.4990907,2949,3
2950,22.22222222,1,2.0,0.0,1.0,19.0318031,47.5014708,2950,1
2951,14.42666667,1,3.0,0.0,6.0,19.07461531,47.56063036,2951,3
2952,14.42666667,1,3.0,0.0,6.0,19.07461531,47.56063036,2952,3
2953,19.76744186,1,2.0,2.0,2.0,19.0318031,47.5014708,2953,1
2954,10.825,1,3.0,0.0,1.0,19.059784399999998,47.485731,2954,2
2955,7.173913043,1,3.0,0.0,2.0,19.044038699999998,47.536309100000004,2955,0
2957,13.24285714,1,2.0,0.0,1.0,19.062324800000003,47.4962364,2957,3
2958,11.38947368,1,3.0,0.0,5.0,19.048348999999998,47.5116516,2958,4
2959,12.75,1,1.0,0.0,4.0,19.0642575,47.5111726,2959,3
2960,8.136842105,1,3.0,0.0,2.0,19.069655899999997,47.4840408,2960,0
2961,10.0,1,3.0,0.0,0.0,19.080341600000004,47.494144,2961,2
2962,10.15714286,1,3.0,0.0,3.0,19.0293413,47.4679698,2962,2
2963,10.15714286,1,3.0,0.0,3.0,19.0325807,47.4636718,2963,2
2964,14.16666667,1,1.0,0.0,0.0,19.0793491,47.50182279999999,2964,3
2965,10.60784314,1,3.0,0.0,2.0,18.994930399999998,47.48808579999999,2965,2
2966,9.28,1,1.0,1.0,-0.5,18.9994284,47.5055556,2966,2
2967,11.36764706,1,3.0,0.0,5.0,19.070632999999997,47.482636,2967,4
2968,8.385714286,1,2.0,0.0,3.0,19.0597196,47.48943679999999,2968,0
2969,20.1,1,1.0,0.0,1.0,19.046429999999997,47.50472,2969,1
2970,11.88461538,1,2.0,1.0,4.0,19.06089281,47.52586671,2970,4
2971,10.31111111,1,1.0,1.0,1.0,19.051896799999998,47.4956016,2971,2
2972,13.125,1,4.0,1.0,1.0,18.9661076,47.5249468,2972,3
2973,9.266666667,1,2.0,0.0,1.5,19.061478,47.537793,2973,0
2974,6.935897436,1,1.0,1.0,1.0,19.0547051,47.4793669,2974,0
2976,9.469387755,1,1.0,1.0,2.0,19.0692162,47.4980974,2976,2
2977,7.514285714,1,2.0,1.0,3.0,19.056897600000003,47.4901195,2977,0
2978,18.46268657,1,3.0,0.0,2.0,19.0531766,47.499353,2978,1
2979,10.15714286,1,2.0,0.0,2.0,19.081855800000003,47.478666499999996,2979,2
2980,10.3125,1,1.0,1.0,1.0,19.0575796,47.5038077,2980,2
2981,11.5,1,4.0,0.0,1.0,19.0199182,47.48524260000001,2981,2
2982,10.30555556,1,4.0,1.0,4.0,19.0520978,47.4924628,2982,4
2983,9.277777777999999,1,3.0,0.0,0.5,19.0665132,47.5088453,2983,0
2984,15.453703699999998,1,3.0,0.0,0.0,18.9661076,47.5249468,2984,3
2985,8.962962962999999,1,3.0,0.0,2.0,19.0686682,47.500491700000005,2985,0
2986,19.78,1,1.0,2.0,2.0,19.049021,47.502012,2986,1
2987,8.553846154,1,2.0,0.0,3.0,19.065994800000002,47.5012895,2987,0
2988,20.83333333,1,1.0,2.0,4.0,19.051322600000002,47.5185033,2988,1
2989,12.75,1,1.0,0.0,7.0,19.0519463,47.5176234,2989,4
2990,8.121212121000001,1,2.0,0.0,3.0,19.054714,47.506842999999996,2990,0
2991,10.0,1,2.0,1.0,5.0,19.0537687,47.4891279,2991,4
2992,12.36666667,1,5.0,0.0,3.0,19.0346553,47.504974,2992,3
2993,13.4,1,1.0,0.0,3.0,19.0682188,47.520590500000004,2993,3
2994,7.850746269,1,2.0,0.0,1.0,19.047667,47.502809,2994,0
2995,19.784000000000002,1,2.0,2.0,3.0,19.0485622,47.4961124,2995,1
2996,14.05050505,1,2.0,0.0,4.0,19.0521816,47.496342999999996,2996,3
2997,21.11111111,1,3.0,0.0,5.0,19.0444454,47.493077,2997,1
2998,14.15929204,1,2.0,0.0,2.0,19.0537727,47.491921999999995,2998,3
2999,18.57142857,1,2.0,0.0,4.0,19.050983,47.499818,2999,1
3000,16.41791045,1,3.0,0.0,5.0,19.0559523,47.49054829999999,3000,1
3001,12.36842105,1,3.0,0.0,7.0,19.065738800000002,47.5101213,3001,4
3002,9.65625,1,2.0,0.0,13.0,19.18019896,47.53093361,3002,4
3003,11.4,1,2.0,0.0,1.0,19.0550124,47.5042726,3003,2
3004,9.066666667,1,1.0,1.0,1.0,19.0590017,47.501308200000004,3004,0
3005,12.24489796,1,5.0,0.0,4.0,18.960686,47.524169,3005,4
3006,9.276923077000001,1,2.0,0.0,0.0,19.0307298,47.5250906,3006,0
3007,14.11764706,1,4.0,0.0,3.0,19.053133,47.494709,3007,3
3008,10.625,1,1.0,0.0,0.0,19.073740899999997,47.50249829999999,3008,2
3009,6.619047619,1,2.0,1.0,1.0,19.080198499999998,47.495467700000006,3009,0
3010,8.725806452,1,1.0,1.0,3.0,19.0316892,47.5108946,3010,0
3011,13.12903226,1,3.0,0.0,0.0,19.051924300000003,47.5075407,3011,3
3012,9.945205479,1,2.0,1.0,6.0,19.0550124,47.5042726,3012,4
3013,10.06818182,1,3.0,0.0,3.0,19.063898499999997,47.502568700000005,3013,2
3014,6.18,1,2.0,0.0,0.0,19.085793600000002,47.4943045,3014,0
3015,10.0,1,3.0,0.0,2.0,19.061083,47.494771,3015,2
3016,25.0,1,3.0,0.0,2.0,19.051924300000003,47.5075407,3016,5
3017,10.2962963,1,2.0,0.0,4.0,19.0832336,47.4859419,3017,4
3018,10.40384615,1,3.0,0.0,4.0,19.064553699999998,47.5026368,3018,4
3019,17.87439614,1,4.0,0.0,4.0,19.051262,47.505071,3019,1
3020,14.49275362,1,2.0,0.0,1.0,19.065173,47.513137,3020,3
3021,14.70588235,1,2.0,1.0,3.0,19.060385699999998,47.507616,3021,3
3022,10.675,1,1.0,2.0,0.0,19.0618372,47.5066278,3022,2
3023,12.5,1,5.0,0.0,1.0,19.0000605,47.5016865,3023,2
3024,12.72727273,1,4.0,0.0,3.0,19.0625172,47.4883904,3024,3
3025,18.72727273,1,1.0,1.0,1.0,19.07182768,47.48350532,3025,1
3026,10.18681319,1,2.0,1.0,2.0,19.0531279,47.517309600000004,3026,2
3027,11.42857143,1,2.0,0.0,1.0,19.0297716,47.5046565,3027,2
3028,12.5,1,4.0,0.0,0.5,19.0054664,47.535041299999996,3028,2
3029,9.558823529,1,1.0,0.0,4.0,19.069317,47.4865589,3029,4
3030,13.33333333,1,1.0,0.0,1.0,19.0490408,47.5009526,3030,3
3031,10.03896104,1,3.0,0.0,3.0,19.054993600000003,47.508768200000006,3031,2
3032,14.29268293,1,3.0,0.0,4.0,19.0597196,47.48943679999999,3032,3
3033,10.10909091,1,2.0,0.0,4.0,19.0749378,47.4881118,3033,4
3034,9.634408602,1,3.0,1.0,1.0,19.079303600000003,47.494862899999994,3034,2
3035,9.622641509,1,3.0,0.0,0.0,19.060296100000002,47.5166546,3035,2
3036,17.229508199999998,1,2.0,1.0,0.5,19.0482138,47.51251920000001,3036,1
3037,26.35849057,1,2.0,0.0,2.0,19.0666647,47.5074546,3037,5
3038,8.507692308,1,3.0,0.0,5.0,19.035902,47.511609,3038,4
3039,17.52,1,3.0,0.0,4.0,19.0632797,47.5022205,3039,1
3040,9.228070175,1,1.0,1.0,2.0,19.0704456,47.5008463,3040,0
3041,10.0,1,4.0,0.0,1.0,18.998026,47.504562,3041,2
3042,17.94871795,1,2.0,1.0,3.0,19.049231,47.501734,3042,1
3043,20.83478261,1,3.0,2.0,3.0,19.032265,47.49922,3043,1
3044,14.31481481,1,2.0,0.0,3.0,19.0507612,47.5102425,3044,3
3045,17.859375,1,3.0,0.0,1.0,19.066652100000002,47.507463,3045,1
3046,25.37313433,1,3.0,0.0,3.0,19.0563217,47.4874528,3046,5
3047,12.0,1,3.0,0.0,4.0,19.05326481,47.48300482,3047,4
3048,12.0,1,3.0,0.0,4.0,19.05326481,47.48300482,3048,4
3049,13.29896907,1,3.0,1.0,5.0,19.0713748,47.494079,3049,4
3050,11.4,1,2.0,0.0,1.0,19.0549522,47.5019275,3050,2
3051,11.23595506,1,2.0,0.0,6.0,19.063126500000003,47.4827629,3051,4
3052,9.166666667000001,1,2.0,0.0,4.0,19.0519335,47.4965519,3052,4
3053,11.66666667,1,4.0,0.0,0.0,19.003449,47.53497,3053,2
3054,19.64285714,1,2.0,0.0,5.0,19.0666647,47.5074546,3054,1
3055,22.04411765,1,2.0,1.0,3.0,19.065191100000003,47.484208,3055,1
3056,30.0,1,3.0,0.0,5.0,19.056956200000002,47.4973058,3056,5
3057,11.5875,1,3.0,0.0,3.0,19.0656915,47.4916302,3057,2
3058,11.96774194,1,2.0,1.0,3.0,19.053013600000003,47.4899222,3058,2
3059,16.02150538,1,2.0,0.0,2.0,19.0666647,47.5074546,3059,3
3060,16.66666667,1,2.0,1.0,1.0,19.0368294,47.505916600000006,3060,3
3061,13.55932203,1,2.0,0.0,7.0,19.050929999999997,47.494952000000005,3061,4
3062,12.65822785,1,2.0,0.0,2.0,19.041030199999998,47.4972099,3062,3
3063,9.6625,1,2.0,1.0,1.0,19.056317899999996,47.499595,3063,2
3064,18.42,1,3.0,0.0,2.0,19.0666647,47.5074546,3064,1
3065,7.887755102000001,1,3.0,1.0,2.0,19.0513634,47.517615,3065,0
3066,6.28125,1,4.0,0.0,4.0,19.0265067,47.505839200000004,3066,0
3067,14.72,1,2.0,0.0,1.0,19.0136466,47.5119518,3067,3
3068,9.275,1,1.0,0.0,2.0,19.0595401,47.509707899999995,3068,0
3069,11.03571429,1,1.0,1.0,5.0,19.0595401,47.489017100000005,3069,4
3070,11.16666667,1,1.0,0.0,1.0,19.05819,47.498288,3070,2
3071,32.85,1,2.0,0.0,3.0,19.033207,47.511537,3071,5
3072,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3072,0
3073,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3073,0
3074,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3074,1
3075,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3075,5
3076,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3076,0
3077,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3077,4
3078,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3078,3
3079,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3079,4
3082,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3082,0
3083,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3083,0
3084,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3084,1
3085,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3085,5
3086,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3086,0
3087,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3087,4
3088,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3088,3
3089,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3089,4
3092,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3092,0
3093,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3093,0
3094,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3094,1
3095,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3095,5
3096,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3096,0
3097,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3097,4
3098,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3098,3
3099,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3099,4
3102,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3102,0
3103,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3103,0
3104,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3104,1
3105,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3105,5
3106,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3106,0
3107,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3107,4
3108,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3108,3
3109,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3109,4
3112,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3112,0
3113,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3113,0
3114,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3114,1
3115,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3115,5
3116,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3116,0
3117,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3117,4
3118,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3118,3
3119,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3119,4
3122,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3122,0
3123,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3123,0
3124,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3124,1
3125,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3125,5
3126,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3126,0
3127,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3127,4
3128,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3128,3
3129,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3129,4
3132,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3132,0
3133,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3133,0
3134,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3134,1
3135,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3135,5
3136,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3136,0
3137,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3137,4
3138,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3138,3
3139,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3139,4
3142,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3142,0
3143,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3143,0
3144,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3144,1
3145,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3145,5
3146,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3146,0
3147,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3147,4
3148,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3148,3
3149,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3149,4
3152,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3152,0
3153,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3153,0
3154,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3154,1
3155,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3155,5
3156,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3156,0
3157,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3157,4
3158,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3158,3
3159,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3159,4
3162,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3162,0
3163,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3163,0
3164,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3164,1
3165,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3165,5
3166,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3166,0
3167,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3167,4
3168,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3168,3
3169,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3169,4
3172,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3172,0
3173,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3173,0
3174,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3174,1
3175,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3175,5
3176,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3176,0
3177,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3177,4
3178,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3178,3
3179,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3179,4
3182,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3182,0
3183,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3183,0
3184,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3184,1
3185,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3185,5
3186,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3186,0
3187,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3187,4
3188,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3188,3
3189,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3189,4
3192,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3192,0
3193,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3193,0
3194,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3194,1
3195,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3195,5
3196,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3196,0
3197,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3197,4
3198,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3198,3
3199,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3199,4
3202,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3202,0
3203,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3203,0
3204,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3204,1
3205,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3205,5
3206,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3206,0
3207,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3207,4
3208,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3208,3
3209,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3209,4
3212,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3212,0
3213,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3213,0
3214,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3214,1
3215,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3215,5
3216,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3216,0
3217,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3217,4
3218,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3218,3
3219,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3219,4
3222,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3222,0
3223,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3223,0
3224,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3224,1
3225,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3225,5
3226,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3226,0
3227,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3227,4
3228,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3228,3
3229,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3229,4
3232,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3232,0
3233,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3233,0
3234,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3234,1
3235,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3235,5
3236,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3236,0
3237,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3237,4
3238,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3238,3
3239,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3239,4
3242,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3242,0
3243,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3243,0
3244,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3244,1
3245,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3245,5
3246,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3246,0
3247,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3247,4
3248,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3248,3
3249,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3249,4
3252,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3252,0
3253,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3253,0
3254,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3254,1
3255,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3255,5
3256,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3256,0
3257,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3257,4
3258,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3258,3
3259,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3259,4
3262,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3262,0
3263,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3263,0
3264,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3264,1
3265,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3265,5
3266,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3266,0
3267,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3267,4
3268,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3268,3
3269,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3269,4
3272,8.553846154,1,2.0,0.0,2.0,19.0709015,47.491750399999994,3272,0
3273,7.833333333,1,5.0,0.0,1.0,18.992552,47.511236,3273,0
3274,20.60526316,1,2.0,0.0,5.0,19.0661543,47.5071116,3274,1
3275,25.0,1,3.0,0.0,1.0,19.0591427,47.499606799999995,3275,5
3276,6.95,1,3.0,0.0,1.0,19.082707,47.486708899999996,3276,0
3277,11.70068027,1,3.0,0.0,5.0,19.066511300000002,47.507580299999994,3277,4
3278,14.62376238,1,3.0,0.0,4.0,19.066511300000002,47.507580299999994,3278,3
3279,7.285714286,1,2.0,0.0,5.0,19.052091,47.476447,3279,4
3282,10.05,0,2.0,3.0,-1.0,19.0356809,47.466414799999995,3282,2
3283,5.883870967999999,0,6.0,0.0,-1.0,18.962806,47.5689645,3283,0
3284,5.818181817999999,0,3.0,0.0,-1.0,19.09384765,47.41711738,3284,0
3285,11.04285714,0,2.0,1.0,-1.0,19.0310796,47.456143700000005,3285,2
3286,6.95,0,2.0,0.0,-1.0,19.140497,47.513821,3286,0
3287,6.892307692,0,4.0,0.0,-1.0,19.126410500000002,47.452397999999995,3287,0
3288,5.166666667,0,1.0,0.0,-1.0,18.999174,47.40601229999999,3288,0
3289,7.555555556,0,3.0,0.0,-1.0,19.1304605,47.5101172,3289,0
3291,5.3,0,5.0,3.0,-1.0,19.1859379,47.5154171,3291,0
3292,3.569230769,0,4.0,0.0,-1.0,19.1394908,47.448944899999994,3292,0
3293,15.16666667,0,1.0,0.0,-1.0,19.0799919,47.490458600000004,3293,3
3294,12.86666667,0,1.0,0.0,-1.0,19.154904199999997,47.501530200000005,3294,2
3295,8.76,0,8.0,0.0,-1.0,18.9539018,47.5658095,3295,0
3296,5.389534884,0,4.0,1.0,-1.0,19.122654,47.5520436,3296,0
3297,4.752136752,0,2.0,0.0,-1.0,19.122654,47.5520436,3297,0
3298,5.4125,0,4.0,0.0,-1.0,19.209085,47.531224,3298,0
3299,8.933333333,0,3.0,1.0,-1.0,19.125757999999998,47.516232,3299,0
3300,7.3375,0,2.0,0.0,-1.0,19.1269107,47.43950170000001,3300,0
3301,10.96363636,0,5.0,0.0,-1.0,19.038969,47.4695533,3301,2
3302,5.294117647,0,6.0,0.0,-1.0,18.943692199999997,47.538661600000005,3302,0
3303,10.28888889,0,5.0,0.0,-1.0,19.0097436,47.53167620000001,3303,2
3304,5.78021978,0,3.0,0.0,-1.0,19.2927828,47.485665999999995,3304,0
3305,10.35714286,0,6.0,0.0,-1.0,19.0063684,47.53443370000001,3305,2
3306,6.08,0,5.0,1.0,-1.0,18.959981399999997,47.558660499999995,3306,0
3308,8.66,0,2.0,0.0,-1.0,19.0047625,47.473439299999995,3308,0
3309,5.56,0,3.0,0.0,-1.0,19.0790626,47.4130971,3309,0
3310,5.883870967999999,0,5.0,0.0,-1.0,18.9617845,47.5680442,3310,0
