ID,poi shape,poi type,coordinate,shop_types,longitude,latitude
55,Polygon,convenience,"   19.1401902, 47.5511924  ","Food, beverages",19.1401902,47.5511924
56,Polygon,convenience,"   19.064533, 47.5991726  ","Food, beverages",19.064533,47.5991726
132,Polygon,butcher,"   19.1098255, 47.5635808  ","Food, beverages",19.1098255,47.5635808
149,Polygon,bakery,"   19.0890427, 47.5453805  ","Food, beverages",19.0890427,47.5453805
156,Polygon,convenience,"   19.0740374, 47.5326226  ","Food, beverages",19.0740374,47.5326226
182,Polygon,greengrocer,"   19.0900076, 47.5862165  ","Food, beverages",19.0900076,47.5862165
206,Polygon,convenience,"   19.1269583, 47.5681402  ","Food, beverages",19.1269583,47.5681402
212,Polygon,convenience,"   19.0625121, 47.5192846  ","Food, beverages",19.0625121,47.5192846
215,Polygon,convenience,"   19.0348586, 47.4832824  ","Food, beverages",19.0348586,47.4832824
231,Polygon,convenience,"   19.3542387, 47.3910444  ","Food, beverages",19.3542387,47.3910444
235,Polygon,convenience,"   19.0382096, 47.5463671  ","Food, beverages",19.0382096,47.5463671
237,Polygon,greengrocer,"   19.0162887, 47.5230466  ","Food, beverages",19.0162887,47.5230466
244,Polygon,confectionery,"   18.8773118, 47.5761927  ","Food, beverages",18.8773118,47.5761927
248,Polygon,convenience,"   18.8832595, 47.5756721  ","Food, beverages",18.8832595,47.5756721
264,Polygon,convenience,"   19.2326934, 47.4794088  ","Food, beverages",19.2326934,47.4794088
265,Polygon,convenience,"   19.2358804, 47.4849388  ","Food, beverages",19.2358804,47.4849388
266,Polygon,convenience,"   19.2352371, 47.4844463  ","Food, beverages",19.2352371,47.4844463
289,Polygon,convenience,"   19.0224181, 47.4410315  ","Food, beverages",19.0224181,47.4410315
300,Polygon,convenience,"   19.2200943, 47.5200293  ","Food, beverages",19.2200943,47.5200293
301,Polygon,convenience,"   19.2179256, 47.5106393  ","Food, beverages",19.2179256,47.5106393
309,Polygon,butcher,"   19.1465061, 47.5119861  ","Food, beverages",19.1465061,47.5119861
310,Polygon,convenience,"   19.1427505, 47.5163458  ","Food, beverages",19.1427505,47.5163458
321,Polygon,convenience,"   19.0760147, 47.4343019  ","Food, beverages",19.0760147,47.4343019
322,Polygon,convenience,"   19.0768052, 47.4338198  ","Food, beverages",19.0768052,47.4338198
324,Polygon,bakery,"   19.0772911, 47.433778  ","Food, beverages",19.0772911,47.433778
347,Polygon,convenience,"   19.078263, 47.4164054  ","Food, beverages",19.078263,47.4164054
348,Polygon,greengrocer,"   19.0771874, 47.4175056  ","Food, beverages",19.0771874,47.4175056
374,Polygon,butcher,"   18.8825892, 47.5759023  ","Food, beverages",18.8825892,47.5759023
376,Polygon,convenience,"   18.8873504, 47.5757893  ","Food, beverages",18.8873504,47.5757893
377,Polygon,greengrocer,"   18.8824397, 47.5759045  ","Food, beverages",18.8824397,47.5759045
388,Polygon,convenience,"   18.935602, 47.3577413  ","Food, beverages",18.935602,47.3577413
389,Polygon,bakery,"   19.0206856, 47.5214353  ","Food, beverages",19.0206856,47.5214353
395,Polygon,convenience,"   19.133462, 47.547964  ","Food, beverages",19.133462,47.547964
398,Polygon,convenience,"   19.1847855, 47.5150874  ","Food, beverages",19.1847855,47.5150874
402,Polygon,greengrocer,"   19.1715858, 47.530606  ","Food, beverages",19.1715858,47.530606
404,Polygon,bakery,"   19.1723574, 47.5309837  ","Food, beverages",19.1723574,47.5309837
405,Polygon,confectionery,"   19.1720907, 47.5305764  ","Food, beverages",19.1720907,47.5305764
408,Polygon,butcher,"   19.171421, 47.5302827  ","Food, beverages",19.171421,47.5302827
426,Polygon,convenience,"   19.357235, 47.5920413  ","Food, beverages",19.357235,47.5920413
432,Polygon,convenience,"   19.0106995, 47.510225  ","Food, beverages",19.0106995,47.510225
439,Polygon,convenience,"   19.041087, 47.5373472  ","Food, beverages",19.041087,47.5373472
441,Polygon,pastry,"   19.0314906, 47.5395612  ","Food, beverages",19.0314906,47.5395612
445,Polygon,bakery,"   19.0290804, 47.5495889  ","Food, beverages",19.0290804,47.5495889
467,Polygon,convenience,"   19.1017983, 47.5086632  ","Food, beverages",19.1017983,47.5086632
472,Polygon,convenience,"   19.0821669, 47.4856601  ","Food, beverages",19.0821669,47.4856601
479,Polygon,greengrocer,"   18.9899627, 47.5218923  ","Food, beverages",18.9899627,47.5218923
480,Polygon,convenience,"   18.9920266, 47.478099  ","Food, beverages",18.9920266,47.478099
488,Polygon,convenience,"   18.9987728, 47.4813187  ","Food, beverages",18.9987728,47.4813187
495,Polygon,bakery,"   19.346942, 47.5991998  ","Food, beverages",19.346942,47.5991998
500,Polygon,beverages,"   19.3443226, 47.6010482  ","Food, beverages",19.3443226,47.6010482
506,Polygon,convenience,"   19.3473292, 47.6055997  ","Food, beverages",19.3473292,47.6055997
508,Polygon,convenience,"   19.3577736, 47.5921018  ","Food, beverages",19.3577736,47.5921018
513,Polygon,bakery,"   19.1071613, 47.5165011  ","Food, beverages",19.1071613,47.5165011
518,Polygon,confectionery,"   18.8765044, 47.4188652  ","Food, beverages",18.8765044,47.4188652
519,Polygon,greengrocer,"   18.8776666, 47.4184196  ","Food, beverages",18.8776666,47.4184196
520,Polygon,convenience,"   18.8729388, 47.4109429  ","Food, beverages",18.8729388,47.4109429
523,Polygon,convenience,"   19.0418214, 47.3390273  ","Food, beverages",19.0418214,47.3390273
524,Polygon,convenience,"   18.8825867, 47.4145957  ","Food, beverages",18.8825867,47.4145957
532,Polygon,beverages,"   18.8855985, 47.4152321  ","Food, beverages",18.8855985,47.4152321
541,Polygon,confectionery,"   18.9358056, 47.3931066  ","Food, beverages",18.9358056,47.3931066
553,Polygon,confectionery,"   18.8891945, 47.4095359  ","Food, beverages",18.8891945,47.4095359
559,Polygon,convenience,"   19.1616336, 47.433823  ","Food, beverages",19.1616336,47.433823
562,Polygon,greengrocer,"   18.9044523, 47.3989962  ","Food, beverages",18.9044523,47.3989962
570,Polygon,convenience,"   19.0587413, 47.6173417  ","Food, beverages",19.0587413,47.6173417
572,Polygon,greengrocer,"   18.9286556, 47.5917728  ","Food, beverages",18.9286556,47.5917728
586,Polygon,convenience,"   19.1851463, 47.5170124  ","Food, beverages",19.1851463,47.5170124
587,Polygon,convenience,"   19.1838953, 47.5170842  ","Food, beverages",19.1838953,47.5170842
592,Polygon,bakery,"   18.9104029, 47.6041875  ","Food, beverages",18.9104029,47.6041875
594,Polygon,bakery,"   18.9103236, 47.3759773  ","Food, beverages",18.9103236,47.3759773
595,Polygon,greengrocer,"   18.908502, 47.3757937  ","Food, beverages",18.908502,47.3757937
596,Polygon,convenience,"   19.1300322, 47.4497084  ","Food, beverages",19.1300322,47.4497084
606,Polygon,convenience,"   19.0622857, 47.4081716  ","Food, beverages",19.0622857,47.4081716
613,Polygon,convenience,"   19.3529834, 47.6117615  ","Food, beverages",19.3529834,47.6117615
620,Polygon,bakery,"   18.9788709, 47.4398448  ","Food, beverages",18.9788709,47.4398448
623,Polygon,convenience,"   18.9515089, 47.4087499  ","Food, beverages",18.9515089,47.4087499
626,Polygon,confectionery,"   18.9574057, 47.4116804  ","Food, beverages",18.9574057,47.4116804
637,Polygon,convenience,"   19.3502493, 47.5916982  ","Food, beverages",19.3502493,47.5916982
645,Polygon,convenience,"   19.3573519, 47.5884695  ","Food, beverages",19.3573519,47.5884695
646,Polygon,convenience,"   18.8958396, 47.409848  ","Food, beverages",18.8958396,47.409848
647,Polygon,convenience,"   19.0205097, 47.4297191  ","Food, beverages",19.0205097,47.4297191
660,Polygon,greengrocer,"   19.3755197, 47.6022004  ","Food, beverages",19.3755197,47.6022004
661,Polygon,greengrocer,"   19.3872457, 47.5997649  ","Food, beverages",19.3872457,47.5997649
667,Polygon,bakery,"   19.0092385, 47.5097013  ","Food, beverages",19.0092385,47.5097013
670,Polygon,bakery,"   19.3432464, 47.6200471  ","Food, beverages",19.3432464,47.6200471
671,Polygon,convenience,"   19.1073156, 47.5162331  ","Food, beverages",19.1073156,47.5162331
673,Polygon,butcher,"   19.1146484, 47.5362908  ","Food, beverages",19.1146484,47.5362908
674,Polygon,greengrocer,"   19.1147608, 47.5364861  ","Food, beverages",19.1147608,47.5364861
675,Polygon,convenience,"   19.3884319, 47.5944267  ","Food, beverages",19.3884319,47.5944267
682,Polygon,convenience,"   18.9173715, 47.4317889  ","Food, beverages",18.9173715,47.4317889
686,Polygon,convenience,"   19.0201399, 47.4504556  ","Food, beverages",19.0201399,47.4504556
688,Polygon,greengrocer,"   18.9166291, 47.4317983  ","Food, beverages",18.9166291,47.4317983
690,Polygon,greengrocer,"   18.947592, 47.4486725  ","Food, beverages",18.947592,47.4486725
693,Polygon,alcohol,"   19.3564933, 47.6001081  ","Food, beverages",19.3564933,47.6001081
694,Polygon,greengrocer,"   19.1143812, 47.5360606  ","Food, beverages",19.1143812,47.5360606
696,Polygon,bakery,"   19.3376593, 47.4902753  ","Food, beverages",19.3376593,47.4902753
703,Polygon,convenience,"   19.1245133, 47.512581  ","Food, beverages",19.1245133,47.512581
705,Polygon,bakery,"   19.110126, 47.4705941  ","Food, beverages",19.110126,47.4705941
707,Polygon,bakery,"   19.1108582, 47.4706086  ","Food, beverages",19.1108582,47.4706086
708,Polygon,bakery,"   19.1107536, 47.4706457  ","Food, beverages",19.1107536,47.4706457
714,Polygon,greengrocer,"   19.1100226, 47.471015  ","Food, beverages",19.1100226,47.471015
715,Polygon,convenience,"   19.1100021, 47.4710725  ","Food, beverages",19.1100021,47.4710725
717,Polygon,confectionery,"   19.1111568, 47.4706152  ","Food, beverages",19.1111568,47.4706152
718,Polygon,convenience,"   19.2476518, 47.4087946  ","Food, beverages",19.2476518,47.4087946
719,Polygon,convenience,"   19.2479318, 47.4090396  ","Food, beverages",19.2479318,47.4090396
722,Polygon,greengrocer,"   19.2477683, 47.4092668  ","Food, beverages",19.2477683,47.4092668
723,Polygon,bakery,"   19.2475917, 47.408379  ","Food, beverages",19.2475917,47.408379
724,Polygon,convenience,"   19.2484003, 47.4092201  ","Food, beverages",19.2484003,47.4092201
726,Polygon,convenience,"   19.2457872, 47.4078109  ","Food, beverages",19.2457872,47.4078109
727,Polygon,confectionery,"   19.1412557, 47.5407504  ","Food, beverages",19.1412557,47.5407504
731,Polygon,butcher,"   19.3424391, 47.4930803  ","Food, beverages",19.3424391,47.4930803
742,Polygon,greengrocer,"   19.2747104, 47.4956906  ","Food, beverages",19.2747104,47.4956906
747,Polygon,convenience,"   19.0035376, 47.495276  ","Food, beverages",19.0035376,47.495276
758,Polygon,pastry,"   19.011908, 47.4615512  ","Food, beverages",19.011908,47.4615512
759,Polygon,bakery,"   19.0902748, 47.5610688  ","Food, beverages",19.0902748,47.5610688
770,Polygon,greengrocer,"   19.2193152, 47.4819269  ","Food, beverages",19.2193152,47.4819269
788,Polygon,convenience,"   19.393101, 47.4225108  ","Food, beverages",19.393101,47.4225108
793,Polygon,bakery,"   19.2555638, 47.4772189  ","Food, beverages",19.2555638,47.4772189
800,Polygon,pastry,"   19.0670991, 47.5942495  ","Food, beverages",19.0670991,47.5942495
801,Polygon,greengrocer,"   19.1171463, 47.4682646  ","Food, beverages",19.1171463,47.4682646
810,Polygon,confectionery,"   19.1162093, 47.470053  ","Food, beverages",19.1162093,47.470053
814,Polygon,greengrocer,"   19.1133804, 47.4718431  ","Food, beverages",19.1133804,47.4718431
837,Polygon,convenience,"   19.0064459, 47.5211429  ","Food, beverages",19.0064459,47.5211429
845,Polygon,convenience,"   19.3934305, 47.4291977  ","Food, beverages",19.3934305,47.4291977
847,Polygon,convenience,"   18.8933985, 47.3788898  ","Food, beverages",18.8933985,47.3788898
849,Polygon,convenience,"   19.275448, 47.490921  ","Food, beverages",19.275448,47.490921
853,Polygon,convenience,"   19.1737734, 47.5058084  ","Food, beverages",19.1737734,47.5058084
856,Polygon,convenience,"   19.2818093, 47.4914533  ","Food, beverages",19.2818093,47.4914533
867,Polygon,confectionery,"   18.9234009, 47.4604198  ","Food, beverages",18.9234009,47.4604198
868,Polygon,greengrocer,"   19.0041584, 47.4623318  ","Food, beverages",19.0041584,47.4623318
884,Polygon,bakery,"   19.2441166, 47.4086373  ","Food, beverages",19.2441166,47.4086373
886,Polygon,convenience,"   19.2457026, 47.4057071  ","Food, beverages",19.2457026,47.4057071
887,Polygon,convenience,"   18.9323932, 47.3937388  ","Food, beverages",18.9323932,47.3937388
889,Polygon,convenience,"   18.9643494, 47.3256154  ","Food, beverages",18.9643494,47.3256154
897,Polygon,beverages,"   19.0787208, 47.4160928  ","Food, beverages",19.0787208,47.4160928
903,Polygon,confectionery,"   19.1307458, 47.5341614  ","Food, beverages",19.1307458,47.5341614
904,Polygon,bakery,"   19.1303665, 47.5337438  ","Food, beverages",19.1303665,47.5337438
906,Polygon,bakery,"   19.130479, 47.5338359  ","Food, beverages",19.130479,47.5338359
907,Polygon,confectionery,"   18.9061088, 47.4516275  ","Food, beverages",18.9061088,47.4516275
910,Polygon,seafood,"   19.1108593, 47.5442176  ","Food, beverages",19.1108593,47.5442176
918,Polygon,convenience,"   19.2694495, 47.5731129  ","Food, beverages",19.2694495,47.5731129
921,Polygon,convenience,"   19.1018202, 47.3947687  ","Food, beverages",19.1018202,47.3947687
922,Polygon,convenience,"   19.0958996, 47.4087763  ","Food, beverages",19.0958996,47.4087763
923,Polygon,bakery,"   19.3949943, 47.422518  ","Food, beverages",19.3949943,47.422518
924,Polygon,confectionery,"   19.3950225, 47.4226292  ","Food, beverages",19.3950225,47.4226292
925,Polygon,convenience,"   19.3949656, 47.4227393  ","Food, beverages",19.3949656,47.4227393
951,Polygon,convenience,"   19.393741, 47.4163257  ","Food, beverages",19.393741,47.4163257
954,Polygon,greengrocer,"   19.3365328, 47.4998826  ","Food, beverages",19.3365328,47.4998826
955,Polygon,beverages,"   19.3396977, 47.4936386  ","Food, beverages",19.3396977,47.4936386
957,Polygon,pastry,"   19.0323089, 47.5283533  ","Food, beverages",19.0323089,47.5283533
962,Polygon,convenience,"   19.2583116, 47.4964712  ","Food, beverages",19.2583116,47.4964712
966,Polygon,convenience,"   18.9860552, 47.4473725  ","Food, beverages",18.9860552,47.4473725
967,Polygon,convenience,"   18.9363331, 47.5889224  ","Food, beverages",18.9363331,47.5889224
970,Polygon,convenience,"   19.3353942, 47.4944773  ","Food, beverages",19.3353942,47.4944773
971,Polygon,pastry,"   19.3355121, 47.495197  ","Food, beverages",19.3355121,47.495197
979,Polygon,bakery,"   19.033478, 47.4537516  ","Food, beverages",19.033478,47.4537516
987,Polygon,bakery,"   19.0378605, 47.4441278  ","Food, beverages",19.0378605,47.4441278
988,Polygon,bakery,"   19.037905, 47.4440897  ","Food, beverages",19.037905,47.4440897
990,Polygon,greengrocer,"   19.0329082, 47.4557016  ","Food, beverages",19.0329082,47.4557016
1012,Polygon,convenience,"   19.10567, 47.5341099  ","Food, beverages",19.10567,47.5341099
1019,Polygon,convenience,"   19.0466353, 47.3569984  ","Food, beverages",19.0466353,47.3569984
1021,Polygon,bakery,"   19.3946943, 47.4301536  ","Food, beverages",19.3946943,47.4301536
1022,Polygon,convenience,"   19.3898861, 47.4364002  ","Food, beverages",19.3898861,47.4364002
1024,Polygon,bakery,"   19.3868163, 47.4264188  ","Food, beverages",19.3868163,47.4264188
1026,Polygon,convenience,"   19.3896682, 47.4250637  ","Food, beverages",19.3896682,47.4250637
1028,Polygon,greengrocer,"   19.3895407, 47.4247893  ","Food, beverages",19.3895407,47.4247893
1029,Polygon,bakery,"   19.3896481, 47.4247363  ","Food, beverages",19.3896481,47.4247363
1034,Polygon,greengrocer,"   19.1103894, 47.4906529  ","Food, beverages",19.1103894,47.4906529
1035,Polygon,bakery,"   19.1103142, 47.4906453  ","Food, beverages",19.1103142,47.4906453
1043,Polygon,convenience,"   19.1987914, 47.404292  ","Food, beverages",19.1987914,47.404292
1047,Polygon,convenience,"   19.1662296, 47.475567  ","Food, beverages",19.1662296,47.475567
1049,Polygon,greengrocer,"   19.1964222, 47.4567752  ","Food, beverages",19.1964222,47.4567752
1051,Polygon,confectionery,"   19.1337063, 47.435192  ","Food, beverages",19.1337063,47.435192
1052,Polygon,greengrocer,"   19.1327364, 47.4353087  ","Food, beverages",19.1327364,47.4353087
1055,Polygon,convenience,"   18.8753736, 47.5737838  ","Food, beverages",18.8753736,47.5737838
1060,Polygon,convenience,"   19.1374815, 47.4889354  ","Food, beverages",19.1374815,47.4889354
1067,Polygon,greengrocer,"   18.9930896, 47.4619736  ","Food, beverages",18.9930896,47.4619736
1075,Polygon,bakery,"   18.9988841, 47.481765  ","Food, beverages",18.9988841,47.481765
1076,Polygon,greengrocer,"   18.998837, 47.4812909  ","Food, beverages",18.998837,47.4812909
1077,Polygon,greengrocer,"   18.9379567, 47.5196108  ","Food, beverages",18.9379567,47.5196108
1081,Polygon,convenience,"   19.2351962, 47.4843592  ","Food, beverages",19.2351962,47.4843592
1082,Polygon,convenience,"   19.2352558, 47.4843458  ","Food, beverages",19.2352558,47.4843458
1095,Polygon,greengrocer,"   18.9653661, 47.5418741  ","Food, beverages",18.9653661,47.5418741
1096,Polygon,greengrocer,"   19.2743437, 47.5682096  ","Food, beverages",19.2743437,47.5682096
1097,Polygon,greengrocer,"   19.0378062, 47.451113  ","Food, beverages",19.0378062,47.451113
1098,Polygon,convenience,"   18.9106426, 47.4437567  ","Food, beverages",18.9106426,47.4437567
1100,Polygon,greengrocer,"   19.0277262, 47.5388787  ","Food, beverages",19.0277262,47.5388787
1103,Polygon,convenience,"   19.0733702, 47.4930716  ","Food, beverages",19.0733702,47.4930716
1104,Polygon,convenience,"   19.0733347, 47.4930352  ","Food, beverages",19.0733347,47.4930352
1107,Polygon,farm,"   19.0732057, 47.493013  ","Food, beverages",19.0732057,47.493013
1108,Polygon,farm,"   19.073218, 47.4930504  ","Food, beverages",19.073218,47.4930504
1109,Polygon,farm,"   19.0732268, 47.4930333  ","Food, beverages",19.0732268,47.4930333
1110,Polygon,greengrocer,"   19.0731934, 47.4930252  ","Food, beverages",19.0731934,47.4930252
1111,Polygon,greengrocer,"   19.0732062, 47.4930726  ","Food, beverages",19.0732062,47.4930726
1112,Polygon,greengrocer,"   19.0731728, 47.4930645  ","Food, beverages",19.0731728,47.4930645
1113,Polygon,greengrocer,"   19.0731867, 47.4931094  ","Food, beverages",19.0731867,47.4931094
1114,Polygon,greengrocer,"   19.073153, 47.4931015  ","Food, beverages",19.073153,47.4931015
1115,Polygon,greengrocer,"   19.073149, 47.49318  ","Food, beverages",19.073149,47.49318
1116,Polygon,greengrocer,"   19.0731335, 47.493138  ","Food, beverages",19.0731335,47.493138
1117,Polygon,greengrocer,"   19.0731224, 47.4931809  ","Food, beverages",19.0731224,47.4931809
1118,Polygon,greengrocer,"   19.0731559, 47.4931891  ","Food, beverages",19.0731559,47.4931891
1119,Polygon,greengrocer,"   19.0732191, 47.4931596  ","Food, beverages",19.0732191,47.4931596
1121,Polygon,farm,"   19.0731792, 47.4932132  ","Food, beverages",19.0731792,47.4932132
1122,Polygon,farm,"   19.0731925, 47.4932502  ","Food, beverages",19.0731925,47.4932502
1123,Polygon,butcher,"   19.0732515, 47.4932568  ","Food, beverages",19.0732515,47.4932568
1124,Polygon,butcher,"   19.0730741, 47.492975  ","Food, beverages",19.0730741,47.492975
1125,Polygon,butcher,"   19.0729933, 47.4929552  ","Food, beverages",19.0729933,47.4929552
1126,Polygon,convenience,"   19.0730274, 47.4928433  ","Food, beverages",19.0730274,47.4928433
1128,Polygon,greengrocer,"   19.073198, 47.4928491  ","Food, beverages",19.073198,47.4928491
1129,Polygon,bakery,"   19.073198, 47.4928491  ","Food, beverages",19.073198,47.4928491
1130,Polygon,bakery,"   19.0730565, 47.4930085  ","Food, beverages",19.0730565,47.4930085
1131,Polygon,bakery,"   19.0731018, 47.4931347  ","Food, beverages",19.0731018,47.4931347
1132,Polygon,bakery,"   19.0730533, 47.493123  ","Food, beverages",19.0730533,47.493123
1133,Polygon,greengrocer,"   19.0729644, 47.4931531  ","Food, beverages",19.0729644,47.4931531
1134,Polygon,greengrocer,"   19.0730043, 47.4930776  ","Food, beverages",19.0730043,47.4930776
1135,Polygon,greengrocer,"   19.0728497, 47.4929801  ","Food, beverages",19.0728497,47.4929801
1136,Polygon,greengrocer,"   19.0732341, 47.4927279  ","Food, beverages",19.0732341,47.4927279
1138,Polygon,butcher,"   19.0728768, 47.4927291  ","Food, beverages",19.0728768,47.4927291
1139,Polygon,cheese,"   19.07342, 47.4928189  ","Food, beverages",19.07342,47.4928189
1140,Polygon,greengrocer,"   19.0735027, 47.4927235  ","Food, beverages",19.0735027,47.4927235
1145,Polygon,greengrocer,"   19.0732763, 47.4933263  ","Food, beverages",19.0732763,47.4933263
1146,Polygon,convenience,"   19.0731345, 47.493292  ","Food, beverages",19.0731345,47.493292
1147,Polygon,seafood,"   19.0729238, 47.493241  ","Food, beverages",19.0729238,47.493241
1148,Polygon,butcher,"   19.072828, 47.4932178  ","Food, beverages",19.072828,47.4932178
1150,Polygon,butcher,"   19.0727123, 47.4930409  ","Food, beverages",19.0727123,47.4930409
1151,Polygon,convenience,"   19.0728275, 47.4931016  ","Food, beverages",19.0728275,47.4931016
1157,Polygon,greengrocer,"   18.9840138, 47.4471431  ","Food, beverages",18.9840138,47.4471431
1163,Polygon,bakery,"   19.1034262, 47.4392311  ","Food, beverages",19.1034262,47.4392311
1164,Polygon,convenience,"   19.1754667, 47.5186367  ","Food, beverages",19.1754667,47.5186367
1224,Point,convenience,"   19.1400024, 47.5508882  ","Food, beverages",19.1400024,47.5508882
1225,Point,convenience,"   19.0643275, 47.5993296  ","Food, beverages",19.0643275,47.5993296
1301,Point,butcher,"   19.1100307, 47.5634829  ","Food, beverages",19.1100307,47.5634829
1318,Point,bakery,"   19.0889723, 47.545497  ","Food, beverages",19.0889723,47.545497
1325,Point,convenience,"   19.0742669, 47.532442  ","Food, beverages",19.0742669,47.532442
1340,Point,convenience,"   19.0286743, 47.6363132  ","Food, beverages",19.0286743,47.6363132
1352,Point,greengrocer,"   19.0900668, 47.5861762  ","Food, beverages",19.0900668,47.5861762
1378,Point,convenience,"   19.1271291, 47.5682608  ","Food, beverages",19.1271291,47.5682608
1384,Point,convenience,"   19.0625214, 47.5192428  ","Food, beverages",19.0625214,47.5192428
1387,Point,convenience,"   19.0349724, 47.4832243  ","Food, beverages",19.0349724,47.4832243
1404,Point,convenience,"   19.35434, 47.3910307  ","Food, beverages",19.35434,47.3910307
1409,Point,convenience,"   19.0384543, 47.5462507  ","Food, beverages",19.0384543,47.5462507
1411,Point,greengrocer,"   19.0163231, 47.5230122  ","Food, beverages",19.0163231,47.5230122
1418,Point,confectionery,"   18.8773624, 47.5760877  ","Food, beverages",18.8773624,47.5760877
1422,Point,convenience,"   18.8834341, 47.5757749  ","Food, beverages",18.8834341,47.5757749
1438,Point,convenience,"   19.2329122, 47.4794349  ","Food, beverages",19.2329122,47.4794349
1439,Point,convenience,"   19.2361223, 47.4847581  ","Food, beverages",19.2361223,47.4847581
1440,Point,convenience,"   19.2352581, 47.484421  ","Food, beverages",19.2352581,47.484421
1464,Point,convenience,"   19.0223996, 47.4409194  ","Food, beverages",19.0223996,47.4409194
1475,Point,convenience,"   19.2201392, 47.519919  ","Food, beverages",19.2201392,47.519919
1476,Point,convenience,"   19.2180758, 47.5106389  ","Food, beverages",19.2180758,47.5106389
1484,Point,butcher,"   19.1463645, 47.5118911  ","Food, beverages",19.1463645,47.5118911
1485,Point,convenience,"   19.1426231, 47.5161901  ","Food, beverages",19.1426231,47.5161901
1496,Point,convenience,"   19.0761344, 47.4342106  ","Food, beverages",19.0761344,47.4342106
1497,Point,convenience,"   19.0769555, 47.4337204  ","Food, beverages",19.0769555,47.4337204
1499,Point,bakery,"   19.0773733, 47.4337226  ","Food, beverages",19.0773733,47.4337226
1522,Point,convenience,"   19.0781793, 47.4162566  ","Food, beverages",19.0781793,47.4162566
1523,Point,greengrocer,"   19.0773013, 47.4174762  ","Food, beverages",19.0773013,47.4174762
1549,Point,butcher,"   18.8826342, 47.5757921  ","Food, beverages",18.8826342,47.5757921
1551,Point,convenience,"   18.8874044, 47.5757103  ","Food, beverages",18.8874044,47.5757103
1552,Point,greengrocer,"   18.8824946, 47.5757618  ","Food, beverages",18.8824946,47.5757618
1563,Point,convenience,"   18.9356085, 47.3576497  ","Food, beverages",18.9356085,47.3576497
1564,Point,bakery,"   19.0207124, 47.521384  ","Food, beverages",19.0207124,47.521384
1570,Point,convenience,"   19.1334837, 47.5478999  ","Food, beverages",19.1334837,47.5478999
1573,Point,convenience,"   19.1848497, 47.5151401  ","Food, beverages",19.1848497,47.5151401
1577,Point,greengrocer,"   19.1715241, 47.5306132  ","Food, beverages",19.1715241,47.5306132
1579,Point,bakery,"   19.1723574, 47.5310889  ","Food, beverages",19.1723574,47.5310889
1580,Point,confectionery,"   19.1721491, 47.5305716  ","Food, beverages",19.1721491,47.5305716
1583,Point,butcher,"   19.1715402, 47.5302654  ","Food, beverages",19.1715402,47.5302654
1601,Point,convenience,"   19.3573131, 47.5919941  ","Food, beverages",19.3573131,47.5919941
1607,Point,convenience,"   19.0107737, 47.5101396  ","Food, beverages",19.0107737,47.5101396
1614,Point,convenience,"   19.0411743, 47.5370927  ","Food, beverages",19.0411743,47.5370927
1616,Point,pastry,"   19.0315898, 47.5395197  ","Food, beverages",19.0315898,47.5395197
1620,Point,bakery,"   19.0291538, 47.549677  ","Food, beverages",19.0291538,47.549677
1642,Point,convenience,"   19.1018183, 47.5085432  ","Food, beverages",19.1018183,47.5085432
1652,Point,convenience,"   19.082133, 47.4855093  ","Food, beverages",19.082133,47.4855093
1661,Point,greengrocer,"   18.9899643, 47.5218657  ","Food, beverages",18.9899643,47.5218657
1662,Point,convenience,"   18.9920672, 47.4781872  ","Food, beverages",18.9920672,47.4781872
1671,Point,convenience,"   18.9987901, 47.4812196  ","Food, beverages",18.9987901,47.4812196
1678,Point,bakery,"   19.3469325, 47.5992841  ","Food, beverages",19.3469325,47.5992841
1683,Point,beverages,"   19.3443203, 47.6011825  ","Food, beverages",19.3443203,47.6011825
1689,Point,convenience,"   19.3473963, 47.6055039  ","Food, beverages",19.3473963,47.6055039
1690,Point,bakery,"   19.0554447, 47.4928402  ","Food, beverages",19.0554447,47.4928402
1691,Point,confectionery,"   19.0554118, 47.4935254  ","Food, beverages",19.0554118,47.4935254
1693,Point,convenience,"   19.3578381, 47.5920784  ","Food, beverages",19.3578381,47.5920784
1698,Point,bakery,"   19.1069756, 47.5165206  ","Food, beverages",19.1069756,47.5165206
1704,Point,confectionery,"   19.0503567, 47.4970206  ","Food, beverages",19.0503567,47.4970206
1707,Point,confectionery,"   18.8765808, 47.4188439  ","Food, beverages",18.8765808,47.4188439
1708,Point,greengrocer,"   18.8777389, 47.4184251  ","Food, beverages",18.8777389,47.4184251
1709,Point,convenience,"   18.8730556, 47.410932  ","Food, beverages",18.8730556,47.410932
1712,Point,convenience,"   19.0420054, 47.3391502  ","Food, beverages",19.0420054,47.3391502
1713,Point,convenience,"   18.882598, 47.4144899  ","Food, beverages",18.882598,47.4144899
1721,Point,beverages,"   18.885627, 47.4151535  ","Food, beverages",18.885627,47.4151535
1731,Point,confectionery,"   18.9357743, 47.3929572  ","Food, beverages",18.9357743,47.3929572
1743,Point,confectionery,"   18.88916, 47.4094642  ","Food, beverages",18.88916,47.4094642
1749,Point,convenience,"   19.1615563, 47.4339267  ","Food, beverages",19.1615563,47.4339267
1752,Point,greengrocer,"   18.9044403, 47.3989416  ","Food, beverages",18.9044403,47.3989416
1760,Point,convenience,"   19.0588191, 47.6172868  ","Food, beverages",19.0588191,47.6172868
