ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,200,4848.15, Kurucles,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,wall heating,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.523075,18.97413
283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,300,4309.466667, Madár utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.5353,18.98845
284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232100,960,3366.770833, Széchenyihegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 room,8,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421
285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,45,3777.777778, Hegyikristály utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   54   166   ,47.3992,19.18235
286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,103,2912.621359, Ilosvai Selymes utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   69   62   62A    Busz   5    Éjszakai   973   ,47.52851,19.11098
287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,36,3333.333333, Bartók Béla utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 + 1 half room,1,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   12    Busz   104A   12   196A   25   104   124   125   170   196   204   225   231   270   296   296A   96   224    Éjszakai   950   950A   996   996A   ,47.56543,19.11801
288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549000,245,2240.816327, Hárshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,2,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.533295,18.958801
289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,70,3714.285714, Zöldmál,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.527065,19.016024
290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,103,3689.320388, Kőszeg utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   45   131   144   174   231   244    Éjszakai   907    Troli   82   81   80   ,47.50768,19.13944
291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000,67,3208.955224, Ferenc utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31   46   130   131   144   146   175   7G    Éjszakai   931   996   996A   ,47.53397,19.17394
292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,280,1607.142857, Ásó utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   34   134    Éjszakai   934   ,47.59182,19.05786
293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,87,3103.448276, Völgy utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59B   61    Busz   29    Éjszakai   956   ,47.533794,18.978731
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,75,2000, Ódry utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   120   121   ,47.55543,19.10584
295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,105,4095.238095, Talaj utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,3 + 1 half room,3,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   59   59A   59B    Busz   53   8E    Éjszakai   908   ,47.4799,18.99898
296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,10,28000, Ilosvai Selymes utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   69   62   62A    Busz   5    Éjszakai   973   ,47.52851,19.11098
297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,450,2866.666667, Üdülő út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,not specified,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53045,18.94483
298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,50,2400, Batthyány utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   194   194B   68   199    Éjszakai   948   999   ,47.4478,19.136103
299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904988,240,3770.783333, Hangya utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   110   112   ,47.496502,18.996538
300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470000,92,5108.695652, Sasad,-1,-1,1,street view,0,0,1,-1,-1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475895,19.006678
301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678741,280,2424.075, Jablonka út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   137   237    Éjszakai   937   ,47.556805,19.01707
302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,290,2758.62069, Endrődi Sándor utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   11   91   111   149   291    Éjszakai   931   ,47.52222,19.0092
303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000,337,1869.436202, Kő utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 + 3 half room,6,3,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,central heating,0,0,0,0,1,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.5538,18.95551
304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,135,3333.333333, Langlet Waldemár utca 20/A,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   30   147   230   30A    Éjszakai   930   ,47.566093,19.08522
305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,400,2020.0625, Törökvész út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   111   ,47.5301,18.999063
306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,140,4642.857143, Őrmező,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 3 half room,6,3,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,other,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.46096,19.016129
307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,90,3888.888889, Héthalom utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,hőszivattyú,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   160   219    Éjszakai   943   960   ,47.58032,19.03472
308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,70,3500, Szádelő köz,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   7   153   213   214   ,47.45622,19.03172
309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,100,1600, Ív utca,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,gáz (cirko),1,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   71   ,47.4287,19.0778
310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,160,2812.5, Erdőalja út,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   237   137    Éjszakai   937   ,47.560856,19.004585
311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,50,3000, Álmos utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   3   52    Busz   123   123A   52   66   148   194   194B   66B   84E   89E   99   199    Éjszakai   966   ,47.45884,19.12179
312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,70,2571.428571, Rákoskert – Szárazhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.468662,19.304546
313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,300,4524.94, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212
314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,150,6600, Kubikos utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   58   153    Éjszakai   941   ,47.44673,19.02326
315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260000,200,6300, Páfránykert utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   ,47.53681,18.98988
316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580000,240,2416.666667, Nagyida utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,47.474518,18.988522
317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,120,2916.666667, Rákász utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,1 + 2 half room,1,2,newly built,1,0,0,0,0,0,luxury,0,0,1,BB,1,3,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   67   277   ,47.50112,19.15497
318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,135,2222.222222, Dezsőfia utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31    Éjszakai   931   ,47.53781,19.19901
319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,125,6400, Temető utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,2,-1,floor heating,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   141   158   58   250B   250    Éjszakai   941   ,47.42315,19.03535
320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,65,2461.538462, Szakoly utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   46   146    Éjszakai   908   992   ,47.51567,19.23359
321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,550,3232.1, Nyék,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,luxury,0,0,1,AA++,0,2,-1,gázkazán,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955
322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,120,1041.666667, Rákász utca 6,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,1 room,1,0,in medium condition,0,0,0,1,0,0,half bath,0,0,0,A,1,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Hév   H8   H9    Busz   67   277   45   44    Éjszakai   908   931   ,47.50245,19.154823
323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000,200,1625, Nefelejcs utca 28,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 2 half room,6,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   182   184   ,47.450233,19.17961
324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,169,2662.721893, Szentmiklósi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   148   152   ,47.40269,19.08686
325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,38,3157.894737, Királyok útja,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   34    Éjszakai   934   ,47.58531,19.06508
326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,222,4222.112613, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969
327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,305,1934.42623, Farkastorok,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,other,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.556553,19.021547
328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,250,2200, Budakeszi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,mixed heating,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   222   22A   22    Éjszakai   922   ,47.522614,18.96545
329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,80,3750, Svachulay Sándor utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   168E   ,47.470066,19.231411
330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,274,2595.116788, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969
331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,320,2525.078125, Törökvész út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 + 2 half room,4,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   111   ,47.5301,18.999063
332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,300,3232.1, Törökvész,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485
333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880000,360,2444.444444, Ürömhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,10 room,10,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.581375,19.020317
334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,140,3857.142857, Moha utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,elektromos,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.48379,18.97364
335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484815,124,3909.798387, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,heat pump,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969
336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,70,2857.142857, Károly utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   52    Busz   35   52   ,47.4251,19.12057
