ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude
1455,1,0,0,618,93,6.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Thököly út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1237,31,49,"Empty, furnished as well",1,0,0,1,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,Yes,-1,Yes,-1,-1,diamond.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",,47.5105004,19.0976582
1456,1,0,0,402,50,8.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tóvirág utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,804,62,31,"Empty, equipped",0,1,0,1,0,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",-1,47.4692273,19.163727
1457,1,0,0,448,36,12.44444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lázár utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,896,37,19,"Furnished, equipped",1,1,0,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,Yes,1,"Totally renovated and equipped flat is about to rent in the City Center close to the Opera.  

2 separed rooms",,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.139 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.933 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.996 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.930 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.930 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.930 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.971 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.458 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.835 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.378 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.378 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.617 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.952 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.532 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.532 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.386 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.634 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.331 km )Közép-Európai Egyetem - KEE ( 1.484 km )Károli Gáspár Református Egyetem - KRE ( 0.483 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.330 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.756 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.177 km )McDaniel College - MCDC ( 1.634 km )Magyar Képzőművészeti Egyetem - MKE ( 1.641 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.366 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.105 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.693 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.241 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.071 km )Semmelweis Egyetem - SE ( 0.642 km )Semmelweis Egyetem - SE ÁOK ( 0.642 km )Semmelweis Egyetem - SE EFK ( 0.149 km )Semmelweis Egyetem - SE FOK ( 0.642 km )Semmelweis Egyetem - SE GYTK ( 0.642 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.324 km )Szent István Egyetem - SZIE ÁOTK ( 1.519 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.960 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.265 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.412 km )Central European University - CEU ( 1.484 km )

                    More
                    



",47.5025727,19.0568385
1458,1,0,0,402,35,11.48571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szerdahelyi utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,46,31,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.4926291,19.0833812
1459,1,0,0,402,48,8.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kovászna utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,804,31,15,"Empty, equipped",0,1,0,1,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,diamond.alberlet.hu,,"4, 6 trams, Metro 3 blue",,47.471454,19.035453
1460,1,0,0,603,70,8.614285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobieski János utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1206,46,40,"Furnished, equipped",1,1,0,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,-1,-1,-1,-1, ,,"4, 6 trams, Metro 1 historic line						","Általános Vállalkozási Főiskola - ÁVF ( 1.522 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.651 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.993 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.308 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.993 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.308 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.993 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.308 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.976 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.976 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 0.979 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.522 km )Közép-Európai Egyetem - KEE ( 1.807 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.874 km )Semmelweis Egyetem - SE TSK ( 0.731 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.601 km )Central European University - CEU ( 1.807 km )

                    More
                    



",47.478859,19.0821289
1461,1,0,0,479,35,13.68571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alföldi utca,"
                1 room                            ",1,0,Brick Apartment,1,0,958,71,37,Partly furnished,0,0,1,0,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,,"4, 6 trams, Metro 1 historic line						",,47.4952148,19.0827925
1462,1,0,0,569,53,10.73584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kosárfonó utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,1138,43,22,"Furnished, equipped",1,1,0,0,10,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4","Általános Vállalkozási Főiskola - ÁVF ( 0.954 km )Budapesti Corvinus Egyetem - BCE-KIK ( 0.897 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.610 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.205 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.610 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.205 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.610 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.205 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.527 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 0.671 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.151 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 0.861 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 0.861 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 0.861 km )Fernuniversitätgesamthochschule in Hagen - FU ( 0.954 km )Gábor Dénes Főiskola - GDF ( 1.418 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.787 km )

                    More
                    



",47.4602326,19.1449126
1463,1,0,0,427,50,8.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szilágyi utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,853,93,53,Empty,0,0,0,1,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9 months,-1,-1,-1,-1,-1,"Immediately available, 5 minutes from Blaha Lujza tér, near 2 metros, in a quiet street, bright apartment available. 50 sqm, 1 full room, 1 small room. The apartment was refurbished a few years ago fully, the house (building) itself is in old conditions. 3rd floor, no elevator. Min 11 months. Pets not allowed. Plenty of storage place, but no fridge, no microwave and other machines. ** OPTION: for plus 10k HUF per month, we will add new fridge, microwave, diswasher, matrace and a sofa ** From owners, we speak good English (both me and my husband). ",,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.4959009,19.0757199
1464,1,0,0,556,44,12.63636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kalotaszeg utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,37,25,"Empty, equipped",0,1,0,1,0,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,silverimmo.alberlet.hu,,"4, 6 trams, Metro 3 blue",-1,47.458503,19.044479
1465,1,0,0,556,78,7.128205128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szilágyi Erzsébet fasor,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1113,62,53,"Partly furnished, equipped",0,1,1,0,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,1,-1,-1,www.immocity.hu,,"4, 6 trams, Metro 1 historic line						",,47.5117905,19.0064849
1466,1,0,0,448,48,9.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fogócska utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,896,62,34,"Empty, equipped",0,1,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silverimmo.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",,47.4544317,19.0343794
1467,1,0,0,4000,195,20.51282051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgrád rakpart,"
                4 rooms                            ",4,0,Brick Apartment,1,0,12000,62,139,Luxury,1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fundaingatlan.alberlet.hu,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.862 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.445 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.351 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.783 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.783 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.577 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.404 km )Közép-Európai Egyetem - KEE ( 0.475 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.338 km )Magyar Képzőművészeti Egyetem - MKE ( 1.563 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.731 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.977 km )Semmelweis Egyetem - SE EFK ( 1.922 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.757 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.363 km )Central European University - CEU ( 0.475 km )

                    More
                    



",47.4887515,19.0542845
1468,1,0,0,464,40,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Margit körút,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,25,49,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.5111546,19.0320538
1469,1,0,0,1855,116,15.99137931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hold utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,3710,124,-1,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,-1,1,-1,-1,-1,"Luxury apartment available for rent next to the American Embassy Budapest and the popular Hold street market, in the heart of the city. This is an exclusive flat with excellent accessibility, a 116 m2, 2 big bedrooms and a huge living room, and brand new kitchen, furnished luxurious apartment with 2 bathroom is available for rent.  The monthly fee is 600 000 Ft/month. (The price is negotiable.)     
There are several coffee houses, restaurants and pedestrian areas in the district. Mostly classical-style villas and embassies are located here. The House of Parliament is also nearby, which is one of the most popular show-place of district 5. The district provides exceptionally good traffic opportunities: metro line no. 2, tram, trolley, train (Nyugati railway station).       
Call now and enjoy the luxurious life offered by Andrássy Avenue apartment day by day!",,"4, 6 trams, Metro 3 blue",,47.5057992,19.0522711
1470,1,0,0,556,56,9.928571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Alig utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,31,46,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,-1,-1,-1,-1,-1,"In the city center, 13th District, at the Lehel square, in a quiet part of the Alig street, 2nd Floor, 54sqm, two room apartment with balcony, furnished as on the pictures.  

The stop of the Lehel square  Metro line 3 is 50 meters away. Parking, rented parking lot possible.  

Rooms: 2  rooms, entrance hall, kitchen, bathroom, toilet, Speiz   
The apartment is equipped with gas heating, air-conditioned, with large windows facing to the street, and with a balcony.  
",,"4, 6 trams, Metro 1 historic line						",-1,47.5182602,19.0580005
1471,1,0,0,881,113,7.796460177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ajtósi Dürer sor,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1762,62,53,"Empty, equipped",0,1,0,1,0.5,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,-1,1,1,-1,"AVAILABLE ACCOMADATION AT CITY PARK: a newly renovated, 113m2, 3-room flat with a terrace overlooking the City Park with a garage is for rent, also for office use.   

Ability to invoice!   

Real estate agents are not welcomed.   
",,"4, 6 trams, Metro 1 historic line						",,47.511602,19.092538
1472,1,0,0,603,70,8.614285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobieski János utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1206,62,40,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,ingatlannagyker.alberlet.hu,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.478859,19.0821289
1473,1,0,0,1900,190,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utas utca,"
                5 rooms                            ",5,0,Brick Apartment,1,0,3800,124,77,"Furnished, equipped",1,1,0,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,-1,-1,"DUPLEX APARTMAN FOR RENT in th e2nd  district in Utas street  in Torokvesz area.      

The fully equipped and furnished apartment is 190 sqm with hall, 40 sqm livingroom, 4 bedrooms, dining room, kitchen, storage room, laundry room, sauna, huge terrace and garage dor 2 cars. with huge 50sqm terasse     
 Many International Schools nearby.

Deposit: 2months rent fee      
price: 2350€ +utilities      
Sorry NO smoking and pets.      

Can be moved in immediately for long term (for a min 1 year)      

Only for demanding tenants with reference.      

Please feel free to contact me on weekends as well.",,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.5321083,18.9913527
1474,1,0,0,371,47,7.893617021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Keszkenő utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,742,46,31,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,"4, 6 trams, Metro 3 blue",,47.5402078,19.090421
1475,1,0,0,1360,99,13.73737374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nádor utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,4080,173,-1,"Furnished, equipped",1,1,0,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,-1,-1,-1,"A cosy luxury apartment is available from now in the heart of the city. It has a bright and spacious living room, 2 bathrooms and 2 bedrooms and a fully-equipped kitchen. Everything inculidng restaurants and bars are easily accessible since it is in fifth district. 3 months deposit is required.",,"4, 6 trams, Metro 1 historic line						",-1,47.50481,19.047944
1476,1,0,0,866,65,13.32307692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ipar utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1731,108,37,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1," 


",,"4, 6 trams, Metro 1 historic line						",,47.478102,19.069902
1477,1,0,0,1000,113,8.849557522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ráday utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,3000,201,-1,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"A luxury, spacious, newly renovated and refurbished apartment with fashionable furniture and up to date design is available on Ráday street from December. It’s in the most beautiful part of the 9th district, which is charming and full of life thanks to the nearby parks (Bakáts square) and pleasant restaurants with international cuisines on Ráday street. The apartment is close to Corvin-negyed and Boráros square where you can have perfect access to the tram line 4-6 and also to the metro line 3, Kálvin square is also within a 10 minutes walk. (metro line 3 and 4; tram 47,49) It’s situated in a beautiful classical building on the 3rd floor with elevator. The apartment has a bright and spacious living room, 2 large and full of natural light bedrooms; a modern and fully equipped kitchen;and 2 modern bathrooms.  The apartment is fully furnished and equipped. The rental fee is 1000 EUR per month. Please contact who is looking for a real beautiful home with a rental period of minimum one year.",,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.4832795,19.0656773
1478,1,0,0,500,36,13.88888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Visegrádi utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1000,93,-1,"Furnished, equipped",1,1,0,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,"At the beginning of the Visegrad Street, you will be offered a cosy, modernised, mechanized apartment in the front of the tour. The furnishings of the apartment are furnished with Ikeás furniture.  Heating Nobo panel. The monthly overhead fee is 30000 HUF, which includes all costs of the apartment, electricity, water, common cost and the Internet fee. This cost is recorded on a quarterly basis.
You can move immediately.",,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",-1,47.5212672,19.0596086
1479,1,0,0,309,26,11.88461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murányi utca,"
                1 room                            ",1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,"4, 6 trams, Metro 3 blue",,-1,-1
1480,1,0,0,950,66,14.39393939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Október 6. utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1900,192,-1,"Furnished, equipped",1,1,0,0,2,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,-1,-1,-1,-1,-1,"A luxury, spacious, newly renovated apartment with fashionable furniture and up to date design is available on Október 6 street from now. It is in the most beautiful part of the 5th district, which is charming, quiet and full of life at the same time thanks to the nearby parks and pleasant restaurants with international cuisines. The apartment is facing a quiet(dead-end) street, next to the Liberty (Szabadság) square ,300 meters from the Basilica, close to the Arany Janos & Kossuth Lajos ter metro stations. It is situated in a beautiful classical building on the 2nd floor with elevator. The apartment has a bright and spacious living room, large and full of natural light bedroom, both with street-facing windows and air-conditioning system; a charming balcony where you can experience the intimate atmosphere of the city center streets; modern and fully equipped kitchen; bathroom and a separate toilet.  The apartment is fully furnished and with air-conditioning in the both rooms. The rental fee is 950 EUR per month. Please contact who is looking for a real beautiful home. In addition the rental period don't have to be long term necessarily.",,"4, 6 trams, Metro 1 historic line						",,47.5023765,19.0507836
1481,1,0,0,649,54,12.01851852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corvin sétány,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1298,124,-1,"Furnished, IKEA, KIKA",1,0,0,0,6,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,1,1,-1,"New mod con flat for rent with air conditioning in both rooms. It has a nice big terrace looking over a garden and the promenade. New and barely used IKEA/KIKA furnitures can be found in the flat. Modern kitchen machines included like dishwasher, washing machine, microwave oven, oven, fridge, electric cooktop and kitchen hood. The utility costs include the internet fee and the common costs. Common costs can be a little different in every 4 months depend on the warm water and heating usage.   

At the promenade there are plenty of shops, cafeterias and restaurants.         

Fast WIFI connection included but it can be expanded with TV service. Garage can be rented but it's not included.         

If you want to variate the type of the furnitures we can talk about it.",,"4, 6 trams, Metro 1 historic line						",,47.4860107,19.076841
1482,1,0,0,1500,96,15.625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dolgos utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3200,124,108,"Furnished, equipped",1,1,0,0,2,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",-1,47.4915761,19.020635
1483,1,0,0,402,36,11.16666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rózsa utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,31,22,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,silverimmo.alberlet.hu,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.507188,19.069673
1484,1,0,0,417,43,9.697674419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bakáts utca,"
                1 room                            ",1,0,Brick Apartment,1,0,835,62,46,"Furnished, equipped",1,1,0,0,0,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"43 sqms studio apartment is for rent in Bakáts street!

The ground floor apartment consists of a spacious room with gallery, an equipped kitchen,a hallway and a bathroom with corner-tub.
The apartment is totally furnished, equipped and has air-conditioning. In the room there is a sofa, a wardrobe and a study desk. The sleeping area with double bed is in the gallery.
The kitchen is equipped with fridge, cooker and microwave. Besides the corner-tub the bathroom has a washing machine and the toilet can be found here too.
Considering the apartment's public transport oppurtunities, the 4-6 tram is 3 minutes walk away and the M3 and M4 metro stations can be reached within 8 minutes walk.

Rental fee: 135.000 Ft/month
Common cost: 15.000 Ft/month
Two months deposit is needed.",,"4, 6 trams, Metro 3 blue",,47.4826222,19.0650313
