ID,Web: Alberlet,Web: Ingatlan,Web: Tower,Apartment,House,For Sale,For Rent,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number of half rooms,Type of the building,Type of the building: Brick apartment,Type of the building: Block apartment,"Type of building: Castle, villa",Type of building: house,Type of the building: Part of house,Type of the building: Raw house,Type of building: Semi detached house,Deposit,Utilities,Common cost,Furniture,Furtniture: Furnished,Furtniture: Equipped,Furniture: Partly furnished,Furniture: Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
3327,1,0,0,0,1,0,1,1082,140,7.728571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kőpor köz,"
                4 rooms                            ",4,0,House,0,0,0,1,0,0,0,2164,155,-1,"Furnished, equipped",1,1,0,0,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"In the III.district a hose for rent only for long term,minimum one year.3room and opening kitchen and big terrace.2month deposit and one month rental price!",,,,47.5817612,19.0190689,47.5817612,19.0190689,1037,3,1.961015389,9.771002855,10.17296403,8.31025182,8.945460513,23.66823164,0.271361924,9.683175881,10.24330831,10.50446485,10.50446485,11.45961699,11.38665568,10.52374189,12.09131116,9.308027797,11.00202678,11.81302531,9.363756877,9.002999125,3.401790598,10.78517118,10.01020583,7.534680883,12.17508596,5.414604662,10.59500985,11.10155518,9.826627477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
3328,1,0,0,0,1,0,1,1855,250,7.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budakeszi út,"
                7 rooms                            ",7,0,House,0,0,0,1,0,0,0,3710,155,-1,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,1,-1,1,revival.alberlet.hu,,,,47.5218361,18.9673086,47.5218361,18.9673086,1021,2,4.362085227,6.867029663,9.042519032,6.848247169,4.867275834,23.32956634,5.862064787,7.619785662,7.99186752,7.969558754,7.969558754,7.990428577,11.905245,8.347072089,12.72480556,6.614783729,7.865604831,9.073251392,7.575129287,7.657291706,7.893222746,7.968510097,11.08593368,1.881806436,9.922175862,5.22081316,8.111665495,8.443583008,5.316225488,1,4,0,0,7,0,0,2,0,2,0,0,0,19,0,1,39
3329,1,0,0,0,1,0,1,603,90,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Verbéna utca,"
                2 rooms                 + 1 half room            ",2,1,Part of house,0,0,0,1,1,0,0,1206,124,15,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,diamond.alberlet.hu,,,,47.446683,19.0318871,47.446683,19.0318871,1116,11,1.408181652,5.719561774,7.229452651,7.466048364,6.108733114,16.59835058,3.526305142,6.386232602,5.990638847,5.61550986,5.61550986,4.278496919,9.756801728,5.970126316,10.21601214,6.144272448,4.824896047,4.967141632,6.751947402,7.26640922,12.94450358,5.225908062,10.18830119,8.361991337,5.608521624,9.730829109,5.629655472,5.263579919,5.23256024,13,15,0,1,17,1,4,5,0,0,0,19,2,15,0,2,173
3330,1,0,0,0,1,0,1,1824,290,6.289655172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilincs utca,"
                5 rooms                            ",5,0,Semi detached house,0,0,0,1,0,0,1,3648,155,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,diamond.alberlet.hu,,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.948 km )Rendőrtiszti Főiskola - RTF ( 1.515 km )Sola Scriptura Teológiai Főiskola - SSTF ( 1.510 km )
",47.5680442,18.9617845,47.5680442,18.9617845,1028,2,2.580944956,10.38321478,11.78476147,9.524662921,8.784428638,26.14016581,4.825424013,10.74832831,11.2633088,11.39394791,11.39394791,11.90607358,13.91438258,11.61001273,14.71217518,9.982546128,11.60113673,12.69156077,10.54199919,10.37709226,6.93985436,11.5441386,12.71358512,6.123731533,13.34197003,6.624101168,11.52077028,11.97367184,9.528493218,5,4,0,2,7,0,4,2,0,0,1,0,0,18,0,2,34
3331,1,0,0,0,1,0,1,1298,80,16.225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lejtő út,"
                3 rooms                            ",3,0,Part of house,0,0,0,1,1,0,0,2597,124,-1,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,-1,1,1,revival.alberlet.hu,,,,47.487466,19.011983,47.487466,19.011983,1124,12,1.446989338,3.078560605,5.61667833,4.331209105,1.817064284,18.86328932,3.702263888,4.111905848,4.165825651,3.943146386,3.943146386,3.334479344,8.762538606,4.437071482,9.492662428,3.182261244,3.452014489,4.597944198,4.311137018,4.701695165,8.879487653,3.740831473,8.493962014,3.603970363,5.550932285,5.460154986,4.069151001,4.172910289,1.138515061,17,15,0,0,10,3,7,9,0,2,7,6,0,26,0,1,107
3332,1,0,0,0,1,0,1,3400,310,10.96774194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fodor utca,"
                7 rooms                            ",7,0,"Castle, villa",0,0,1,0,0,0,0,10201,464,-1,"Empty, equipped",0,1,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"In the 12th district, on the Fodor Street, a 310 sqm, 7 bedroom, two-storey, panoramic, good condition mansion-like house on a beautiful estate.

The monthly cost of the house is about 150000 Forints, but it obviously depends on consumption.
There are two garages.
Pets can not be brought.
No smoking in the house.

Minimum rental period is 2 years.
The house can be moved immediately by paying the 3 month deposit and the monthly rent per month.",,,,47.4969346,19.007209,47.4969346,19.007209,1126,12,2.138413607,3.267889164,5.778294332,4.096352485,1.398907909,19.52962799,3.753940284,4.240520353,4.435466192,4.295994641,4.295994641,4.006833737,8.900947408,4.755262173,9.671525329,3.21050435,3.985803588,5.191758132,4.351513148,4.647902913,8.052886721,4.185325698,8.455866246,2.503278618,6.108862694,4.61730439,4.434591685,4.652762963,1.338804331,7,20,0,0,11,2,1,2,0,2,2,2,0,22,0,2,92
3333,1,0,0,0,1,0,1,1484,80,18.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lejtő út,"
                3 rooms                            ",3,0,Part of house,0,0,0,1,1,0,0,2968,108,3,"Furnished, equipped",1,1,0,0,-1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,1," 


",,,,47.490242,19.014488,47.490242,19.014488,1124,12,1.373529775,2.809100425,5.356097095,3.994133847,1.455528607,18.77467486,3.43557335,3.836822416,3.925835705,3.725151312,3.725151312,3.227075689,8.503342307,4.212073152,9.244109919,2.879230869,3.290024402,4.465466511,4.018433705,4.393128353,8.524434883,3.550014931,8.19708494,3.420937502,5.40848761,5.109182827,3.855748163,3.996800786,0.817340338,29,19,1,10,17,4,7,5,0,2,9,12,1,37,0,1,124
3334,1,0,0,0,1,0,1,680,100,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szegfű utca,"
                2 rooms                 + 1 half room            ",2,1,Row house,0,0,0,1,0,1,0,1360,108,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-1,-1,1,1,-1,-1,,,,47.5484737,18.9663436,47.5484737,18.9663436,1028,2,3.184358464,8.572993332,10.25850516,7.960619128,6.822356498,24.7132512,5.104627076,9.068806079,9.548279796,9.632270581,9.632270581,10.00056979,12.69518249,9.904346889,13.51353536,8.208523689,9.745861177,10.88795468,8.910746395,8.824725922,6.741576551,9.737358012,11.61891673,3.997657143,11.61114238,5.349982257,9.766234406,10.18804327,7.506286201,17,11,0,2,9,0,0,8,0,0,3,2,0,13,0,2,77
3335,1,0,0,0,1,0,1,2400,200,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tópart utca,"
                3 rooms                 + 2 half room            ",3,2,Semi detached house,0,0,0,1,0,0,1,4800,62,-1,"Furnished, equipped",1,1,0,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,lotushouse.alberlet.hu,,,,47.5715703,18.9572001,47.5715703,18.9572001,1028,2,2.728606792,10.90465853,12.29898744,10.04191369,9.300247016,26.64325235,5.046401489,11.26864803,11.78423001,11.91540912,11.91540912,12.42574232,14.40495661,12.13070905,15.20011821,10.50410015,12.12211451,13.21311104,11.06108824,10.89334266,7.327836899,12.06565772,13.19360951,6.615857883,13.86289755,7.131020088,12.04216874,12.49521919,10.03970318,0,1,0,0,0,0,4,3,0,0,0,0,0,10,0,0,24
3336,1,0,0,0,1,0,1,1144,144,7.944444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hanga köz,"
                5 rooms                            ",5,0,Row house,0,0,0,1,0,1,0,2288,155,-1,"Furnished, equipped",1,1,0,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,-1,1,1,revival.alberlet.hu,,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.948 km )Rendőrtiszti Főiskola - RTF ( 1.515 km )Sola Scriptura Teológiai Főiskola - SSTF ( 1.510 km )
",47.5804233,19.0381285,47.5804233,19.0381285,1038,3,3.075193863,9.376919293,9.433334321,7.785419619,8.845320133,22.52508622,1.060090279,9.142791293,9.695913209,9.990318844,9.990318844,11.05661155,10.32676072,9.944597361,10.99262735,8.914475448,10.56486814,11.26096007,8.799142516,8.388278702,2.350480027,10.30364583,8.923520498,7.916857899,11.52166454,5.149856826,10.06581009,10.5728293,9.725901536,7,0,0,0,3,0,0,0,0,0,0,2,0,11,0,0,18
3337,1,0,0,0,1,0,1,1793,200,8.965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nagymákfa utca,"
                3 rooms                            ",3,0,Semi detached house,0,0,0,1,0,0,1,3586,155,3,"Empty, equipped",0,1,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,1,1,-1,"XI. district, 200 sm house, 400 sm garden, living-room with dining-room, separated kitchen totally equipped, 2 bathrooms, 2 bedrooms, terrace, balcony, 2 parking places in garage, very beautiful panorama to the town, pets are allowed. Please call me if you want to see. ",,,,47.4776232,18.9819044,47.4776232,18.9819044,1112,11,3.207132863,5.580417851,8.102738739,6.804862043,4.158138631,20.7848359,6.178150502,6.614734408,6.632325983,6.379058707,6.379058707,5.551088677,11.24074915,6.879153516,11.95325549,5.693092497,5.792380945,6.83269117,6.82179196,7.211416084,10.84119824,6.132008906,11.00482428,4.397155323,7.790669934,7.422516625,6.49589159,6.525437597,3.637958546,3,1,0,0,2,0,0,0,0,0,0,1,0,6,0,0,51
3338,1,0,0,0,1,0,1,2628,210,12.51428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fürj utca,"
                5 rooms                            ",5,0,Semi detached house,0,0,0,1,0,0,1,5255,155,-1,"Empty, equipped",0,1,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,1,-1,revival.alberlet.hu,,,,47.4877719,19.0183159,47.4877719,19.0183159,1124,12,1.010419103,2.6207047,5.150891573,3.945867798,1.587621837,18.41791933,3.235633326,3.655020689,3.694016633,3.467237418,3.467237418,2.876796111,8.295020086,3.961936915,9.021460069,2.750596243,2.978108864,4.132216678,3.866377888,4.271396817,8.690038169,3.26388848,8.04865288,3.805601605,5.082652542,5.299605485,3.59272618,3.697234872,0.77452897,35,15,1,8,17,3,7,6,0,2,10,13,1,32,0,1,125
3339,1,0,0,0,1,0,1,6000,570,10.52631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dutka Ákos utca,"
                6 rooms                            ",6,0,House,0,0,0,1,0,0,0,18000,155,3,"Empty, equipped",0,1,0,1,-1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,"Modern luxury, high-quality materials with beautiful view!     
Wonderful green area, panoramic view of the Buda hills and Budapest, a 570 m² beautiful family house is available for a minimum of 2 years rent. 2 spacious living rooms with fireplace, both with panoramic view and terrace, 4 bedrooms with en-suit bathrooms, dressing rooms, kitchen, pantry, garage for 2 large cars, storage room, sauna, gym, Turkish bath and a bar offering luxury home close to the international schools.     
 Entry level: living room of 65 m², which hac access to a panoramic terrace of 40m².      
 First floor: 80 m² living room, dining room, kitchen, pantry refrigerator, walk-in closet, storage, heated garage-entrance. Living room with panoramic terrace.     
Second floor: four large bedrooms whith closet and private bathrooms. All bedrooms has panoramic view. Turkish bath, bar, sauna, fitness room, laundry room also located on this floor. Circo gas and floor heating, air condition. Pets are not allowed. 3 months deposit required.     
",,,,47.5502368,18.9457119,47.5502368,18.9457119,1029,2,4.508615007,9.890655922,11.70722652,9.410355188,8.036862949,26.1640457,6.538212714,10.45894025,10.91589118,10.97194022,10.97194022,11.23011262,14.21809464,11.2744782,15.03859153,9.553536752,11.01959403,12.19091697,10.32518597,10.27235653,8.223380192,11.04672846,13.16265921,5.057610326,12.95620291,6.892269717,11.10923418,11.50814539,8.640524689,4,7,0,1,7,0,0,4,0,0,0,0,1,6,0,1,36
3340,1,0,0,0,1,0,1,8000,599,13.35559265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Máriaremetei út,"
                9 rooms                            ",9,0,House,0,0,0,1,0,0,0,16000,247,-1,Luxury,1,1,0,0,-1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,-1,-1,1,-1,"IMMEDIATELY PLEASED, ALKOVERABLE PRICE! 
Unique Offer, COLORFUL DESIGN and LIFESTYLE, UNLIMITED COMFORTABLE, LIFE and SECURITY! Beautiful, minimalist style, modern diplomatic house can be rented from September 2018 for 1 year or longer. The property was used for several years as a private resident of a multiple Ambassador and his family. 

The NEGOTIABLE rental price is 8000 € / month. From the property has already moved to the Ambassador so you can see it! Deposit amount equal to 2 months rental. 

Nearby: primary school, kindergarten, doctor's office, pharmacy, bank, car service, dentistry, machine rental, flower shop, confectionery, restaurant, Lidl, Tesco express, yoga studio, beauty salon, cafes etc. 

International schools nearby: 
AISB: American International School of Budapest - is a 7-minute by car. 
LFB: Gustave Eiffel French Nursery Elementary School and Grammar School 
Lycée Francais de Budapest - 4 minutes by car. 

Rich, safe, quiet, happy-looking house and neighborhood. 

It is located on a 1500 m2, well-maintained, landscaped plot on a 3-storey, East-West location, ~ 600 sqm. There is an outdoor pool in the courtyard. Parking: 4 cars are in the garage, additional vehicles can be parked in front of the house. 

The house was made of quality materials, carefully built. Now it is a novel, modern, luxurious state-of-the-art rental. Owners are flexible and cooperative. You can hire a company or an individual. 

DISTRIBUTION: 

Basement: 
4 storey closed garage, kitchen, dining room, separate living room with bathroom and wardrobe, laundry room, wc, wardrobe. 

Ground floor: 
spacious lobby, sunny, modern living room, dining room, kitchen, pantry, 2 separate apartments with bath and wardrobe, guest toilet, wardrobe. 

Floor: 
3 bedrooms, wardrobe, bathroom, living room, separate living room with bath and wellness area. The hotel offers many unique recreational opportunities such as jacuzzi, sauna, pool (kids), massage. 


Russian language: НЕМЕДЛЕННО ПРИОБРЕТЕН, ВЫСОКОЙ ЦЕНЫ! 
Уникальное предложение, ЦВЕТОВЫЙ ДИЗАЙН И ЖИЗНЬ, НЕОГРАНИЧЕННАЯ КОМФОРТАБЕЛЬНОСТЬ, ЖИЗНЬ И БЕЗОПАСНОСТЬ! Красивый, минималистский стиль, современный дипломатический дом можно арендовать с сентября 2018 года на 1 год или дольше. Имущество использовалось в течение нескольких лет в качестве частного жителя нескольких посла и его семьи. 

Стоимость аренды составляет: 8000 € / месяц, оборотный, сделка, собственность уже перешла в Посол, чтобы вы могли ее увидеть! Сумма вклада составляет 2 месяца. 

Рядом: начальная школа, детский сад, кабинет врача, аптека, банк, автосервис, стоматология, прокат машин, цветочный магазин, кондитерские изделия, ресторан, Lidl, Tesco express, студия йоги, салон красоты, кафе и т. Д. 

Международные школы поблизости: 
AISB: Американская международная школа в Будапеште - находится в 7 минутах езды от отеля. 
LFB: Начальная школа и гимназия французского детского сада Gustave Eiffel 
Lycée Francais de Budapest - 4 минуты на машине. 

Богатый, безопасный, тихий, счастливый дом и окрестности. 

Он расположен на 1500 м2, ухоженный, благоустроенный участок на 3-этажном, восток-запад месте, ~ 600  м2.  Во дворе есть открытый бассейн. Парковка: в гараже 4 автомобиля, дополнительные транспортные средства могут быть припаркованы перед домом. 

Дом был сделан из качественных материалов, тщательно построенных. Теперь это новая, современная, роскошная современная аренда. Владельцы являются гибкими и совместными. Вы можете нанять компанию или человека. 

РАСПРОСТРАНЕНИЕ: 

Подвал: 
4-этажный закрытый гараж, кухня, столовая, отдельная гостиная с ванной комнатой и гардеробом, прачечная, туалет, шкаф для одежды. 

Первый этаж: 
просторный вестибюль, солнечная, современная гостиная, столовая, кухня, кладовая, 2 отдельные апартаменты с ванной и гардеробом, гостевой туалет, шкаф для одежды. 

пол: 
3 спальни, шкаф для одежды, ванная комната, гостиная, отдельная гостиная с ванной и оздоровительным центром. В течение дня вы можете насладиться расслабляющей атмосферой, таких услуг, как джакузи, сауна, бассейн (в помещении), массаж. 

",,,,47.556284,18.948746,47.556284,18.948746,1029,2,4.019174128,10.13718196,11.83760446,9.540106167,8.348352804,26.29057785,6.13132604,10.64746045,11.12398141,11.20257615,11.20257615,11.53711343,14.2413046,11.4805769,15.05705191,9.779159219,11.297871,12.44966793,10.49118223,10.40422889,7.914811716,11.30014836,13.13800321,5.435734587,13.18343076,6.88272292,11.33733855,11.75396358,8.997870534,4,4,0,0,2,1,2,4,0,0,0,0,0,1,0,2,49
3341,1,0,0,0,1,0,1,3500,320,10.9375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reguly Antal utca,"
                7 rooms                            ",7,0,House,0,0,0,1,0,0,0,7000,170,19,"Partly furnished, equipped",0,1,1,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,1,1,-1,"ENJOY YOUR OWN GARDEN IN THE MIDDLE OF THE TOWN!

House with garden for rent! 
In a beautiful historically protected quiet neighborhood in Budapest’s VIII. Disctrict, we are renting a 320 sqm. home on two floors, with a large private garden.

Features:
 4 bedrooms each with own bathroom, 
2 office space/smaller bedrooms, 
large open plan living space downstairs + open space upstairs with sun terrace. 
Fully equipped large kitchen + 60 sqm. basement. 

The home was built in the mid XIX. century, and fully restored in 2014. 

Other monthly expenses: -water 3.500.- Ft -electricity 17.000.- Ft -gas & heating 25.000.- Ft -garbage & recycling 6.000.- Ft 

AVAILABLE FROM AUGUST 2018 with long term lease agreement and 2 month's deposit                                    ",,,,47.4816188,19.0972039,47.4816188,19.0972039,1089,8,1.436060896,3.867095097,2.417748097,4.487257383,5.880551386,12.60109252,2.269350938,3.255857621,2.782989525,2.764410942,2.764410942,3.132113472,3.594351717,2.424170853,3.966956667,4.154991029,3.000486502,1.848615284,3.449483953,3.667366708,9.527136709,2.795317991,4.377832381,8.867899467,0.888664566,7.510656545,2.622534519,2.322524344,5.636156768,21,11,1,7,12,0,8,4,1,1,0,4,2,30,0,5,43
3342,1,0,0,0,1,0,1,1700,260,6.538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budakeszi út,"
                5 rooms                 + 2 half room            ",5,2,House,0,0,0,1,0,0,0,3710,155,-1,"Empty, equipped",0,1,0,1,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,1,1,-1,"In the 2nd district of Budakeszi street a two-storey, beautiful almost forest house for rent.  

The cost is around 50000Ft, but this also depends on consumption.  
Smoking and pets are allowed.  
Minimum rental period is 1 year.  

You can move up to 2 months deposit and pay rent per month.",,,,47.5245154,18.9598017,47.5245154,18.9598017,1021,2,4.749024653,7.503391821,9.663989975,7.456163912,5.504849791,23.96514728,6.320661535,8.249598652,8.625944155,8.606000296,8.606000296,8.624685272,12.50415809,8.981549288,13.32509943,7.248015959,8.502739029,9.710639168,8.199615194,8.272234968,8.207199057,8.606033952,11.66064208,2.51200171,10.55960172,5.702832808,8.748061307,9.081074438,5.94750111,2,0,0,0,3,0,0,1,0,0,0,0,0,14,0,0,52
3343,1,0,0,0,1,0,1,2628,216,12.16666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fürj utca,"
                4 rooms                 + 1 half room            ",4,1,Semi detached house,0,0,0,1,0,0,1,6019,155,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,-1,1,1,-1,"In the 12th district in the Furj street a 216nm, 4 + 1 half room, renovated, luxury, semi-detached house for rent.
The house is beautifully situated in the pictures and the unmatched panorama of the city is immersive!

Both heating and hot water are provided by a circular boiler, which means that the monthly cost of ownership is about 50,000HUF.

The minimum rental period is 3 years.
A pet can be brought. Smoking outside the house is allowed.

Can be moved immediately with a 2-month deposit and the rent for the current month!",,,,47.4891366,19.0141426,47.4891366,19.0141426,1124,12,1.356651328,2.867035706,5.411055879,4.088972168,1.574439412,18.76240018,3.494696891,3.898077946,3.970953306,3.760554364,3.760554364,3.218099135,8.558189833,4.250781188,9.294258942,2.954096224,3.302007591,4.467015973,4.088427346,4.471453282,8.648744813,3.57388171,8.269840843,3.514278429,5.41433349,5.23432439,3.889281894,4.015043444,0.899941435,27,16,1,9,14,4,7,7,0,2,8,12,1,39,0,1,120
3344,1,0,0,0,1,0,1,2500,240,10.41666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endrődi Sándor utca,"
                6 rooms                            ",6,0,Semi detached house,0,0,0,1,0,0,1,5000,155,-1,"Empty, furnished as well",1,0,0,1,-1,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-1,-1,1,-1,"FAMILY HOUSE for rent in the 2nd district at Endrody Sandor street in  Buda side at Rozsadomb..      

The fully equipped and furnished house is 240 sqm with an overall 1000sqm site.      

Quiet and friendly neighbourhood, Szell Kalman square, Batthyany square and Nyugati railway station are just 5 minutes away by car!      
All of the locations above can be approached by buses within 10 minutes: bus 11, 49, 91      

ROOMS:      
-First floor: separate entrance, hall, 2 bathrooms, bedroom, livingroom with kitchen/dining room, terrace opening to the backyard      
-Second floor: living room with a view on the backyard and the street, bathroom      
-Third floor: 3 bedrooms, spacious bathroom with toilet and bidet      
-2 garages, 2 further garages can be rented if needed      

AC, FLOOR HEATING, ALARM SYSTEM      

Can be moved in immediately by paying deposit (2months rent fee) and one month rent fee.      

Pet friendly but sorry no smoking allowed.         
Only for demanding tenants with reference. 
Available from January 2019                     

Please feel free to contact me on weekends as well.",,,,47.5223896,19.0085265,47.5223896,19.0085265,1026,2,1.52526832,4.278763169,6.119209443,3.849244621,2.628282192,20.55075579,2.870436065,4.819628125,5.275500618,5.343075227,5.343075227,5.740241538,8.854748915,5.633803363,9.67766355,3.920316937,5.459682585,6.593834779,4.70032121,4.694607881,5.578877218,5.44312809,7.994849069,1.450236035,7.325392062,2.343382117,5.478459424,5.894394807,3.427494289,9,21,0,9,10,1,0,0,0,0,2,0,1,31,0,1,88
3345,1,0,0,0,1,0,1,1700,241,7.053941909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arany utca,"
                7 rooms                            ",7,0,House,0,0,0,1,0,0,0,3400,170,-1,"Partly furnished, equipped",0,1,1,0,-1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,-1,1,-1,revival.alberlet.hu,,,,47.583515,19.0570625,47.583515,19.0570625,1039,3,1.854434614,9.684841355,9.349521195,7.996037295,9.449963865,21.78539296,2.519302443,9.298902579,9.831898497,10.15713198,10.15713198,11.32356772,9.791341934,10.03974755,10.38868842,9.233647389,10.80410179,11.36327152,8.936544405,8.479469544,2.388304231,10.50003404,8.37135863,8.92767189,11.50382313,5.7435906,10.21452848,10.71262459,10.31200665,12,8,2,1,5,0,2,5,0,0,0,3,2,10,0,0,31
3346,1,0,0,0,1,0,1,1938,241,8.041493776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arany utca,"
                5 rooms                 + 2 half room            ",5,2,House,0,0,0,1,0,0,0,3876,124,-1,"Furnished, equipped",1,1,0,0,-1,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-1,-1,1,-1,.,,,,47.583515,19.0570625,47.583515,19.0570625,1039,3,1.854434614,9.684841355,9.349521195,7.996037295,9.449963865,21.78539296,2.519302443,9.298902579,9.831898497,10.15713198,10.15713198,11.32356772,9.791341934,10.03974755,10.38868842,9.233647389,10.80410179,11.36327152,8.936544405,8.479469544,2.388304231,10.50003404,8.37135863,8.92767189,11.50382313,5.7435906,10.21452848,10.71262459,10.31200665,12,8,2,1,5,0,2,5,0,0,0,3,2,10,0,0,31
