ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,245,2408.1632649999997, II/A kerület – Pesthidegkút-Ófalu,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,172,1744.186047, Klapka György utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   25   96   124   224   296   296A   5   225    Éjszakai   996A   996   ,47.55249,19.12295,47.55249,19.12295,1154,15
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,117,1538.461538, Klapka György utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   25   96   124   224   296   296A   5   225    Éjszakai   996A   996   ,47.55249,19.12295,47.55249,19.12295,1154,15
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339900,105,3237.142857, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,450,2298.3822219999997, Istenhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50405,18.999819,47.50405,18.999819,1125,12
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,198,4080.934343, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,400,3636.1125, Szemlőhegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.52432,19.028392999999998,47.52432,19.028392999999998,1025,2
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,629,1284.618442, Hűvösvölgyi út 127,-1,-1,1,garden view,1,0,0,-1,-1,available,1,9 room,9,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59B   61    Busz   129   29    Éjszakai   956   ,47.530003,18.97935,47.530003,18.97935,1021,2
59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,250,2380.0, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,CC,0,4,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,240,3366.770833, Endrődi Sándor utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   11   111   149    Éjszakai   931   ,47.52378,19.00657,47.52378,19.00657,1026,2
61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,250,3232.1, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2
62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650300,350,1858.0, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,502,3219.2231079999997, Kissvábhegy,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502213,19.01265,47.502213,19.01265,1122,12
64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,300,2693.416667, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2
65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,420,3462.964286, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.509246999999995,18.99093,47.509246999999995,18.99093,1125,12
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,400,2424.075, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260519,400,3151.2975, II/A kerület – Adyliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,680,1663.580882, Svábhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,7 + 1 half room,7,1,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502052,18.979607,47.502052,18.979607,1121,12
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966398,360,2684.438889, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,340,3992.594118, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,yes,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,360,4040.125, Szemlőhegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.52432,19.028392999999998,47.52432,19.028392999999998,1025,2
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,620,3127.83871, II/A kerület – Remetekertváros,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,200,4040.125, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,198,3264.747475, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,250,2760.0, Rácz Aladár út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   53   8E    Éjszakai   908   ,47.483738,18.994066,47.483738,18.994066,1121,12
76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,300,2477.9433329999997, Konkoly-Thege Miklós út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,2,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   ,47.489857,18.960098000000002,47.489857,18.960098000000002,1121,12
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614099,175,3509.137143, Kenyeres utca,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   19   41    Busz   160   260   260A   9   29   109   111    Éjszakai   923   934   960   ,47.53736,19.035591,47.53736,19.035591,1034,3
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,360,5386.833333, Virányos,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 + 2 half room,8,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992,47.51427,18.98992,1125,12
79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,250,4524.94, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2
80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,490,2968.255102, Csatárka,-1,-1,1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531506,19.002827,47.531506,19.002827,1025,2
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840346,290,2897.7448280000003, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,140,3500.0, Hidegkúti út,-1,-1,-1,street view,0,0,1,-1,-1,-1,-1,3 + 2 half room,3,2,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   57   64   164   257   264   64A    Éjszakai   964   956   ,47.553936,18.965406,47.553936,18.965406,1028,2
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195877,350,3416.791429, Nyék,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955,47.53556,18.987955,1025,2
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,500,2908.89, Csatárka,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.531506,19.002827,47.531506,19.002827,1025,2
85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,200,1995.0, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,109,3854.7981649999997, Szemlőhegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028392999999998,47.52432,19.028392999999998,1025,2
87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,450,2872.977778, Csatárka,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.531506,19.002827,47.531506,19.002827,1025,2
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,180,3591.222222, Budakeszierdő,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51014,18.951397,47.51014,18.951397,1121,12
89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,726,2644.628099, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805000,400,2012.5, II/A kerület – Remetekertváros,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,120,2916.666667, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,95,3052.631579, Felső Duna part,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 + 1 half room,3,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,AA++,1,2,-1,megújuló energia,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   71    Éjszakai   948   ,47.413235,19.10146,47.413235,19.10146,1238,23
93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,160,1750.0, Nagykovácsi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 room,3,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,padlófűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   63    Éjszakai   963   ,47.54739,18.93746,47.54739,18.93746,1029,2
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,411,4325.194647, Vérhalom utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,12 room,12,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   91   111   291    Éjszakai   931   ,47.52028,19.022806,47.52028,19.022806,1025,2
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389803,588,2363.610544, Istenhegyi út 9/C,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 room,8,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,fan-coil,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   59   59A   59B    Busz   21   212   21A   39   102   105    Éjszakai   990   ,47.498264,19.016154999999998,47.498264,19.016154999999998,1126,12
96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,300,2693.416667, Retek utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 + 3 half room,5,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   4   6   17   56   56A   59   59A   59B   61    Metró   M2    Busz   5   6   16   21   22   39   91   102   116   128   129   139   140   140A   142   149   155   156   16A   21A   222   22A    Éjszakai   916   922   956   960   990   ,47.508520000000004,19.02301,47.508520000000004,19.02301,1024,2
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,216,2731.481481, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2
98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452494,204,2218.107843, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,320,2031.25, Kertváros utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   63   157   157A   57   257    Éjszakai   963   956   ,47.54781,18.95812,47.54781,18.95812,1028,2
100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840346,280,3001.235714, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000003,47.54735,18.939120000000003,1029,2
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775704,400,1939.26, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
