,poi shape,poi type,coordinate
0,Polygon,museum,"[19.0481216, 47.5072807]"
1,Polygon,attraction,"[19.0461145, 47.5014708]"
2,Polygon,attraction,"[19.0523756, 47.5046371]"
3,Polygon,attraction,"[19.0477221, 47.5000562]"
4,Polygon,hotel,"[19.0489417, 47.4998083]"
5,Polygon,museum,"[19.0544309, 47.4967322]"
6,Polygon,museum,"[19.0623839, 47.4916182]"
7,Polygon,hotel,"[19.0527406, 47.5000601]"
8,Polygon,attraction,"[19.0536465, 47.4923571]"
9,Polygon,attraction,"[19.0814871, 47.5188636]"
10,Polygon,attraction,"[19.0641284, 47.503431]"
11,Polygon,attraction,"[19.0372916, 47.5182006]"
12,Polygon,hotel,"[19.0486782, 47.4977571]"
13,Polygon,gallery,"[19.0646547, 47.5050045]"
14,Polygon,museum,"[19.0648623, 47.5069309]"
15,Polygon,museum,"[19.0461855, 47.5423619]"
16,Polygon,hotel,"[18.9592755, 47.4894861]"
17,Polygon,hostel,"[19.0627699, 47.4886951]"
18,Polygon,museum,"[19.0275324, 47.5382866]"
19,Polygon,attraction,"[19.0467237, 47.5071404]"
20,Polygon,attraction,"[19.0495397, 47.4962863]"
21,Polygon,gallery,"[19.0484033, 47.502196]"
22,Polygon,hotel,"[19.0586379, 47.493272]"
23,Polygon,museum,"[19.0952602, 47.5383067]"
24,Polygon,museum,"[19.0584388, 47.4911724]"
25,Polygon,attraction,"[19.0418548, 47.4906616]"
26,Polygon,museum,"[19.042717, 47.493671]"
27,Polygon,museum,"[19.097216, 47.505162]"
28,Polygon,hotel,"[19.0790176, 47.499992]"
29,Polygon,gallery,"[19.0679289, 47.507155]"
30,Polygon,hotel,"[19.0727677, 47.4979148]"
31,Polygon,museum,"[19.0607813, 47.5020249]"
32,Polygon,hotel,"[19.0574313, 47.5025584]"
33,Polygon,hotel,"[19.0562895, 47.5018103]"
34,Polygon,hotel,"[19.346942, 47.5991998]"
35,Polygon,museum,"[18.9184848, 47.3764633]"
36,Polygon,hotel,"[18.9360779, 47.5403343]"
37,Polygon,attraction,"[19.0477031, 47.5678602]"
38,Polygon,attraction,"[18.8734947, 47.3992032]"
39,MultiPolygon,hotel,"[19.105912, 47.4327546]"
40,Polygon,hotel,"[19.0329941, 47.5031664]"
41,Polygon,attraction,"[19.0389924, 47.5334865]"
42,Polygon,zoo,"[19.0766187, 47.5193429]"
43,Polygon,museum,"[19.0420813, 47.4959675]"
44,Polygon,museum,"[19.0431264, 47.4934292]"
45,Polygon,attraction,"[19.0765769, 47.5150099]"
46,Polygon,attraction,"[19.0401089, 47.4960182]"
47,MultiPolygon,artwork,"[19.0784017, 47.5155288]"
48,Polygon,zoo,"[18.9211225, 47.5249123]"
49,Polygon,hotel,"[19.0744186, 47.5158818]"
50,Polygon,guest_house,"[18.8598397, 47.4193764]"
51,Polygon,camp_site,"[19.2475837, 47.5916815]"
52,Polygon,camp_site,"[19.2497249, 47.5881044]"
53,Polygon,museum,"[18.9887592, 47.3906352]"
54,Polygon,attraction,"[19.0581621, 47.50331]"
55,Polygon,attraction,"[19.0514846, 47.5038507]"
56,Polygon,hotel,"[19.047937, 47.4967157]"
57,Polygon,hotel,"[19.0528614, 47.4974652]"
58,Polygon,hotel,"[19.0518725, 47.4973579]"
59,Polygon,hotel,"[19.0530391, 47.5068511]"
60,Polygon,attraction,"[19.0486958, 47.4885524]"
61,Polygon,attraction,"[19.0525244, 47.4924192]"
62,Polygon,attraction,"[19.0579587, 47.4870476]"
63,Polygon,attraction,"[19.053262, 47.4928986]"
64,Polygon,attraction,"[19.0567747, 47.4931704]"
65,Polygon,hotel,"[19.0607915, 47.4901929]"
66,Polygon,attraction,"[19.0623679, 47.5021366]"
67,Polygon,museum,"[19.078227, 47.5140236]"
68,Polygon,museum,"[19.0753719, 47.5161418]"
69,Polygon,attraction,"[19.0808754, 47.5193123]"
70,Polygon,attraction,"[19.0849826, 47.5208011]"
71,Polygon,attraction,"[19.0792884, 47.5151916]"
72,Polygon,attraction,"[19.0759866, 47.5012414]"
73,Polygon,attraction,"[19.0613501, 47.5037257]"
74,Polygon,museum,"[19.059638, 47.5034711]"
75,Polygon,gallery,"[19.0696078, 47.5134003]"
76,Polygon,museum,"[19.0731149, 47.5112936]"
77,Polygon,museum,"[19.0464973, 47.4977954]"
78,Polygon,hotel,"[19.0763513, 47.5109299]"
79,Polygon,hotel,"[19.0666855, 47.4972367]"
80,Polygon,hotel,"[19.0274744, 47.469177]"
81,Polygon,gallery,"[19.0000873, 47.4680956]"
82,Polygon,hotel,"[19.019811, 47.4727416]"
83,Polygon,hotel,"[19.0201393, 47.472914]"
84,Polygon,museum,"[19.0345195, 47.4486833]"
85,Polygon,hostel,"[19.1438586, 47.4575706]"
86,Polygon,hotel,"[18.9577042, 47.5098792]"
87,Polygon,museum,"[19.0348582, 47.5159851]"
88,Polygon,attraction,"[19.0340171, 47.5017883]"
89,Polygon,museum,"[19.0483233, 47.5626829]"
90,Polygon,hotel,"[19.1394172, 47.5506133]"
91,Polygon,hotel,"[19.0515324, 47.484157]"
92,Polygon,attraction,"[19.0516318, 47.4834524]"
93,Polygon,zoo,"[19.0498487, 47.5260251]"
94,Polygon,hotel,"[19.0513719, 47.5335261]"
95,Polygon,attraction,"[19.0000023, 47.4263325]"
96,Polygon,hotel,"[19.081122, 47.5046474]"
97,Polygon,hotel,"[18.9711379, 47.3887809]"
98,Polygon,attraction,"[19.08452, 47.4849793]"
99,Polygon,hotel,"[18.9027089, 47.4524262]"
100,Polygon,camp_site,"[18.9012789, 47.4328324]"
101,Polygon,hostel,"[19.038781, 47.4537796]"
102,Polygon,gallery,"[19.0163296, 47.4633392]"
103,Polygon,hotel,"[19.0811589, 47.5004526]"
104,Polygon,museum,"[19.0732645, 47.483465]"
105,Polygon,museum,"[19.0640181, 47.4918716]"
106,Polygon,zoo,"[19.255598, 47.6326395]"
107,Polygon,picnic_site,"[19.1822125, 47.5196414]"
108,Polygon,attraction,"[19.0531844, 47.4838196]"
109,Polygon,hotel,"[19.0265208, 47.4990768]"
110,Polygon,attraction,"[19.0178706, 47.4823167]"
111,Polygon,attraction,"[19.0450711, 47.4872258]"
112,Polygon,attraction,"[19.0457563, 47.5371576]"
113,Polygon,hotel,"[19.0465512, 47.538063]"
114,Polygon,gallery,"[19.0884891, 47.5591245]"
115,Polygon,museum,"[19.087863, 47.5574906]"
116,Polygon,gallery,"[19.0838867, 47.5465741]"
117,Polygon,gallery,"[19.0624561, 47.5382534]"
118,Polygon,hotel,"[19.0773416, 47.5599188]"
119,Polygon,hotel,"[19.0251814, 47.4859583]"
120,Polygon,guest_house,"[19.056057, 47.5182278]"
121,Polygon,attraction,"[19.0611093, 47.4887464]"
122,Polygon,hotel,"[19.0522194, 47.5127641]"
123,Polygon,hotel,"[19.0567595, 47.5196425]"
124,Polygon,hotel,"[19.108173, 47.4723061]"
125,Polygon,attraction,"[19.0500367, 47.5302878]"
126,Polygon,gallery,"[19.0576424, 47.5232766]"
127,Polygon,hotel,"[19.0796921, 47.5661975]"
128,Polygon,guest_house,"[19.0688527, 47.5565813]"
129,Polygon,museum,"[19.0731702, 47.512204]"
130,Polygon,gallery,"[19.0623686, 47.4926763]"
131,Polygon,hotel,"[19.0593007, 47.5083212]"
132,Polygon,hotel,"[18.9652356, 47.4613353]"
133,Polygon,hotel,"[19.0465489, 47.4474696]"
134,Polygon,museum,"[18.91818, 47.3770764]"
135,Polygon,artwork,"[19.0781685, 47.5151586]"
136,Polygon,motel,"[18.9088336, 47.4523169]"
137,Polygon,hostel,"[19.0072883, 47.4456151]"
138,Polygon,hotel,"[19.0631895, 47.5072936]"
139,Polygon,museum,"[19.0854118, 47.4956847]"
140,Polygon,hotel,"[19.0238053, 47.488402]"
141,Polygon,gallery,"[19.0631689, 47.4763862]"
142,Polygon,guest_house,"[19.0098584, 47.3794709]"
143,Polygon,attraction,"[19.044648, 47.5189009]"
144,Polygon,guest_house,"[19.2716124, 47.4099653]"
145,Polygon,camp_site,"[18.9356596, 47.3947212]"
146,Polygon,museum,"[19.3613483, 47.5963516]"
147,Polygon,attraction,"[19.3416545, 47.4875573]"
148,Polygon,gallery,"[18.9600208, 47.5654584]"
149,Polygon,attraction,"[19.0604458, 47.5038684]"
150,Polygon,attraction,"[19.0342629, 47.502894]"
151,Polygon,gallery,"[19.0177837, 47.5051986]"
152,Polygon,gallery,"[19.0527807, 47.5981195]"
153,Polygon,alpine_hut,"[18.9668521, 47.4787607]"
154,Polygon,hotel,"[19.0493788, 47.4954489]"
155,Polygon,hotel,"[18.9200495, 47.6160306]"
156,Polygon,artwork,"[19.0487891, 47.4957315]"
157,Polygon,hotel,"[19.1219176, 47.4932883]"
158,Polygon,hotel,"[19.0524128, 47.5320944]"
159,Polygon,attraction,"[19.0449872, 47.4993076]"
160,Polygon,gallery,"[19.0182729, 47.4898819]"
161,Polygon,gallery,"[19.0207851, 47.5133889]"
162,Polygon,gallery,"[19.2045682, 47.5096282]"
163,Polygon,museum,"[19.2017492, 47.5134489]"
164,Polygon,attraction,"[19.0521272, 47.5353044]"
165,Polygon,museum,"[19.2303042, 47.5208343]"
166,Polygon,motel,"[19.1845026, 47.5223831]"
167,Polygon,hotel,"[19.1106725, 47.5008812]"
168,Polygon,hostel,"[19.0348886, 47.5520499]"
169,Polygon,hostel,"[19.0353715, 47.5520811]"
170,Polygon,hostel,"[19.0343928, 47.5520155]"
171,Polygon,hotel,"[19.0846935, 47.4756297]"
172,Polygon,gallery,"[19.0829773, 47.4766998]"
173,Polygon,attraction,"[19.0603733, 47.4958576]"
174,Polygon,museum,"[19.358634, 47.591937]"
175,Polygon,museum,"[19.348998, 47.5988438]"
176,Polygon,museum,"[19.3486652, 47.5975477]"
177,Polygon,hotel,"[19.053146, 47.4940818]"
178,Polygon,hotel,"[19.1119889, 47.6005531]"
179,Polygon,hostel,"[19.0467511, 47.5202333]"
180,Polygon,hotel,"[19.1256317, 47.4646787]"
181,Polygon,artwork,"[19.0803255, 47.5128309]"
182,Polygon,museum,"[18.9386959, 47.3360903]"
183,Polygon,museum,"[18.938809, 47.336367]"
184,Polygon,hotel,"[19.0623003, 47.4887426]"
185,Polygon,hotel,"[19.0557855, 47.5262146]"
186,Polygon,hotel,"[19.2457222, 47.4021282]"
187,Polygon,theme_park,"[19.096062, 47.5744515]"
188,Polygon,hostel,"[19.1569599, 47.4500835]"
189,Polygon,hotel,"[19.0606016, 47.4881293]"
190,Polygon,museum,"[19.0685493, 47.4861771]"
191,Polygon,gallery,"[19.1469931, 47.4601228]"
192,Polygon,guest_house,"[19.0600236, 47.48959]"
193,Polygon,hotel,"[19.0601971, 47.4895137]"
194,Polygon,hotel,"[19.1730558, 47.5312719]"
195,Polygon,hostel,"[19.0596276, 47.4928694]"
196,Polygon,hostel,"[19.0931143, 47.5211063]"
197,Polygon,hostel,"[19.0930034, 47.5208919]"
198,Polygon,hotel,"[19.0821322, 47.489054]"
199,Polygon,gallery,"[18.9869003, 47.3926881]"
200,Polygon,hotel,"[19.0571719, 47.4881066]"
201,Polygon,hotel,"[19.057641, 47.488068]"
202,Polygon,hotel,"[19.0578625, 47.4881647]"
203,Polygon,hotel,"[19.057323, 47.4888674]"
204,Polygon,hotel,"[19.0594509, 47.4898339]"
205,Polygon,hotel,"[19.1129498, 47.4772136]"
206,Polygon,motel,"[18.921629, 47.3789535]"
207,Polygon,hotel,"[19.0286233, 47.5058299]"
208,Polygon,museum,"[19.0358238, 47.4989727]"
209,Polygon,hotel,"[19.031137, 47.5018503]"
210,Polygon,hotel,"[19.0684996, 47.4788974]"
211,Polygon,hotel,"[19.0095876, 47.5084848]"
212,Polygon,museum,"[19.0449621, 47.5375031]"
213,Polygon,museum,"[19.0434703, 47.5358741]"
214,Polygon,information,"[18.9009101, 47.4322043]"
215,Polygon,hotel,"[19.0344635, 47.4889043]"
216,Polygon,museum,"[19.0358685, 47.4831617]"
217,Polygon,hotel,"[19.0271669, 47.4873341]"
218,Polygon,hotel,"[19.0392448, 47.4784747]"
219,Polygon,gallery,"[19.0436332, 47.5575436]"
220,Polygon,hotel,"[19.1593794, 47.5048432]"
221,Polygon,gallery,"[19.0643726, 47.489268]"
222,Polygon,hotel,"[19.1006804, 47.4788106]"
223,Polygon,hotel,"[19.0941568, 47.4776836]"
224,Polygon,guest_house,"[19.003773, 47.4703921]"
225,Polygon,gallery,"[19.0676691, 47.4915484]"
226,Polygon,hotel,"[19.0904367, 47.5064248]"
227,Polygon,hotel,"[19.0902218, 47.5059169]"
228,Polygon,museum,"[19.0811955, 47.5035274]"
229,Polygon,hotel,"[19.0744058, 47.5122412]"
230,Polygon,gallery,"[19.0553772, 47.4992251]"
231,Polygon,attraction,"[19.0588473, 47.4977421]"
232,Polygon,hotel,"[19.063561, 47.4936614]"
233,Polygon,hotel,"[19.0775101, 47.498659]"
234,Polygon,chalet,"[19.0598551, 47.5056627]"
235,Polygon,hotel,"[19.109324, 47.4920826]"
236,Polygon,hotel,"[19.070116, 47.4955754]"
237,Polygon,viewpoint,"[18.9996728, 47.5351459]"
238,Polygon,picnic_site,"[18.9886209, 47.5399081]"
239,Polygon,motel,"[18.9870683, 47.5212427]"
240,Polygon,hotel,"[19.0555845, 47.4886572]"
241,Polygon,hotel,"[19.0566422, 47.4886844]"
242,Polygon,hotel,"[19.0309441, 47.5138387]"
243,Polygon,viewpoint,"[18.9592538, 47.5181105]"
244,Polygon,hotel,"[19.0191099, 47.5089408]"
245,Polygon,motel,"[19.345564, 47.5909002]"
246,Polygon,museum,"[18.9283474, 47.5916497]"
247,Polygon,museum,"[18.9297852, 47.5915824]"
248,Polygon,hotel,"[19.137457, 47.5137226]"
249,Polygon,attraction,"[19.0393537, 47.4893198]"
250,Polygon,attraction,"[19.2099458, 47.5326121]"
251,Polygon,guest_house,"[19.3039928, 47.6062227]"
252,Polygon,museum,"[18.9540186, 47.4108683]"
253,Polygon,museum,"[18.9358758, 47.4134633]"
254,Polygon,museum,"[18.9365554, 47.4125269]"
255,Polygon,hotel,"[19.0399978, 47.4983959]"
256,Polygon,hotel,"[19.0687476, 47.4902648]"
257,Polygon,guest_house,"[18.877789, 47.4496921]"
258,Polygon,guest_house,"[18.8777202, 47.4499778]"
259,Polygon,camp_site,"[18.9731825, 47.5152142]"
260,Polygon,chalet,"[18.9900903, 47.4807178]"
261,Polygon,attraction,"[19.0252947, 47.5760857]"
262,Polygon,gallery,"[19.0401442, 47.4170792]"
263,Polygon,picnic_site,"[18.9120946, 47.4261056]"
264,Polygon,gallery,"[19.1218354, 47.5337714]"
265,Polygon,guest_house,"[19.3967007, 47.5983098]"
266,Polygon,hotel,"[18.9193962, 47.4328671]"
267,Polygon,guest_house,"[18.8995769, 47.4440751]"
268,Polygon,attraction,"[19.3833294, 47.6201211]"
269,Polygon,viewpoint,"[18.8649448, 47.5518002]"
270,Polygon,attraction,"[19.0483185, 47.5523524]"
271,Polygon,attraction,"[18.9943557, 47.4982364]"
272,Polygon,gallery,"[18.9890672, 47.4988991]"
273,Polygon,gallery,"[18.9947796, 47.5126351]"
274,Polygon,hotel,"[19.0173187, 47.4898266]"
275,Polygon,attraction,"[19.053328, 47.5010027]"
276,Polygon,hotel,"[19.0598694, 47.4940314]"
277,Polygon,gallery,"[19.2465068, 47.4809452]"
278,Polygon,museum,"[19.0276814, 47.5047606]"
279,Polygon,viewpoint,"[18.9873086, 47.4946295]"
280,Polygon,hotel,"[19.0569224, 47.4916165]"
281,Polygon,museum,"[18.9882826, 47.5067284]"
282,Polygon,gallery,"[18.988111, 47.5009785]"
283,Polygon,hotel,"[19.0705571, 47.4981886]"
284,Polygon,camp_site,"[18.9733051, 47.5150379]"
285,Polygon,hotel,"[18.988793, 47.4781241]"
286,Polygon,information,"[19.0848416, 47.4890822]"
287,Polygon,picnic_site,"[18.9715812, 47.5399053]"
288,Polygon,hotel,"[19.3937172, 47.420115]"
289,Polygon,apartment,"[19.3963449, 47.4189928]"
290,Polygon,hotel,"[19.0182165, 47.4674404]"
291,Polygon,viewpoint,"[18.9249537, 47.4249934]"
292,Polygon,guest_house,"[18.9907851, 47.570027]"
293,Polygon,hotel,"[19.0465369, 47.5778221]"
294,Polygon,hostel,"[19.039317, 47.4657038]"
295,Polygon,museum,"[18.8904409, 47.5753963]"
296,Polygon,hotel,"[19.1130479, 47.4715764]"
297,Polygon,museum,"[18.9107224, 47.3217051]"
298,Polygon,hotel,"[19.0496887, 47.582316]"
299,Polygon,gallery,"[19.0471976, 47.5857677]"
300,Polygon,museum,"[19.0920679, 47.4904658]"
301,Polygon,museum,"[19.0852459, 47.4827841]"
302,Polygon,artwork,"[19.0827285, 47.5169657]"
303,Polygon,gallery,"[19.1132163, 47.5563314]"
304,Polygon,hotel,"[19.082779, 47.5312556]"
305,Polygon,museum,"[19.0399446, 47.5489459]"
306,Polygon,attraction,"[19.0516868, 47.5293625]"
307,Polygon,attraction,"[18.9821149, 47.3635631]"
308,Polygon,attraction,"[18.9719739, 47.6184235]"
309,Polygon,camp_site,"[19.0836451, 47.4750921]"
310,Polygon,viewpoint,"[18.998927, 47.5555224]"
311,Polygon,hotel,"[19.0856877, 47.4567955]"
312,Polygon,guest_house,"[18.9479554, 47.5926358]"
313,Polygon,attraction,"[18.9385012, 47.3608976]"
314,Polygon,museum,"[19.0602868, 47.4959008]"
315,Polygon,attraction,"[19.0520601, 47.4982989]"
316,Polygon,museum,"[19.1001527, 47.4354612]"
317,Polygon,gallery,"[19.1014219, 47.4357795]"
318,Polygon,museum,"[19.1037847, 47.4383314]"
319,Polygon,hotel,"[19.1995275, 47.4859557]"
320,Polygon,hostel,"[19.0305841, 47.4738174]"
321,Polygon,hotel,"[19.1033391, 47.5214471]"
322,Polygon,hotel,"[19.012962, 47.5102483]"
323,Polygon,hotel,"[19.0061035, 47.5145104]"
324,Polygon,hotel,"[18.9801728, 47.4640424]"
325,Polygon,guest_house,"[18.9799161, 47.4657515]"
326,Polygon,information,"[19.0776196, 47.5182273]"
327,Polygon,museum,"[19.0565834, 47.4867909]"
328,Polygon,museum,"[19.1048637, 47.5006694]"
329,Polygon,viewpoint,"[19.2824486, 47.444893]"
330,Polygon,attraction,"[18.9681497, 47.5436731]"
331,Polygon,attraction,"[19.0424301, 47.4953521]"
332,Polygon,museum,"[19.0507168, 47.4688971]"
333,Polygon,artwork,"[19.075164, 47.4892969]"
334,Polygon,museum,"[18.9973063, 47.5240325]"
335,Polygon,gallery,"[19.1278078, 47.4583722]"
336,Polygon,viewpoint,"[19.2806424, 47.4143704]"
337,Polygon,picnic_site,"[18.9374483, 47.4311406]"
338,Polygon,attraction,"[18.9487213, 47.5929769]"
339,Polygon,hotel,"[19.0423543, 47.4437404]"
340,Polygon,gallery,"[19.0195369, 47.4513733]"
341,Polygon,artwork,"[19.0388921, 47.4898171]"
342,Polygon,artwork,"[19.0526145, 47.4982987]"
343,Polygon,artwork,"[19.054226, 47.4975554]"
344,Polygon,attraction,"[19.0068434, 47.4395559]"
345,Polygon,attraction,"[19.0381443, 47.510734]"
346,Polygon,attraction,"[19.037475, 47.5106222]"
347,Polygon,attraction,"[19.2395628, 47.5922406]"
348,Polygon,attraction,"[19.2496069, 47.5808262]"
349,Polygon,guest_house,"[18.9782221, 47.4429137]"
350,Polygon,gallery,"[19.0402269, 47.4443413]"
351,Polygon,gallery,"[19.0580061, 47.4987012]"
352,Polygon,gallery,"[19.1857864, 47.4045732]"
353,Polygon,hotel,"[19.2621009, 47.4302577]"
354,Polygon,artwork,"[18.9989082, 47.4263538]"
355,Polygon,artwork,"[19.0450718, 47.5557662]"
356,Polygon,attraction,"[18.9555474, 47.5268879]"
357,Polygon,attraction,"[18.9558236, 47.5269433]"
358,Polygon,attraction,"[18.9557766, 47.5267687]"
359,Polygon,attraction,"[18.9557163, 47.5267773]"
360,Polygon,attraction,"[18.9556479, 47.5267837]"
361,Polygon,attraction,"[18.9555694, 47.5267936]"
362,Polygon,attraction,"[18.9557853, 47.5268258]"
363,Polygon,attraction,"[18.9557243, 47.5268335]"
364,Polygon,attraction,"[18.9556552, 47.526843]"
365,Polygon,attraction,"[18.9555899, 47.5268505]"
366,Polygon,attraction,"[18.9559436, 47.5268315]"
367,Polygon,motel,"[19.120938, 47.526842]"
368,Polygon,picnic_site,"[19.1987654, 47.4596002]"
369,Polygon,museum,"[19.2624788, 47.4230194]"
370,Polygon,hotel,"[19.2751243, 47.5545898]"
371,Polygon,picnic_site,"[18.953066, 47.5400662]"
372,Polygon,hostel,"[19.1383727, 47.4886549]"
373,Polygon,attraction,"[18.9242905, 47.5262923]"
374,Polygon,attraction,"[18.9221798, 47.5251737]"
375,Polygon,attraction,"[18.9221798, 47.5251737]"
376,Polygon,attraction,"[18.9249557, 47.5252601]"
377,Polygon,attraction,"[18.9220899, 47.5242025]"
378,Polygon,attraction,"[18.9220348, 47.5242397]"
379,Polygon,attraction,"[18.9216597, 47.5248133]"
380,Polygon,attraction,"[18.9231985, 47.5244706]"
381,Polygon,zoo,"[18.9231599, 47.5243235]"
382,Polygon,attraction,"[18.9225422, 47.5239455]"
383,Polygon,attraction,"[18.9224374, 47.5239474]"
384,Polygon,attraction,"[18.9214281, 47.5243254]"
385,Polygon,attraction,"[18.923554, 47.5244536]"
386,Polygon,attraction,"[18.9237279, 47.5242453]"
387,Polygon,picnic_site,"[18.9268306, 47.5249486]"
388,Polygon,attraction,"[18.9260819, 47.5256749]"
389,Polygon,attraction,"[18.9261269, 47.5259168]"
390,Polygon,attraction,"[18.9259415, 47.526083]"
391,Polygon,attraction,"[18.9257838, 47.5258804]"
392,Polygon,attraction,"[18.9256825, 47.525863]"
393,Polygon,attraction,"[18.9258025, 47.525974]"
394,Polygon,attraction,"[18.9258377, 47.52589]"
395,Polygon,attraction,"[18.9265921, 47.5259996]"
396,Polygon,attraction,"[18.9258619, 47.5260038]"
397,Polygon,attraction,"[18.9258372, 47.5260065]"
398,Polygon,attraction,"[18.9256998, 47.526001]"
399,Polygon,attraction,"[18.9256547, 47.5259719]"
400,Polygon,attraction,"[18.9256239, 47.525929]"
401,Polygon,hotel,"[19.1114403, 47.6008965]"
402,Polygon,museum,"[18.8934045, 47.6107092]"
403,Polygon,apartment,"[19.3887908, 47.4123336]"
404,Polygon,guest_house,"[18.8901894, 47.5747154]"
405,Polygon,attraction,"[18.9558124, 47.5268552]"
406,Polygon,camp_site,"[19.0190801, 47.6020831]"
407,Polygon,attraction,"[19.064072, 47.4977814]"
408,Polygon,hotel,"[19.0402097, 47.5139415]"
409,Polygon,hotel,"[19.0400198, 47.5121753]"
410,Polygon,gallery,"[19.0738618, 47.4927627]"
411,Polygon,guest_house,"[18.9730977, 47.4661954]"
412,Polygon,museum,"[19.2624128, 47.4252728]"
413,Polygon,guest_house,"[18.9705656, 47.4660277]"
414,LineString,yes,19.0581126
415,LineString,artwork,19.0604112
416,LineString,artwork,19.0587071
417,LineString,artwork,19.0586605
418,LineString,attraction,19.0366199
419,LineString,gallery,19.0558065
420,LineString,gallery,19.0557723
421,Point,museum,"[19.0484442, 47.5078657]"
422,Point,attraction,"[19.046452, 47.5012548]"
423,Point,attraction,"[19.0521913, 47.5043232]"
424,Point,attraction,"[19.0481069, 47.4997509]"
425,Point,hotel,"[19.0489076, 47.4996425]"
426,Point,museum,"[19.0545356, 47.4969288]"
427,Point,museum,"[19.0629283, 47.491189]"
428,Point,hotel,"[19.0529721, 47.4999864]"
429,Point,attraction,"[19.0541071, 47.4923532]"
430,Point,attraction,"[19.0822486, 47.5184302]"
431,Point,attraction,"[19.0646238, 47.5033438]"
432,Point,attraction,"[19.0368931, 47.51801]"
433,Point,hotel,"[19.0483106, 47.497985]"
434,Point,gallery,"[19.0649897, 47.5050683]"
435,Point,museum,"[19.065112, 47.5068999]"
436,Point,museum,"[19.0459622, 47.5424288]"
437,Point,hotel,"[18.9599502, 47.4938578]"
438,Point,hostel,"[19.0630923, 47.4886887]"
439,Point,museum,"[19.0280122, 47.5380965]"
440,Point,attraction,"[19.0458706, 47.5070934]"
441,Point,attraction,"[19.0495471, 47.4959382]"
442,Point,gallery,"[19.0481686, 47.5020662]"
443,Point,hotel,"[19.0583261, 47.4935163]"
444,Point,museum,"[19.0976062, 47.540751]"
445,Point,museum,"[19.058616, 47.4916491]"
446,Point,attraction,"[19.0429489, 47.4906129]"
447,Point,museum,"[19.0429243, 47.4937011]"
448,Point,museum,"[19.0972359, 47.5054909]"
449,Point,hotel,"[19.0787463, 47.4997092]"
450,Point,gallery,"[19.0673219, 47.5071815]"
451,Point,hotel,"[19.0724512, 47.498052]"
452,Point,museum,"[19.0612533, 47.5021204]"
453,Point,hotel,"[19.0575635, 47.5023744]"
454,Point,hotel,"[19.0563644, 47.5016137]"
455,Point,hotel,"[19.3473512, 47.5991492]"
456,Point,museum,"[18.9183454, 47.3763733]"
457,Point,hotel,"[18.9389658, 47.5398671]"
458,Point,yes,"[19.0561373, 47.4893402]"
459,Point,attraction,"[19.0479742, 47.5675382]"
460,Point,attraction,"[18.8761439, 47.3984466]"
461,Point,hotel,"[19.1061308, 47.4329294]"
462,Point,hotel,"[19.0337097, 47.5027553]"
463,Point,attraction,"[19.0389595, 47.5328862]"
464,Point,zoo,"[19.077632, 47.5186981]"
465,Point,museum,"[19.0417829, 47.495982]"
466,Point,museum,"[19.0429542, 47.493261]"
467,Point,attraction,"[19.0777275, 47.5148884]"
468,Point,attraction,"[19.0395591, 47.495987]"
469,Point,gallery,"[19.0558949, 47.5707667]"
470,Point,artwork,"[19.0783911, 47.5152787]"
471,Point,zoo,"[18.9240673, 47.5249253]"
472,Point,hotel,"[19.0747055, 47.5158589]"
473,Point,guest_house,"[18.8600098, 47.4192941]"
474,Point,camp_site,"[19.2486667, 47.5917659]"
475,Point,camp_site,"[19.2475658, 47.5875896]"
476,Point,museum,"[18.9873875, 47.3908976]"
477,Point,attraction,"[19.0582513, 47.5028416]"
478,Point,attraction,"[19.0520314, 47.5036057]"
479,Point,hotel,"[19.0478866, 47.497236]"
480,Point,hotel,"[19.0533138, 47.4973015]"
481,Point,hotel,"[19.0523428, 47.4970472]"
482,Point,hotel,"[19.0532204, 47.5067341]"
483,Point,attraction,"[19.047904, 47.4890604]"
484,Point,attraction,"[19.0523117, 47.4922157]"
485,Point,attraction,"[19.0588786, 47.4865909]"
486,Point,attraction,"[19.0537607, 47.4927926]"
487,Point,attraction,"[19.0564677, 47.4931962]"
488,Point,hotel,"[19.0611239, 47.4899494]"
489,Point,attraction,"[19.0627318, 47.5022312]"
490,Point,museum,"[19.0788443, 47.5139238]"
491,Point,museum,"[19.0763677, 47.516171]"
492,Point,attraction,"[19.0810002, 47.5194565]"
493,Point,attraction,"[19.0854849, 47.5203123]"
494,Point,attraction,"[19.0799295, 47.514693]"
495,Point,attraction,"[19.0762367, 47.5011417]"
496,Point,attraction,"[19.0617307, 47.5036118]"
497,Point,museum,"[19.0598494, 47.5035037]"
498,Point,gallery,"[19.0708126, 47.5134707]"
499,Point,museum,"[19.0732701, 47.5113092]"
500,Point,museum,"[19.0466057, 47.497512]"
501,Point,hotel,"[19.0763419, 47.5111364]"
502,Point,hotel,"[19.0671668, 47.4971881]"
503,Point,camp_site,"[19.0195007, 47.6013638]"
504,Point,camp_site,"[19.0695076, 47.6044083]"
505,Point,hotel,"[19.0261094, 47.4688323]"
506,Point,gallery,"[19.0002738, 47.4681233]"
507,Point,hotel,"[19.0196578, 47.472449]"
508,Point,hotel,"[19.0200393, 47.4720896]"
509,Point,museum,"[19.0346108, 47.4485975]"
510,Point,hostel,"[19.1438586, 47.4574545]"
511,Point,hotel,"[18.9581963, 47.5094241]"
512,Point,museum,"[19.0349056, 47.5159716]"
