ID,poi shape,poi type,coordinate,shop_types,longitude,latitude
6488,Point,hairdresser,"   19.0685272, 47.5083709  ",Beauty,19.0685272,47.5083709
6520,Point,tattoo,"   19.0784265, 47.4990898  ",Beauty,19.0784265,47.4990898
6539,Point,hairdresser,"   19.106335, 47.5037723  ",Beauty,19.106335,47.5037723
6551,Point,chemist,"   19.0976261, 47.5662795  ",Beauty,19.0976261,47.5662795
6570,Point,chemist,"   19.3467121, 47.5989704  ",Beauty,19.3467121,47.5989704
6654,Point,hairdresser,"   19.108, 47.348701  ",Beauty,19.108,47.348701
6655,Point,hairdresser,"   19.100071, 47.35127  ",Beauty,19.100071,47.35127
6684,Point,beauty,"   19.11025, 47.348183  ",Beauty,19.11025,47.348183
6693,Point,chemist,"   19.119188, 47.344422  ",Beauty,19.119188,47.344422
6709,Point,chemist,"   19.0964672, 47.5215426  ",Beauty,19.0964672,47.5215426
6766,Point,hairdresser,"   19.1392726, 47.5425227  ",Beauty,19.1392726,47.5425227
6770,Point,beauty,"   19.1391653, 47.5412263  ",Beauty,19.1391653,47.5412263
6777,Point,chemist,"   19.0805074, 47.4892793  ",Beauty,19.0805074,47.4892793
6784,Point,hairdresser,"   19.3466784, 47.598501  ",Beauty,19.3466784,47.598501
6797,Point,hairdresser,"   19.117702, 47.4633103  ",Beauty,19.117702,47.4633103
6813,Point,chemist,"   19.0593722, 47.516343  ",Beauty,19.0593722,47.516343
6824,Point,beauty,"   19.0576771, 47.5164906  ",Beauty,19.0576771,47.5164906
6825,Point,hairdresser,"   19.0578085, 47.5160087  ",Beauty,19.0578085,47.5160087
6827,Point,beauty,"   19.0582967, 47.5175557  ",Beauty,19.0582967,47.5175557
6830,Point,beauty,"   19.0571219, 47.5170322  ",Beauty,19.0571219,47.5170322
6861,Point,hairdresser,"   18.90188, 47.4024643  ",Beauty,18.90188,47.4024643
6862,Point,hairdresser,"   18.8987398, 47.4048232  ",Beauty,18.8987398,47.4048232
6863,Point,beauty,"   18.9006541, 47.4048253  ",Beauty,18.9006541,47.4048253
6876,Point,hairdresser,"   19.0458884, 47.4744147  ",Beauty,19.0458884,47.4744147
6909,Point,hairdresser,"   19.0554833, 47.4906815  ",Beauty,19.0554833,47.4906815
6948,Point,beauty,"   18.9083524, 47.3971293  ",Beauty,18.9083524,47.3971293
6950,Point,beauty,"   18.9081944, 47.3959777  ",Beauty,18.9081944,47.3959777
6952,Point,hairdresser,"   18.9065128, 47.3978185  ",Beauty,18.9065128,47.3978185
6954,Point,beauty,"   18.9144287, 47.3934015  ",Beauty,18.9144287,47.3934015
6957,Point,beauty,"   18.9196922, 47.3907088  ",Beauty,18.9196922,47.3907088
6958,Point,beauty,"   18.9200322, 47.3900369  ",Beauty,18.9200322,47.3900369
6973,Point,hairdresser,"   19.0719085, 47.4897163  ",Beauty,19.0719085,47.4897163
6988,Point,beauty,"   18.8990366, 47.3923738  ",Beauty,18.8990366,47.3923738
7004,Point,beauty,"   18.926232, 47.3892889  ",Beauty,18.926232,47.3892889
7007,Point,beauty,"   18.9246317, 47.3841957  ",Beauty,18.9246317,47.3841957
7011,Point,hairdresser,"   19.1297603, 47.6303665  ",Beauty,19.1297603,47.6303665
7013,Point,hairdresser,"   19.131107, 47.6298619  ",Beauty,19.131107,47.6298619
7016,Point,beauty,"   19.1313419, 47.6295567  ",Beauty,19.1313419,47.6295567
7025,Point,beauty,"   19.1372937, 47.6259828  ",Beauty,19.1372937,47.6259828
7031,Point,beauty,"   19.1300168, 47.6378095  ",Beauty,19.1300168,47.6378095
7035,Point,hairdresser,"   19.1292938, 47.6377682  ",Beauty,19.1292938,47.6377682
7036,Point,beauty,"   19.1290528, 47.6386683  ",Beauty,19.1290528,47.6386683
7038,Point,hairdresser,"   19.1291927, 47.6408188  ",Beauty,19.1291927,47.6408188
7039,Point,beauty,"   19.1293454, 47.638309  ",Beauty,19.1293454,47.638309
7044,Point,chemist,"   19.0721028, 47.495765  ",Beauty,19.0721028,47.495765
7051,Point,beauty,"   18.9233429, 47.3793837  ",Beauty,18.9233429,47.3793837
7057,Point,beauty,"   18.9275077, 47.3785005  ",Beauty,18.9275077,47.3785005
7066,Point,chemist,"   19.0710975, 47.4904152  ",Beauty,19.0710975,47.4904152
7109,Point,beauty,"   18.932025, 47.5141233  ",Beauty,18.932025,47.5141233
7118,Point,beauty,"   19.0875344, 47.5079582  ",Beauty,19.0875344,47.5079582
7122,Point,hairdresser,"   19.086603, 47.5072325  ",Beauty,19.086603,47.5072325
7127,Point,hairdresser,"   19.1530478, 47.6405162  ",Beauty,19.1530478,47.6405162
7128,Point,beauty,"   19.1529987, 47.6405412  ",Beauty,19.1529987,47.6405412
7180,Point,beauty,"   19.0293741, 47.5120369  ",Beauty,19.0293741,47.5120369
7182,Point,hairdresser,"   19.0289627, 47.5119651  ",Beauty,19.0289627,47.5119651
7189,Point,hairdresser,"   19.0262433, 47.5126674  ",Beauty,19.0262433,47.5126674
7191,Point,hairdresser,"   19.027154, 47.5124998  ",Beauty,19.027154,47.5124998
7194,Point,cosmetics,"   19.02791, 47.5123312  ",Beauty,19.02791,47.5123312
7223,Point,hairdresser,"   18.93489, 47.3855915  ",Beauty,18.93489,47.3855915
7224,Point,beauty,"   18.934862, 47.3856493  ",Beauty,18.934862,47.3856493
7231,Point,hairdresser,"   19.0721655, 47.5026011  ",Beauty,19.0721655,47.5026011
7238,Point,hairdresser,"   19.0702967, 47.5002392  ",Beauty,19.0702967,47.5002392
7245,Point,tattoo,"   19.0715573, 47.5022732  ",Beauty,19.0715573,47.5022732
7247,Point,hairdresser,"   19.0701894, 47.5025405  ",Beauty,19.0701894,47.5025405
7250,Point,beauty,"   19.0375896, 47.5101769  ",Beauty,19.0375896,47.5101769
7253,Point,beauty,"   19.0750191, 47.5030255  ",Beauty,19.0750191,47.5030255
7259,Point,beauty,"   19.0742318, 47.5022174  ",Beauty,19.0742318,47.5022174
7260,Point,hairdresser,"   19.0739502, 47.5021191  ",Beauty,19.0739502,47.5021191
7263,Point,hairdresser,"   19.0731328, 47.5034115  ",Beauty,19.0731328,47.5034115
7267,Point,hairdresser,"   19.0725414, 47.5043981  ",Beauty,19.0725414,47.5043981
7273,Point,hairdresser,"   19.0723903, 47.5000822  ",Beauty,19.0723903,47.5000822
7276,Point,tattoo,"   19.0730233, 47.500807  ",Beauty,19.0730233,47.500807
7289,Point,hairdresser,"   19.0712949, 47.4754806  ",Beauty,19.0712949,47.4754806
7292,Point,chemist,"   19.0705913, 47.4747636  ",Beauty,19.0705913,47.4747636
7298,Point,hairdresser,"   19.07138, 47.5058572  ",Beauty,19.07138,47.5058572
7305,Point,beauty,"   19.0722785, 47.5067658  ",Beauty,19.0722785,47.5067658
7310,Point,beauty,"   19.0563338, 47.4875726  ",Beauty,19.0563338,47.4875726
7311,Point,beauty,"   19.072994, 47.5062628  ",Beauty,19.072994,47.5062628
7316,Point,hairdresser,"   19.0555133, 47.4887056  ",Beauty,19.0555133,47.4887056
7320,Point,beauty,"   19.1199794, 47.5294882  ",Beauty,19.1199794,47.5294882
7331,Point,hairdresser,"   19.0807152, 47.4151497  ",Beauty,19.0807152,47.4151497
7332,Point,beauty,"   19.0805803, 47.4152245  ",Beauty,19.0805803,47.4152245
7337,Point,beauty,"   19.0541679, 47.4898289  ",Beauty,19.0541679,47.4898289
7338,Point,chemist,"   19.0546351, 47.4894716  ",Beauty,19.0546351,47.4894716
7339,Point,beauty,"   19.0547214, 47.4893877  ",Beauty,19.0547214,47.4893877
7342,Point,hairdresser,"   19.0528249, 47.4908571  ",Beauty,19.0528249,47.4908571
7356,Point,hairdresser,"   19.053878, 47.4914474  ",Beauty,19.053878,47.4914474
7370,Point,hairdresser,"   19.0524301, 47.4905239  ",Beauty,19.0524301,47.4905239
7371,Point,beauty,"   19.0524042, 47.4905597  ",Beauty,19.0524042,47.4905597
7382,Point,hairdresser,"   19.2230913, 47.5442633  ",Beauty,19.2230913,47.5442633
7386,Point,beauty,"   19.0548017, 47.488505  ",Beauty,19.0548017,47.488505
7392,Point,beauty,"   19.0386981, 47.5389959  ",Beauty,19.0386981,47.5389959
7414,Point,hairdresser,"   19.0282386, 47.4648281  ",Beauty,19.0282386,47.4648281
7416,Point,hairdresser,"   19.0250467, 47.4650602  ",Beauty,19.0250467,47.4650602
7438,Point,hairdresser,"   19.031008, 47.541419  ",Beauty,19.031008,47.541419
7443,Point,hairdresser,"   19.1304453, 47.4819133  ",Beauty,19.1304453,47.4819133
7444,Point,beauty,"   19.1300273, 47.4821345  ",Beauty,19.1300273,47.4821345
7448,Point,hairdresser,"   19.1316681, 47.4835558  ",Beauty,19.1316681,47.4835558
7477,Point,hairdresser,"   19.060846, 47.498326  ",Beauty,19.060846,47.498326
7518,Point,hairdresser,"   19.0601027, 47.5034898  ",Beauty,19.0601027,47.5034898
7552,Point,chemist,"   19.0504982, 47.5120561  ",Beauty,19.0504982,47.5120561
7554,Point,beauty,"   19.1400522, 47.479066  ",Beauty,19.1400522,47.479066
7559,Point,chemist,"   18.9249255, 47.3784127  ",Beauty,18.9249255,47.3784127
7574,Point,chemist,"   19.0715279, 47.4235596  ",Beauty,19.0715279,47.4235596
7575,Point,chemist,"   19.0696932, 47.4262723  ",Beauty,19.0696932,47.4262723
7609,Point,chemist,"   19.0750427, 47.4857026  ",Beauty,19.0750427,47.4857026
7628,Point,beauty,"   19.0564839, 47.5993532  ",Beauty,19.0564839,47.5993532
7659,Point,beauty,"   19.0162778, 47.4091287  ",Beauty,19.0162778,47.4091287
7687,Point,chemist,"   18.9377233, 47.3776203  ",Beauty,18.9377233,47.3776203
7703,Point,beauty,"   19.0376924, 47.5303412  ",Beauty,19.0376924,47.5303412
7704,Point,chemist,"   19.0375088, 47.5282851  ",Beauty,19.0375088,47.5282851
7717,Point,hairdresser,"   19.0279164, 47.5577999  ",Beauty,19.0279164,47.5577999
7724,Point,cosmetics,"   19.068087, 47.4810255  ",Beauty,19.068087,47.4810255
7728,Point,cosmetics,"   19.1408933, 47.4594761  ",Beauty,19.1408933,47.4594761
7733,Point,hairdresser,"   19.031315, 47.6404606  ",Beauty,19.031315,47.6404606
7734,Point,beauty,"   19.0313282, 47.6404742  ",Beauty,19.0313282,47.6404742
7737,Point,cosmetics,"   19.1010748, 47.5045057  ",Beauty,19.1010748,47.5045057
7739,Point,hairdresser,"   19.2192148, 47.5622307  ",Beauty,19.2192148,47.5622307
7749,Point,beauty,"   19.0388209, 47.5281556  ",Beauty,19.0388209,47.5281556
7756,Point,beauty,"   19.0390054, 47.5277786  ",Beauty,19.0390054,47.5277786
7779,Point,hairdresser,"   19.0306494, 47.4976067  ",Beauty,19.0306494,47.4976067
7783,Point,hairdresser,"   18.9472237, 47.4047796  ",Beauty,18.9472237,47.4047796
7784,Point,chemist,"   18.9466022, 47.4044097  ",Beauty,18.9466022,47.4044097
7812,Point,hairdresser,"   19.0324164, 47.4894947  ",Beauty,19.0324164,47.4894947
7816,Point,hairdresser,"   19.2580248, 47.4795222  ",Beauty,19.2580248,47.4795222
7827,Point,hairdresser,"   19.3424438, 47.4840712  ",Beauty,19.3424438,47.4840712
7829,Point,hairdresser,"   19.3424068, 47.4842482  ",Beauty,19.3424068,47.4842482
7830,Point,beauty,"   19.3423791, 47.4843294  ",Beauty,19.3423791,47.4843294
7838,Point,hairdresser,"   19.3424739, 47.492733  ",Beauty,19.3424739,47.492733
7883,Point,beauty,"   19.0367033, 47.4738516  ",Beauty,19.0367033,47.4738516
7885,Point,hairdresser,"   19.0361813, 47.4740134  ",Beauty,19.0361813,47.4740134
7891,Point,hairdresser,"   19.1121683, 47.5219633  ",Beauty,19.1121683,47.5219633
7892,Point,beauty,"   19.1195823, 47.529116  ",Beauty,19.1195823,47.529116
7895,Point,tattoo,"   19.1198125, 47.5293306  ",Beauty,19.1198125,47.5293306
7897,Point,chemist,"   19.0322266, 47.5108234  ",Beauty,19.0322266,47.5108234
7899,Point,beauty,"   18.9897984, 47.5188486  ",Beauty,18.9897984,47.5188486
7907,Point,beauty,"   19.0450495, 47.4745998  ",Beauty,19.0450495,47.4745998
7908,Point,hairdresser,"   19.0444374, 47.4742747  ",Beauty,19.0444374,47.4742747
7917,Point,tattoo,"   19.0426088, 47.4751581  ",Beauty,19.0426088,47.4751581
7938,Point,hairdresser,"   19.1077485, 47.5652893  ",Beauty,19.1077485,47.5652893
7947,Point,chemist,"   19.0884053, 47.5607188  ",Beauty,19.0884053,47.5607188
7953,Point,cosmetics,"   19.0955173, 47.5608408  ",Beauty,19.0955173,47.5608408
7954,Point,hairdresser,"   19.0707802, 47.5048935  ",Beauty,19.0707802,47.5048935
7958,Point,hairdresser,"   19.053381, 47.5044993  ",Beauty,19.053381,47.5044993
7976,Point,beauty,"   19.1488938, 47.4481976  ",Beauty,19.1488938,47.4481976
7977,Point,hairdresser,"   19.0529606, 47.4936016  ",Beauty,19.0529606,47.4936016
7978,Point,beauty,"   19.1729377, 47.5940524  ",Beauty,19.1729377,47.5940524
7990,Point,chemist,"   18.9958101, 47.3378406  ",Beauty,18.9958101,47.3378406
7998,Point,chemist,"   18.9979938, 47.4817784  ",Beauty,18.9979938,47.4817784
8000,Point,hairdresser,"   19.1386756, 47.5409285  ",Beauty,19.1386756,47.5409285
8059,Point,beauty,"   19.0132193, 47.4938829  ",Beauty,19.0132193,47.4938829
8064,Point,chemist,"   19.0577654, 47.5982685  ",Beauty,19.0577654,47.5982685
8072,Point,chemist,"   19.1419923, 47.5419089  ",Beauty,19.1419923,47.5419089
8073,Point,chemist,"   19.1437999, 47.5401085  ",Beauty,19.1437999,47.5401085
8074,Point,cosmetics,"   18.9501084, 47.5655593  ",Beauty,18.9501084,47.5655593
8093,Point,cosmetics,"   19.0518073, 47.4949994  ",Beauty,19.0518073,47.4949994
8097,Point,cosmetics,"   19.0509954, 47.4958753  ",Beauty,19.0509954,47.4958753
8112,Point,hairdresser,"   19.0723283, 47.514779  ",Beauty,19.0723283,47.514779
8143,Point,hairdresser,"   19.0066783, 47.5280781  ",Beauty,19.0066783,47.5280781
8146,Point,beauty,"   18.9865241, 47.4851677  ",Beauty,18.9865241,47.4851677
8148,Point,hairdresser,"   19.0614, 47.494783  ",Beauty,19.0614,47.494783
8153,Point,chemist,"   19.040419, 47.5426282  ",Beauty,19.040419,47.5426282
8159,Point,hairdresser,"   18.991304, 47.3214399  ",Beauty,18.991304,47.3214399
8167,Point,hairdresser,"   19.0231924, 47.4921562  ",Beauty,19.0231924,47.4921562
8174,Point,hairdresser,"   19.0200276, 47.4920471  ",Beauty,19.0200276,47.4920471
8175,Point,hairdresser,"   19.0218556, 47.4913567  ",Beauty,19.0218556,47.4913567
8196,Point,hairdresser,"   19.1244696, 47.5175654  ",Beauty,19.1244696,47.5175654
8203,Point,cosmetics,"   19.0240769, 47.5101805  ",Beauty,19.0240769,47.5101805
8221,Point,cosmetics,"   18.9918303, 47.4619426  ",Beauty,18.9918303,47.4619426
8225,Point,cosmetics,"   19.2657899, 47.4133281  ",Beauty,19.2657899,47.4133281
8269,Point,hairdresser,"   18.9910872, 47.4869284  ",Beauty,18.9910872,47.4869284
8270,Point,beauty,"   18.9910858, 47.4869041  ",Beauty,18.9910858,47.4869041
8271,Point,beauty,"   18.9910138, 47.4869162  ",Beauty,18.9910138,47.4869162
8278,Point,tattoo,"   19.0746246, 47.4876875  ",Beauty,19.0746246,47.4876875
8291,Point,hairdresser,"   19.0397365, 47.4761772  ",Beauty,19.0397365,47.4761772
8300,Point,chemist,"   19.1513647, 47.4544318  ",Beauty,19.1513647,47.4544318
8331,Point,beauty,"   19.3714658, 47.4417849  ",Beauty,19.3714658,47.4417849
8344,Point,beauty,"   19.3478028, 47.6010616  ",Beauty,19.3478028,47.6010616
8347,Point,hairdresser,"   19.3479597, 47.6018166  ",Beauty,19.3479597,47.6018166
8349,Point,hairdresser,"   19.3477661, 47.6055876  ",Beauty,19.3477661,47.6055876
8355,Point,beauty,"   19.3520272, 47.6010496  ",Beauty,19.3520272,47.6010496
8367,Point,hairdresser,"   18.9639091, 47.4504715  ",Beauty,18.9639091,47.4504715
8386,Point,cosmetics,"   18.9425246, 47.4543052  ",Beauty,18.9425246,47.4543052
8400,Point,hairdresser,"   19.0928577, 47.5603589  ",Beauty,19.0928577,47.5603589
8406,Point,beauty,"   19.3271894, 47.5053215  ",Beauty,19.3271894,47.5053215
8408,Point,hairdresser,"   18.941595, 47.4595319  ",Beauty,18.941595,47.4595319
8409,Point,hairdresser,"   18.9413254, 47.4567409  ",Beauty,18.9413254,47.4567409
8411,Point,hairdresser,"   18.9408761, 47.4574609  ",Beauty,18.9408761,47.4574609
8416,Point,beauty,"   18.9404102, 47.4579105  ",Beauty,18.9404102,47.4579105
8417,Point,beauty,"   18.9406912, 47.4596459  ",Beauty,18.9406912,47.4596459
8427,Point,hairdresser,"   19.157473, 47.6336782  ",Beauty,19.157473,47.6336782
8428,Point,beauty,"   18.9665156, 47.3397569  ",Beauty,18.9665156,47.3397569
8429,Point,hairdresser,"   18.9665512, 47.3398208  ",Beauty,18.9665512,47.3398208
8443,Point,hairdresser,"   19.1938198, 47.5119416  ",Beauty,19.1938198,47.5119416
8444,Point,hairdresser,"   19.1938788, 47.5119706  ",Beauty,19.1938788,47.5119706
8454,Point,cosmetics,"   19.0512543, 47.4607143  ",Beauty,19.0512543,47.4607143
8459,Point,beauty,"   19.0537068, 47.5109402  ",Beauty,19.0537068,47.5109402
8465,Point,beauty,"   19.0023017, 47.4657009  ",Beauty,19.0023017,47.4657009
8477,Point,hairdresser,"   19.2738329, 47.4817265  ",Beauty,19.2738329,47.4817265
8490,Point,hairdresser,"   19.0061299, 47.4665979  ",Beauty,19.0061299,47.4665979
8506,Point,beauty,"   19.0058612, 47.4664358  ",Beauty,19.0058612,47.4664358
8508,Point,chemist,"   19.006084, 47.4667091  ",Beauty,19.006084,47.4667091
8512,Point,beauty,"   19.0502636, 47.515113  ",Beauty,19.0502636,47.515113
8513,Point,beauty,"   19.141542, 47.5118609  ",Beauty,19.141542,47.5118609
8559,Point,beauty,"   19.0174133, 47.4936982  ",Beauty,19.0174133,47.4936982
8626,Point,hairdresser,"   18.9532346, 47.4581014  ",Beauty,18.9532346,47.4581014
8640,Point,beauty,"   19.0325352, 47.5140609  ",Beauty,19.0325352,47.5140609
8641,Point,hairdresser,"   19.0306483, 47.5135183  ",Beauty,19.0306483,47.5135183
8649,Point,chemist,"   18.8827495, 47.4133869  ",Beauty,18.8827495,47.4133869
8671,Point,hairdresser,"   19.0799812, 47.4937923  ",Beauty,19.0799812,47.4937923
8680,Point,beauty,"   19.0250016, 47.5097533  ",Beauty,19.0250016,47.5097533
8681,Point,hairdresser,"   19.0583139, 47.5160348  ",Beauty,19.0583139,47.5160348
8685,Point,beauty,"   18.8757274, 47.4251668  ",Beauty,18.8757274,47.4251668
8688,Point,beauty,"   19.0366374, 47.4456989  ",Beauty,19.0366374,47.4456989
8692,Point,hairdresser,"   19.1224371, 47.4578502  ",Beauty,19.1224371,47.4578502
8705,Point,beauty,"   19.0712021, 47.4910842  ",Beauty,19.0712021,47.4910842
8708,Point,cosmetics,"   19.0711638, 47.4906953  ",Beauty,19.0711638,47.4906953
8712,Point,beauty,"   19.0384527, 47.447735  ",Beauty,19.0384527,47.447735
8740,Point,cosmetics,"   19.1104367, 47.5170539  ",Beauty,19.1104367,47.5170539
8746,Point,chemist,"   19.1911494, 47.5100197  ",Beauty,19.1911494,47.5100197
8768,Point,hairdresser,"   19.0362781, 47.5147022  ",Beauty,19.0362781,47.5147022
8770,Point,beauty,"   19.144277, 47.4868905  ",Beauty,19.144277,47.4868905
8771,Point,hairdresser,"   19.143421, 47.4860525  ",Beauty,19.143421,47.4860525
8774,Point,beauty,"   18.9933501, 47.468362  ",Beauty,18.9933501,47.468362
8775,Point,beauty,"   18.999365, 47.5057456  ",Beauty,18.999365,47.5057456
8780,Point,beauty,"   19.1104026, 47.517081  ",Beauty,19.1104026,47.517081
8789,Point,hairdresser,"   19.1416161, 47.542264  ",Beauty,19.1416161,47.542264
8804,Point,hairdresser,"   19.0798306, 47.5040674  ",Beauty,19.0798306,47.5040674
8813,Point,chemist,"   19.3965359, 47.5298186  ",Beauty,19.3965359,47.5298186
8819,Point,beauty,"   19.0052107, 47.481474  ",Beauty,19.0052107,47.481474
8846,Point,hairdresser,"   19.0609961, 47.4975781  ",Beauty,19.0609961,47.4975781
8850,Point,beauty,"   19.0777284, 47.5507587  ",Beauty,19.0777284,47.5507587
8851,Point,chemist,"   19.077549, 47.5503636  ",Beauty,19.077549,47.5503636
8880,Point,perfumery,"   19.0369521, 47.4512368  ",Beauty,19.0369521,47.4512368
9135,Point,chemist,"   18.9588048, 47.4610157  ",Beauty,18.9588048,47.4610157
9144,Point,hairdresser,"   19.0375107, 47.5318014  ",Beauty,19.0375107,47.5318014
9146,Point,beauty,"   19.0382002, 47.5291173  ",Beauty,19.0382002,47.5291173
9152,Point,hairdresser,"   19.0168224, 47.5091088  ",Beauty,19.0168224,47.5091088
9181,Point,beauty,"   19.0813342, 47.4799279  ",Beauty,19.0813342,47.4799279
9182,Point,cosmetics,"   19.1202704, 47.529732  ",Beauty,19.1202704,47.529732
9235,Point,cosmetics,"   19.0527301, 47.4938221  ",Beauty,19.0527301,47.4938221
9240,Point,tattoo,"   19.0709794, 47.5078753  ",Beauty,19.0709794,47.5078753
9241,Point,tattoo,"   19.060732, 47.5076704  ",Beauty,19.060732,47.5076704
9245,Point,tattoo,"   19.056386, 47.4928292  ",Beauty,19.056386,47.4928292
9259,Point,hairdresser,"   19.0529826, 47.4774037  ",Beauty,19.0529826,47.4774037
9260,Point,hairdresser,"   19.1135742, 47.5870798  ",Beauty,19.1135742,47.5870798
9266,Point,cosmetics,"   19.052697, 47.4935357  ",Beauty,19.052697,47.4935357
9268,Point,tattoo,"   19.0563794, 47.5024298  ",Beauty,19.0563794,47.5024298
9269,Point,tattoo,"   19.0485324, 47.5002631  ",Beauty,19.0485324,47.5002631
9292,Point,hairdresser,"   19.0373752, 47.5320303  ",Beauty,19.0373752,47.5320303
9301,Point,hairdresser,"   19.0245844, 47.5092385  ",Beauty,19.0245844,47.5092385
9309,Point,chemist,"   19.0760896, 47.5061119  ",Beauty,19.0760896,47.5061119
9318,Point,cosmetics,"   19.0535775, 47.4761918  ",Beauty,19.0535775,47.4761918
9321,Point,chemist,"   19.0928422, 47.5046428  ",Beauty,19.0928422,47.5046428
9322,Point,beauty,"   19.0850871, 47.4793713  ",Beauty,19.0850871,47.4793713
9338,Point,beauty,"   19.0219018, 47.5080103  ",Beauty,19.0219018,47.5080103
9347,Point,chemist,"   19.0539091, 47.4793429  ",Beauty,19.0539091,47.4793429
9363,Point,chemist,"   19.1061227, 47.5613301  ",Beauty,19.1061227,47.5613301
9364,Point,chemist,"   18.974604, 47.4542021  ",Beauty,18.974604,47.4542021
9384,Point,perfumery,"   18.945164, 47.4548726  ",Beauty,18.945164,47.4548726
9398,Point,hairdresser,"   19.0913484, 47.5553003  ",Beauty,19.0913484,47.5553003
9401,Point,beauty,"   19.0230618, 47.4822905  ",Beauty,19.0230618,47.4822905
9406,Point,beauty,"   19.2722387, 47.5695599  ",Beauty,19.2722387,47.5695599
9407,Point,hairdresser,"   19.2723554, 47.5696486  ",Beauty,19.2723554,47.5696486
9414,Point,chemist,"   19.1377573, 47.5043912  ",Beauty,19.1377573,47.5043912
9416,Point,beauty,"   19.137811, 47.5024562  ",Beauty,19.137811,47.5024562
9421,Point,beauty,"   19.1385673, 47.5028005  ",Beauty,19.1385673,47.5028005
9422,Point,chemist,"   19.1377922, 47.502708  ",Beauty,19.1377922,47.502708
9480,Point,hairdresser,"   19.0492655, 47.513907  ",Beauty,19.0492655,47.513907
9482,Point,hairdresser,"   19.3907095, 47.4242206  ",Beauty,19.3907095,47.4242206
9491,Point,beauty,"   19.0332427, 47.5107845  ",Beauty,19.0332427,47.5107845
9494,Point,hairdresser,"   19.0552542, 47.4891806  ",Beauty,19.0552542,47.4891806
9534,Point,perfumery,"   19.0926182, 47.4985938  ",Beauty,19.0926182,47.4985938
9583,Point,tattoo,"   19.0593982, 47.5137642  ",Beauty,19.0593982,47.5137642
9584,Point,hairdresser,"   19.2687383, 47.5416075  ",Beauty,19.2687383,47.5416075
9585,Point,hairdresser,"   19.2637446, 47.5411838  ",Beauty,19.2637446,47.5411838
9589,Point,hairdresser,"   19.2588945, 47.5388909  ",Beauty,19.2588945,47.5388909
9591,Point,chemist,"   19.0319256, 47.496539  ",Beauty,19.0319256,47.496539
9607,Point,beauty,"   18.9204622, 47.433829  ",Beauty,18.9204622,47.433829
9612,Point,beauty,"   18.9307783, 47.517908  ",Beauty,18.9307783,47.517908
9641,Point,beauty,"   19.1921879, 47.407751  ",Beauty,19.1921879,47.407751
9666,Point,hairdresser,"   19.1868177, 47.4042759  ",Beauty,19.1868177,47.4042759
9668,Point,hairdresser,"   19.0688761, 47.4823993  ",Beauty,19.0688761,47.4823993
9682,Point,chemist,"   18.9008463, 47.3218736  ",Beauty,18.9008463,47.3218736
9690,Point,beauty,"   19.0136966, 47.4687959  ",Beauty,19.0136966,47.4687959
9701,Point,hairdresser,"   19.189669, 47.4063448  ",Beauty,19.189669,47.4063448
9702,Point,beauty,"   19.1916202, 47.4072833  ",Beauty,19.1916202,47.4072833
