ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District
3359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,84,517857.1429, Füstike utca,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 3 half room,2,3,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   13   113   113A   13A   ,47.40002,18.98884,47.40002,18.98884,1224,22
3360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,140,421428.5714, Kossuth Ferenc-telep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.40498,19.176844,47.40498,19.176844,1188,18
3361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,172,540697.6744, Szent Imre-kertváros,-1,-1,-1,garden view,1,0,0,-1,-1,-1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.426834,19.207228,47.426834,19.207228,1182,18
3362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,88,534090.9091, Saláta utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   55   89E   94E   294E    Éjszakai   994   ,47.395270000000004,19.1957,47.395270000000004,19.1957,1188,18
3363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,170,547058.8235, Brassó utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   182   282E   ,47.42624,19.20758,47.42624,19.20758,1182,18
3364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.9,450,1219777.778, Sashegy,-1,-1,1,panoramic,0,1,0,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,3,-1,fan-coil,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.48056,19.020111,47.48056,19.020111,1112,11
3365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,90,622222.2222, Álmos vezér útja,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   3   62   62A    Busz   131   144   231   130   32    Éjszakai   907   908   931   956   990    Troli   82   80   80A   ,47.509840000000004,19.13622,47.509840000000004,19.13622,1141,14
3366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.9,210,594761.9048, Szépvölgyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 + 1 half room,5,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   17   19   41    Busz   29   65   109   111   165   65A   9    Éjszakai   923   934   960   ,47.527573,19.035020000000003,47.527573,19.035020000000003,1025,2
3367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,130,352307.6923, Rákoskert,-1,-1,1,garden view,1,0,0,-1,not available,0,4 + 2 half room,4,2,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,DD,2,-1,gáz (konvektor),1,0,0,0,no,together,0,1,-1,-1,-1,loft conversion,1,-1,47.46225,19.306496,47.46225,19.306496,1171,17
3368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,500,264000.0, Előd vezér utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.56462,18.93685,47.56462,18.93685,1029,2
3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,60,583333.3333, Hosszú utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   51   52    Busz   123A   23   23E   51   52   66   123   148   66B    Éjszakai   923   966   ,47.445570000000004,19.112902,47.445570000000004,19.112902,1205,20
3370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.08,74,1055135.135, Királyok útja,-1,-1,-1,garden view,1,0,0,-1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   134   204   296    Éjszakai   960   ,47.601032000000004,19.06824,47.601032000000004,19.06824,1039,3
3371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,300,600000.0, ,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,gázkazán,0,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.518135,19.113857,47.518135,19.113857,1149,14
3372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,150,433333.3333, Váltó utca 3,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion,1, Busz   67   ,47.49477,19.162492999999998,47.49477,19.162492999999998,1106,10
3373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,72,623611.1111, Diós út,-1,-1,1,garden view,1,0,0,-1,available,1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion not possible,0, Busz   148    Éjszakai   948   ,47.41294,19.08805,47.41294,19.08805,1213,21
3374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.0,1070,635514.0187, Rózsadomb,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,12 room,12,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.517323,19.0284,47.517323,19.0284,1023,2
3375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,160,843750.0, Gyöngyösi utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 + 2 half room,6,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   1   14    Busz   14   30   105   120   230   30A    Éjszakai   914A   914   ,47.546745,19.086737,47.546745,19.086737,1131,13
3376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99,80,687375.0, Öv utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Troli   77   ,47.527058000000004,19.135707999999997,47.527058000000004,19.135707999999997,1141,14
3377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,550,360000.0, Benyovszky Móric utca,-1,-1,-1,street view,0,0,1,-1,-1,-1,11 + 2 half room,11,2,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   24   24G   37   37A   4   6    Éjszakai   914   914A   950   ,47.48041,19.09735,47.48041,19.09735,1089,8
3378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,419,429594.2721, Ómátyásföld,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.509827,19.196920000000002,47.509827,19.196920000000002,1165,16
3379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,196,326530.6122, Tölgyes út,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   71   148    Éjszakai   948   ,47.40977,19.09311,47.40977,19.09311,1213,21
3380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,49,520408.1633, Akácfa utca,-1,-1,1,garden view,1,0,0,-1,not available,0,1 + 1 half room,1,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion not possible,0, Busz   174   244   144    Éjszakai   931   996   ,47.52427,19.1734,47.52427,19.1734,1162,16
3381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,169,467455.6213, Szentmiklósi út,-1,-1,1,not specified,0,0,0,-1,available,1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   148   152   ,47.40269,19.08686,47.40269,19.08686,1213,21
3382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,100,385000.0, Rákoskert,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.46225,19.306496,47.46225,19.306496,1171,17
3383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,240,1041666.667, Magasút,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.480064,18.986710000000002,47.480064,18.986710000000002,1121,12
3384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9,91,438461.5385, Soroksár,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,gáz (cirko),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.401592,19.11979,47.401592,19.11979,1238,23
3385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,105,204761.9048, Elvira utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,2,-1,not specified,0,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion,1,-1,47.38426,19.116120000000002,47.38426,19.116120000000002,1239,23
3386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,200,299500.0, Badacsonyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   152   ,47.39593,19.09079,47.39593,19.09079,1213,21
3387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2,140,637142.8571, Neszmélyi út,-1,-1,1,street view,0,0,1,-1,available,1,9 room,9,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,fan-coil,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   108E   139   140   140A   88   142   150   153   154   154B   87   240   88B   8E    Éjszakai   940   972   941   908   972B   ,47.4624,19.011065,47.4624,19.011065,1112,11
3388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,36,830555.5556, Szépvölgy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.54667,18.996391,47.54667,18.996391,1025,2
3389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,95,500000.0, Cinkota – Ilonatelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,gáz (cirko),1,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.526509999999995,19.233608,47.526509999999995,19.233608,1164,16
3390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,290,282758.6207, Rákospatak utca,-1,-1,1,street view,0,0,1,-1,not available,0,7 room,7,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1, Villamos   69   62   62A    Busz   5    Éjszakai   973   ,47.52812,19.108913,47.52812,19.108913,1142,14
3391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,155,488387.0968, Alsórákos,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,no,together,0,1,-1,-1,-1,loft conversion,1,-1,47.524723,19.128629999999998,47.524723,19.128629999999998,1141,14
3392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,140,396428.5714, Rákoskert,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.46225,19.306496,47.46225,19.306496,1171,17
3393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9,110,426363.6364, Miklóstelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.445553000000004,19.193286999999998,47.445553000000004,19.193286999999998,1183,18
3394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9,110,390000.0, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,available,1,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,natural gas boiler,1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.385677,19.11682,47.385677,19.11682,1239,23
3395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,80,275000.0, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,available,1,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,mixed heating,0,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.385677,19.11682,47.385677,19.11682,1239,23
3396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.0,300,996666.6667, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2
3397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,100,379000.0, Bem utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   50    Busz   136E   93   182   184   93A    Éjszakai   914   950   950A   ,47.455822,19.154867000000003,47.455822,19.154867000000003,1193,19
3398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.99,233,296094.4206, Gyurgyalag utca 49,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,4,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1, Busz   67   ,47.475296,19.231333,47.475296,19.231333,1173,17
3399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,104,403846.1538, Mécsvirág utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.57493,18.995620000000002,47.57493,18.995620000000002,1037,3
3400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,107,415887.8505, Bérkocsi utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58   250B   250    Éjszakai   941   ,47.42015,19.0282,47.42015,19.0282,1222,22
3401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.4,183,685245.9016, Jeszenák János utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,3,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Troli   82   ,47.517345,19.134184,47.517345,19.134184,1141,14
3402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.9,178,611797.7528, Jeszenák János utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,3,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Troli   82   ,47.517345,19.134184,47.517345,19.134184,1141,14
3403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9,162,709259.2593, Jeszenák János utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,3,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Troli   82   ,47.517345,19.134184,47.517345,19.134184,1141,14
3404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,133,714285.7143, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 + 1 half room,4,1,not specified,0,0,0,0,0,0,double comfort,1,0,0,AA++,3,-1,hőszivattyú,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.581375,19.020317000000002,47.581375,19.020317000000002,1031,3
3405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,350,451428.5714, Tisztviselőtelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,8 + 2 half room,8,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.480545,19.09756,47.480545,19.09756,1089,8
3406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.33,153,877973.8562, Spanyolrét,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.46614,18.982437,47.46614,18.982437,1112,11
3407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,240,658333.3333, II/A kerület – Remetekertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,3,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2
3408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,118,241525.4237, Csepel-Királyerdő,-1,-1,1,garden view,1,0,0,-1,-1,-1,1 + 3 half room,1,3,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.405409999999996,19.09597,47.405409999999996,19.09597,1213,21
3409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0,234,961538.4615, Állatkerti körút,-1,-1,1,panoramic,0,1,0,-1,available,1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1, Metró   M1    Busz   20E   30   30A   32   105   230    Troli   72   ,47.519090000000006,19.08178,47.519090000000006,19.08178,1146,14
3410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,107,635514.0187, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,AA++,2,-1,heat pump,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.581375,19.020317000000002,47.581375,19.020317000000002,1031,3
3411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,490,163061.2245, Tiszavirág utca 9,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.415209999999995,19.194048000000002,47.415209999999995,19.194048000000002,1188,18
3412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,178,465730.3371, Ómátyásföld,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.509827,19.196920000000002,47.509827,19.196920000000002,1165,16
3413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,100,269000.0, Újpéteritelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.40805,19.192133,47.40805,19.192133,1188,18
3414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9,86,487209.3023, Gubacsipuszta,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.428173,19.138158999999998,47.428173,19.138158999999998,1204,20
3415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,130,537692.3077, Árpádföld,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.53294,19.199081,47.53294,19.199081,1162,16
3416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,86,475581.3953, Gubacsipuszta,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.428173,19.138158999999998,47.428173,19.138158999999998,1204,20
